,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 591,0.1,16.3,0.8,41.3,14.7,0.9,0.1,25.8,Topic 3,41.3
Document 592,3.6,8.2,0.8,29.6,2.9,4.0,29.1,21.7,Topic 3,29.6
Document 593,2.5,17.8,3.8,2.5,27.9,18.2,8.8,18.7,Topic 4,27.9
Document 594,2.3,1.5,11.1,9.0,1.7,1.7,67.1,5.6,Topic 6,67.1
Document 595,18.0,3.3,24.3,11.0,6.7,0.6,6.3,29.7,Topic 7,29.7
Document 596,4.9,3.2,1.6,32.4,3.7,4.3,2.9,47.1,Topic 7,47.1
Document 597,15.6,12.9,20.4,8.5,20.9,8.1,5.2,8.3,Topic 4,20.9
Document 598,22.1,9.2,9.4,0.2,45.8,4.0,3.3,6.1,Topic 4,45.8
Document 599,8.4,17.9,13.3,0.5,29.1,12.4,15.2,3.2,Topic 4,29.1
Document 600,0.7,1.1,4.4,24.5,11.1,4.6,37.1,16.4,Topic 6,37.1
Document 601,7.4,3.9,8.3,9.9,33.3,17.8,4.5,14.9,Topic 4,33.3
Document 602,7.8,6.3,7.5,5.5,7.9,26.6,27.9,10.5,Topic 6,27.9
Document 603,3.8,19.7,8.6,14.5,3.7,16.8,17.9,14.9,Topic 1,19.7
Document 604,28.2,13.7,13.5,2.4,6.5,19.5,3.3,12.9,Topic 0,28.2
Document 605,3.6,22.4,5.3,17.0,4.0,10.3,1.1,36.3,Topic 7,36.3
Document 606,10.3,5.1,14.2,12.3,6.7,19.6,19.7,12.2,Topic 6,19.7
Document 607,1.8,8.9,13.7,16.7,28.0,10.6,1.0,19.3,Topic 4,28.0
Document 608,10.7,0.3,13.3,22.2,20.7,3.2,16.6,13.1,Topic 3,22.2
Document 609,30.6,6.6,4.8,20.1,7.4,5.6,3.5,21.5,Topic 0,30.6
Document 610,3.8,15.9,15.4,16.6,6.2,0.1,31.3,10.7,Topic 6,31.3
Document 611,13.3,47.9,8.6,8.9,7.4,10.3,0.1,3.5,Topic 1,47.9
Document 612,0.3,0.2,18.6,0.2,0.3,34.2,46.0,0.2,Topic 6,46.0
Document 613,1.9,3.9,0.3,22.3,20.3,16.2,0.4,34.9,Topic 7,34.9
Document 614,10.3,3.0,1.5,24.6,11.4,32.9,0.4,15.9,Topic 5,32.9
Document 615,8.6,10.0,6.6,6.4,10.5,3.8,11.3,42.7,Topic 7,42.7
Document 616,12.1,1.9,0.1,24.3,15.5,31.8,1.6,12.8,Topic 5,31.8
Document 617,0.3,38.1,2.9,12.1,3.2,19.7,4.6,19.2,Topic 1,38.1
Document 618,27.4,7.4,6.2,18.6,11.4,3.1,10.6,15.4,Topic 0,27.4
Document 619,4.0,16.7,13.7,1.2,0.1,10.7,50.5,3.0,Topic 6,50.5
Document 620,13.6,0.6,16.8,5.5,24.6,0.7,19.4,18.8,Topic 4,24.6
Document 621,14.4,0.3,22.7,3.3,10.7,19.2,19.5,9.8,Topic 2,22.7
Document 622,4.7,11.2,1.0,5.8,16.1,5.2,39.9,16.2,Topic 6,39.9
Document 623,6.5,20.9,2.9,1.6,32.7,3.7,5.5,26.3,Topic 4,32.7
Document 624,0.6,2.8,0.9,15.9,2.9,49.3,2.0,25.6,Topic 5,49.3
Document 625,11.9,14.0,2.5,15.9,7.8,1.1,15.9,30.9,Topic 7,30.9
Document 626,11.5,3.9,0.0,28.6,20.5,3.7,5.9,25.9,Topic 3,28.6
Document 627,3.7,28.9,4.4,23.4,2.3,6.4,11.9,19.0,Topic 1,28.9
Document 628,27.9,6.6,5.4,0.1,0.6,19.1,15.0,25.4,Topic 0,27.9
Document 629,14.4,8.8,44.5,12.4,0.1,5.3,2.5,12.1,Topic 2,44.5
Document 630,15.6,4.7,0.2,7.7,4.9,43.7,2.4,20.8,Topic 5,43.7
Document 631,7.5,1.2,2.4,47.8,5.0,2.7,4.5,28.9,Topic 3,47.8
Document 632,6.8,39.1,16.7,2.6,3.3,14.5,4.2,12.9,Topic 1,39.1
Document 633,10.2,27.6,0.2,10.1,8.0,2.2,0.2,41.5,Topic 7,41.5
Document 634,9.1,8.2,18.6,5.1,3.0,5.6,37.1,13.4,Topic 6,37.1
Document 635,0.1,44.5,33.4,0.2,0.9,11.8,5.9,3.3,Topic 1,44.5
Document 636,14.5,8.6,5.1,7.2,7.3,0.5,43.6,13.1,Topic 6,43.6
Document 637,3.4,2.4,1.9,30.7,0.9,1.8,2.4,56.6,Topic 7,56.6
Document 638,3.7,2.2,12.9,11.4,11.3,37.8,10.9,9.8,Topic 5,37.8
Document 639,2.2,3.0,6.4,19.1,10.7,15.0,1.0,42.6,Topic 7,42.6
Document 640,6.4,17.8,6.9,0.2,27.4,12.1,0.7,28.5,Topic 7,28.5
Document 641,53.8,18.3,3.4,5.2,4.5,7.6,3.1,4.1,Topic 0,53.8
Document 642,2.0,0.4,0.2,13.8,10.3,62.5,1.9,8.9,Topic 5,62.5
Document 643,11.4,0.5,1.5,7.6,33.7,21.1,4.8,19.4,Topic 4,33.7
Document 644,4.1,40.6,14.4,0.3,11.3,9.9,8.1,11.3,Topic 1,40.6
Document 645,1.6,4.7,5.3,21.0,32.4,0.1,9.0,25.9,Topic 4,32.4
Document 646,34.2,1.7,1.0,5.5,14.9,20.8,5.0,16.9,Topic 0,34.2
Document 647,3.2,8.3,35.0,13.2,24.3,6.6,8.9,0.4,Topic 2,35.0
Document 648,3.8,17.7,34.3,12.1,10.5,12.2,0.4,8.9,Topic 2,34.3
Document 649,7.0,5.8,23.5,27.6,9.2,3.2,0.9,22.7,Topic 3,27.6
Document 650,2.2,4.5,6.5,6.4,2.6,38.3,10.1,29.3,Topic 5,38.3
Document 651,21.8,0.8,13.2,36.1,0.6,3.2,7.2,17.1,Topic 3,36.1
Document 652,14.5,21.9,5.3,3.4,33.2,4.9,2.0,14.7,Topic 4,33.2
Document 653,10.0,36.7,4.8,1.1,17.6,0.3,5.8,23.6,Topic 1,36.7
Document 654,27.7,14.3,9.6,12.0,17.4,8.1,5.1,5.8,Topic 0,27.7
Document 655,3.0,38.8,9.1,5.6,10.8,4.8,9.0,18.9,Topic 1,38.8
Document 656,34.2,10.5,0.1,11.2,6.9,13.0,3.3,20.7,Topic 0,34.2
Document 657,7.2,13.9,9.8,8.1,15.3,20.9,14.5,10.3,Topic 5,20.9
Document 658,20.5,37.8,18.8,4.3,7.0,4.2,6.0,1.4,Topic 1,37.8
Document 659,6.1,35.2,8.0,10.8,2.4,24.3,9.5,3.8,Topic 1,35.2
Document 660,16.8,12.9,28.4,7.1,0.9,10.2,10.1,13.5,Topic 2,28.4
Document 661,4.7,6.6,6.8,6.3,2.2,57.0,3.7,12.8,Topic 5,57.0
Document 662,8.7,40.3,1.4,0.0,40.0,3.5,5.7,0.4,Topic 1,40.3
Document 663,21.1,39.0,3.2,26.2,0.4,3.0,0.5,6.6,Topic 1,39.0
Document 664,19.3,2.2,25.2,1.5,5.4,6.6,35.0,4.8,Topic 6,35.0
Document 665,1.1,6.0,2.2,9.2,26.0,38.7,7.7,9.1,Topic 5,38.7
Document 666,2.5,1.8,12.2,14.4,1.6,46.6,0.1,20.8,Topic 5,46.6
Document 667,18.6,3.5,24.6,15.8,7.7,3.4,18.9,7.5,Topic 2,24.6
Document 668,14.2,15.7,6.0,18.5,16.1,11.0,1.9,16.5,Topic 3,18.5
Document 669,1.2,23.0,17.1,0.8,29.6,0.6,12.8,14.9,Topic 4,29.6
Document 670,3.2,2.0,0.0,11.1,10.5,5.9,8.4,58.8,Topic 7,58.8
Document 671,8.0,1.5,33.9,15.9,6.0,17.7,3.8,13.1,Topic 2,33.9
Document 672,0.4,4.6,9.6,4.8,19.7,43.5,2.9,14.6,Topic 5,43.5
Document 673,0.3,56.4,1.4,0.8,3.2,2.9,28.4,6.6,Topic 1,56.4
Document 674,8.1,27.8,34.5,5.4,0.2,12.7,0.0,11.3,Topic 2,34.5
Document 675,2.3,3.9,3.7,5.3,6.9,48.0,16.5,13.6,Topic 5,48.0
Document 676,4.3,4.7,14.3,10.1,10.5,41.8,9.9,4.4,Topic 5,41.8
Document 677,21.1,6.8,11.3,24.5,0.2,2.5,19.0,14.5,Topic 3,24.5
Document 678,9.7,0.4,7.1,15.2,16.5,26.4,0.1,24.6,Topic 5,26.4
Document 679,2.8,43.9,3.5,0.4,10.7,17.8,13.3,7.5,Topic 1,43.9
Document 680,0.1,1.3,1.3,30.6,34.8,2.3,1.5,28.1,Topic 4,34.8
Document 681,0.2,6.6,7.7,5.3,18.8,43.3,7.4,10.7,Topic 5,43.3
Document 682,0.3,42.7,17.1,1.0,8.7,13.7,12.7,3.9,Topic 1,42.7
Document 683,1.8,19.8,15.5,16.9,8.7,8.1,5.6,23.6,Topic 7,23.6
Document 684,3.4,38.3,2.4,11.8,10.5,1.0,17.2,15.4,Topic 1,38.3
Document 685,0.4,48.8,0.6,0.1,0.2,0.1,49.7,0.1,Topic 6,49.7
Document 686,14.3,13.0,6.8,13.3,4.4,25.4,0.3,22.5,Topic 5,25.4
Document 687,10.9,15.1,3.3,17.4,22.5,10.9,0.0,19.8,Topic 4,22.5
Document 688,25.0,4.4,18.9,5.1,4.0,0.1,36.4,6.1,Topic 6,36.4
Document 689,5.9,9.6,11.4,4.4,31.1,4.1,20.4,13.1,Topic 4,31.1
Document 690,0.4,33.7,0.4,0.3,0.4,0.3,64.3,0.2,Topic 6,64.3
Document 691,31.9,9.6,9.4,20.8,8.7,14.6,0.4,4.6,Topic 0,31.9
Document 692,3.1,9.9,1.1,39.1,13.2,7.9,20.7,4.9,Topic 3,39.1
Document 693,0.0,7.0,0.4,27.4,51.4,7.7,0.7,5.3,Topic 4,51.4
Document 694,28.7,8.2,3.3,42.5,1.9,1.3,0.5,13.7,Topic 3,42.5
Document 695,12.4,2.8,2.9,6.9,3.5,59.4,11.5,0.8,Topic 5,59.4
Document 696,2.4,16.8,5.6,15.7,4.4,1.0,4.3,49.8,Topic 7,49.8
Document 697,10.8,2.1,11.3,1.0,12.5,4.6,44.6,13.1,Topic 6,44.6
Document 698,21.4,7.1,13.9,14.5,14.3,0.1,27.9,0.9,Topic 6,27.9
Document 699,0.3,0.2,0.5,0.1,0.5,4.7,80.9,12.7,Topic 6,80.9
Document 700,23.9,4.4,0.1,20.9,3.4,5.8,24.9,16.5,Topic 6,24.9
Document 701,13.9,1.7,30.0,6.5,11.2,15.9,8.1,12.5,Topic 2,30.0
Document 702,19.7,0.7,15.8,14.9,1.8,32.3,10.1,4.7,Topic 5,32.3
Document 703,3.3,29.6,2.9,6.5,36.5,17.7,2.5,1.0,Topic 4,36.5
Document 704,1.9,0.6,55.5,12.6,7.9,3.5,3.7,14.3,Topic 2,55.5
Document 705,56.2,0.2,7.1,3.3,6.1,0.3,5.8,21.0,Topic 0,56.2
Document 706,13.3,3.7,5.6,29.2,22.2,5.0,3.6,17.4,Topic 3,29.2
Document 707,37.6,3.7,31.0,8.5,4.0,7.6,3.6,4.1,Topic 0,37.6
Document 708,6.2,31.4,22.5,0.3,0.4,5.7,32.7,0.8,Topic 6,32.7
Document 709,0.6,4.7,39.3,11.5,5.7,13.8,9.9,14.6,Topic 2,39.3
Document 710,3.8,29.0,4.8,2.6,22.4,24.5,0.1,12.8,Topic 1,29.0
Document 711,12.3,9.4,4.1,14.9,5.4,8.5,27.2,18.3,Topic 6,27.2
Document 712,25.6,4.0,6.3,11.2,0.3,0.3,8.2,44.1,Topic 7,44.1
Document 713,7.8,11.0,4.9,0.0,0.8,37.5,34.0,4.0,Topic 5,37.5
Document 714,3.3,4.6,7.2,48.6,0.1,0.5,20.2,15.5,Topic 3,48.6
Document 715,5.5,26.0,8.1,40.7,4.7,5.2,5.2,4.5,Topic 3,40.7
Document 716,1.1,7.8,10.6,19.7,0.2,18.9,7.3,34.6,Topic 7,34.6
Document 717,8.1,13.2,4.1,21.8,1.2,2.6,1.0,47.9,Topic 7,47.9
Document 718,0.2,6.1,12.0,9.2,7.4,10.3,1.6,53.3,Topic 7,53.3
Document 719,4.1,33.9,22.7,7.2,1.2,3.8,12.2,15.0,Topic 1,33.9
Document 720,5.2,3.0,25.7,28.2,8.3,3.4,2.1,24.1,Topic 3,28.2
Document 721,24.0,9.9,2.3,10.7,6.5,6.3,23.8,16.4,Topic 0,24.0
Document 722,2.7,2.3,0.2,9.1,4.7,15.9,18.1,47.1,Topic 7,47.1
Document 723,8.0,4.7,1.1,26.8,19.1,5.7,5.3,29.3,Topic 7,29.3
Document 724,3.9,4.0,3.0,29.9,3.6,3.5,5.1,46.9,Topic 7,46.9
Document 725,0.1,4.5,2.4,8.8,0.5,3.4,43.0,37.4,Topic 6,43.0
Document 726,2.2,5.0,14.7,0.2,1.8,1.8,68.8,5.4,Topic 6,68.8
Document 727,19.5,0.3,2.1,23.8,7.1,0.1,22.3,24.7,Topic 7,24.7
Document 728,6.9,1.6,0.6,39.6,39.0,1.6,2.1,8.7,Topic 3,39.6
Document 729,5.6,0.3,26.4,43.5,11.2,2.4,1.4,9.4,Topic 3,43.5
Document 730,5.8,8.8,19.1,5.6,13.6,20.2,8.8,18.0,Topic 5,20.2
Document 731,7.1,1.5,47.8,5.0,25.2,5.1,0.0,8.3,Topic 2,47.8
Document 732,5.3,1.6,5.3,38.7,28.0,2.9,4.7,13.5,Topic 3,38.7
Document 733,0.3,49.7,15.6,0.1,11.6,7.9,0.3,14.4,Topic 1,49.7
Document 734,30.5,2.9,3.8,19.4,11.7,16.4,9.7,5.7,Topic 0,30.5
Document 735,2.7,17.1,1.1,7.9,41.1,1.2,0.0,28.9,Topic 4,41.1
Document 736,2.1,34.7,7.9,9.1,12.5,1.3,10.0,22.6,Topic 1,34.7
Document 737,9.5,9.5,35.7,11.3,8.3,7.8,3.6,14.4,Topic 2,35.7
Document 738,10.4,7.6,17.7,2.0,5.4,37.7,7.0,12.1,Topic 5,37.7
Document 739,0.5,31.7,5.0,12.0,0.1,0.6,43.5,6.7,Topic 6,43.5
Document 740,21.1,6.5,37.1,3.2,12.9,6.9,3.3,9.1,Topic 2,37.1
Document 741,1.0,2.9,3.3,5.2,4.3,45.4,0.2,37.7,Topic 5,45.4
Document 742,13.7,9.2,4.8,4.1,7.1,21.2,38.8,1.2,Topic 6,38.8
Document 743,11.0,5.6,27.1,5.5,18.2,25.6,0.3,6.7,Topic 2,27.1
Document 744,15.7,1.5,5.1,16.6,12.9,2.9,1.5,43.7,Topic 7,43.7
Document 745,16.0,4.0,35.4,3.4,10.2,23.1,0.2,7.7,Topic 2,35.4
Document 746,9.3,11.0,23.6,3.0,22.2,0.3,20.2,10.4,Topic 2,23.6
Document 747,1.3,26.2,5.0,23.1,0.1,0.8,2.9,40.5,Topic 7,40.5
Document 748,5.6,29.6,15.2,13.2,7.8,5.0,18.3,5.3,Topic 1,29.6
Document 749,2.2,11.3,0.1,29.1,7.6,2.2,0.9,46.6,Topic 7,46.6
Document 750,16.7,0.4,2.4,57.1,0.0,3.6,0.5,19.4,Topic 3,57.1
Document 751,1.3,23.5,0.7,10.7,4.2,17.6,0.4,41.8,Topic 7,41.8
Document 752,5.5,29.0,16.1,6.4,10.9,2.4,15.1,14.5,Topic 1,29.0
Document 753,0.4,0.8,4.3,6.5,15.3,0.9,41.5,30.3,Topic 6,41.5
Document 754,1.5,40.4,1.2,26.4,6.1,1.2,0.9,22.2,Topic 1,40.4
Document 755,40.9,4.7,4.1,6.0,7.5,20.3,1.2,15.2,Topic 0,40.9
Document 756,9.0,26.1,15.0,0.1,0.1,7.7,0.1,42.0,Topic 7,42.0
Document 757,1.7,6.3,6.8,6.6,43.1,34.9,0.3,0.1,Topic 4,43.1
Document 758,5.4,4.1,40.6,4.2,5.3,7.5,29.8,3.0,Topic 2,40.6
Document 759,1.4,49.9,5.9,0.1,15.2,7.9,2.6,17.0,Topic 1,49.9
Document 760,2.4,2.6,5.7,2.7,33.7,32.1,1.2,19.7,Topic 4,33.7
Document 761,11.2,13.3,0.5,13.3,16.7,34.2,4.5,6.4,Topic 5,34.2
Document 762,0.6,10.2,0.1,27.4,11.2,1.7,11.6,37.2,Topic 7,37.2
Document 763,24.1,20.6,0.2,10.9,16.1,10.6,2.0,15.5,Topic 0,24.1
Document 764,2.4,1.0,2.2,11.6,4.8,48.8,3.9,25.4,Topic 5,48.8
Document 765,0.3,0.5,8.7,9.2,16.0,15.8,49.4,0.1,Topic 6,49.4
Document 766,0.8,12.2,8.9,6.7,1.9,11.7,57.4,0.4,Topic 6,57.4
Document 767,12.1,2.2,38.0,10.3,0.1,22.8,14.4,0.1,Topic 2,38.0
Document 768,10.1,21.8,39.0,0.0,7.5,1.4,8.3,11.9,Topic 2,39.0
Document 769,0.0,0.0,38.2,0.5,1.4,47.2,12.7,0.0,Topic 5,47.2
Document 770,4.3,17.5,7.2,0.8,13.1,10.5,5.5,41.1,Topic 7,41.1
Document 771,6.3,27.8,0.4,6.5,6.2,18.6,9.7,24.5,Topic 1,27.8
Document 772,21.7,46.7,7.6,3.0,1.1,3.3,15.8,0.8,Topic 1,46.7
Document 773,7.3,36.8,7.0,11.4,3.9,3.0,14.5,16.2,Topic 1,36.8
Document 774,13.4,4.1,0.9,35.1,10.0,12.8,1.0,22.7,Topic 3,35.1
Document 775,4.8,1.5,22.7,13.4,26.8,11.9,1.4,17.5,Topic 4,26.8
Document 776,5.8,0.2,46.1,4.1,2.1,7.0,34.6,0.2,Topic 2,46.1
Document 777,12.9,21.7,13.8,4.0,15.4,3.3,21.8,7.2,Topic 6,21.8
Document 778,7.4,0.1,0.2,50.6,11.2,0.3,0.6,29.6,Topic 3,50.6
Document 779,10.6,0.9,0.0,9.1,12.5,50.3,10.1,6.6,Topic 5,50.3
Document 780,16.1,2.4,0.9,37.8,11.7,0.2,0.5,30.4,Topic 3,37.8
Document 781,24.3,10.3,44.1,2.4,12.7,1.3,2.1,2.9,Topic 2,44.1
Document 782,6.8,2.4,0.7,37.5,12.0,2.9,1.6,36.1,Topic 3,37.5
Document 783,6.6,32.3,14.4,10.0,6.8,27.2,0.5,2.2,Topic 1,32.3
Document 784,16.1,4.0,15.5,9.8,2.7,6.8,18.5,26.6,Topic 7,26.6
Document 785,3.0,5.3,29.2,24.5,4.9,22.4,3.2,7.6,Topic 2,29.2
Document 786,3.7,10.9,19.4,1.5,45.9,6.0,8.7,3.9,Topic 4,45.9
Document 787,6.9,3.8,2.0,15.3,39.8,28.5,0.4,3.2,Topic 4,39.8
Document 788,2.7,2.5,1.9,6.3,13.3,1.1,68.3,4.0,Topic 6,68.3
Document 789,1.7,9.5,0.1,26.8,21.8,0.2,10.2,29.6,Topic 7,29.6
Document 790,0.8,8.1,7.5,12.4,27.3,17.6,25.7,0.7,Topic 4,27.3
Document 791,31.9,9.4,1.0,14.3,24.1,0.3,10.9,8.1,Topic 0,31.9
Document 792,3.7,0.5,15.3,18.4,19.0,28.9,13.9,0.3,Topic 5,28.9
Document 793,4.1,15.1,9.6,8.8,17.3,10.6,21.0,13.4,Topic 6,21.0
Document 794,0.2,0.4,3.7,4.7,4.4,15.7,54.9,16.0,Topic 6,54.9
Document 795,8.3,12.3,15.3,8.6,1.1,47.4,2.2,4.7,Topic 5,47.4
Document 796,0.2,15.9,4.8,4.5,44.0,18.5,4.3,7.8,Topic 4,44.0
Document 797,40.3,17.5,3.6,6.7,0.4,21.7,4.8,4.9,Topic 0,40.3
Document 798,14.9,16.3,7.3,0.3,1.8,14.2,20.1,25.1,Topic 7,25.1
Document 799,11.1,2.9,18.1,12.6,4.6,42.9,0.5,7.3,Topic 5,42.9
Document 800,14.3,7.6,3.6,4.1,9.0,30.1,3.8,27.6,Topic 5,30.1
Document 801,1.5,26.4,4.9,19.7,19.0,4.1,5.3,19.1,Topic 1,26.4
Document 802,29.0,1.2,14.7,9.6,3.3,16.6,19.3,6.3,Topic 0,29.0
Document 803,2.6,3.4,38.1,13.8,16.8,18.2,0.6,6.6,Topic 2,38.1
Document 804,2.7,0.8,0.3,11.6,11.3,46.4,15.6,11.4,Topic 5,46.4
Document 805,10.7,35.6,0.4,2.0,9.3,3.0,3.4,35.6,Topic 1,35.6
Document 806,1.5,15.7,3.2,4.8,15.7,0.8,54.1,4.2,Topic 6,54.1
Document 807,2.1,4.8,9.3,6.5,0.1,44.8,3.7,28.8,Topic 5,44.8
Document 808,5.3,7.1,4.3,31.3,16.3,8.2,0.5,27.0,Topic 3,31.3
Document 809,5.3,2.7,1.4,53.9,1.9,5.1,4.2,25.4,Topic 3,53.9
Document 810,22.1,0.4,6.2,68.1,0.1,0.1,1.6,1.4,Topic 3,68.1
Document 811,21.6,18.4,2.8,30.0,2.2,5.5,5.9,13.6,Topic 3,30.0
Document 812,10.4,2.4,0.3,15.6,34.7,31.5,4.4,0.6,Topic 4,34.7
Document 813,5.6,8.2,19.5,1.1,13.5,7.1,38.1,6.9,Topic 6,38.1
Document 814,1.5,14.2,3.3,5.1,6.6,50.1,2.7,16.5,Topic 5,50.1
Document 815,0.3,16.1,17.8,12.9,1.3,36.0,15.2,0.3,Topic 5,36.0
Document 816,2.0,18.1,3.7,18.2,22.9,1.1,0.3,33.7,Topic 7,33.7
Document 817,4.8,8.2,20.2,2.1,3.6,51.3,3.5,6.2,Topic 5,51.3
Document 818,0.1,0.4,17.4,3.0,13.1,40.4,1.0,24.7,Topic 5,40.4
Document 819,2.0,17.5,0.0,15.8,15.4,0.3,4.7,44.2,Topic 7,44.2
Document 820,24.6,32.2,4.5,1.9,9.5,2.7,15.2,9.5,Topic 1,32.2
Document 821,8.3,1.8,19.5,0.6,1.0,14.0,51.4,3.5,Topic 6,51.4
Document 822,12.7,2.8,7.5,11.6,21.7,23.4,0.5,19.7,Topic 5,23.4
Document 823,18.7,4.4,25.4,13.0,1.0,2.6,15.3,19.5,Topic 2,25.4
Document 824,3.5,9.6,2.7,34.3,7.4,1.4,3.2,37.9,Topic 7,37.9
Document 825,13.5,2.8,8.2,13.4,4.6,5.3,42.9,9.4,Topic 6,42.9
Document 826,10.0,13.6,30.3,8.4,1.5,9.7,17.1,9.4,Topic 2,30.3
Document 827,2.6,20.0,16.0,2.5,6.0,9.0,35.4,8.4,Topic 6,35.4
Document 828,8.4,8.7,3.2,39.3,3.9,0.8,4.6,31.3,Topic 3,39.3
Document 829,22.2,1.1,4.4,7.9,5.2,13.0,13.6,32.7,Topic 7,32.7
Document 830,6.4,19.2,10.5,0.1,27.1,0.4,19.3,17.0,Topic 4,27.1
Document 831,27.0,15.5,8.0,35.3,6.8,1.2,2.4,3.8,Topic 3,35.3
Document 832,12.5,27.8,15.8,1.5,7.9,28.8,4.7,0.9,Topic 5,28.8
Document 833,10.8,3.3,2.7,3.6,7.9,19.0,49.5,3.2,Topic 6,49.5
Document 834,10.0,6.6,0.4,22.2,9.0,12.4,10.9,28.5,Topic 7,28.5
Document 835,10.9,36.8,8.5,1.4,7.4,7.6,8.7,18.7,Topic 1,36.8
Document 836,19.9,4.3,11.9,2.4,11.8,6.7,17.3,25.7,Topic 7,25.7
Document 837,3.3,25.3,0.1,24.3,16.5,15.9,7.9,6.8,Topic 1,25.3
Document 838,0.0,17.7,0.0,64.0,1.2,1.1,12.7,3.2,Topic 3,64.0
Document 839,12.6,27.7,29.8,2.4,7.3,1.4,9.5,9.3,Topic 2,29.8
Document 840,16.3,32.0,12.8,9.3,4.9,3.1,7.6,14.0,Topic 1,32.0
Document 841,0.3,1.7,0.4,27.4,0.5,35.5,29.8,4.3,Topic 5,35.5
Document 842,26.4,8.7,30.8,13.3,6.3,0.7,6.4,7.3,Topic 2,30.8
Document 843,6.7,7.8,26.0,7.1,10.2,20.4,13.0,8.8,Topic 2,26.0
Document 844,2.0,1.5,8.4,36.8,16.5,14.9,2.1,17.9,Topic 3,36.8
Document 845,5.8,15.3,7.2,20.2,0.5,5.5,0.1,45.4,Topic 7,45.4
Document 846,34.9,4.4,31.3,9.5,8.7,7.1,3.5,0.5,Topic 0,34.9
Document 847,2.3,11.4,1.3,11.1,52.2,6.1,1.0,14.6,Topic 4,52.2
Document 848,6.9,12.9,21.2,2.6,2.5,33.4,13.2,7.4,Topic 5,33.4
Document 849,10.1,3.7,12.7,34.7,1.3,22.0,11.1,4.4,Topic 3,34.7
Document 850,26.3,3.4,3.4,12.4,8.6,21.0,16.7,8.2,Topic 0,26.3
Document 851,11.8,35.1,0.2,1.8,27.8,9.1,2.8,11.3,Topic 1,35.1
Document 852,0.1,4.5,14.3,9.7,22.0,1.4,43.3,4.8,Topic 6,43.3
Document 853,7.0,9.1,11.0,6.9,17.0,26.2,0.7,22.0,Topic 5,26.2
Document 854,0.8,9.7,2.4,19.5,18.9,3.6,2.0,43.0,Topic 7,43.0
Document 855,14.8,15.2,10.9,1.0,2.8,47.0,5.1,3.2,Topic 5,47.0
Document 856,14.2,1.1,0.1,31.3,30.5,0.1,1.4,21.3,Topic 3,31.3
Document 857,13.0,30.0,3.8,0.0,10.3,9.3,16.4,17.1,Topic 1,30.0
Document 858,6.5,4.7,9.8,2.8,4.9,21.5,0.2,49.7,Topic 7,49.7
Document 859,33.6,6.6,8.3,14.3,15.8,2.9,0.4,18.2,Topic 0,33.6
Document 860,8.0,12.7,0.1,33.9,1.1,6.9,14.3,23.0,Topic 3,33.9
Document 861,0.0,46.5,4.0,12.7,9.9,9.2,11.4,6.3,Topic 1,46.5
Document 862,9.1,12.3,14.8,14.9,1.1,22.3,14.3,11.1,Topic 5,22.3
Document 863,0.5,19.3,7.8,18.0,11.4,15.4,6.7,20.9,Topic 7,20.9
Document 864,0.3,0.8,13.3,16.9,12.0,33.3,8.0,15.3,Topic 5,33.3
Document 865,9.5,4.1,5.3,10.7,9.6,9.6,11.4,39.8,Topic 7,39.8
Document 866,35.1,0.0,11.9,5.4,32.7,3.3,0.3,11.4,Topic 0,35.1
Document 867,0.7,4.3,0.6,65.4,3.0,18.7,0.2,7.1,Topic 3,65.4
Document 868,11.7,33.9,5.0,4.5,9.3,19.9,0.2,15.5,Topic 1,33.9
Document 869,7.0,17.0,14.6,8.9,14.7,10.4,15.8,11.4,Topic 1,17.0
Document 870,8.8,1.7,5.9,1.1,0.0,0.3,70.4,11.8,Topic 6,70.4
Document 871,0.4,4.1,10.1,11.8,21.0,20.3,12.3,20.0,Topic 4,21.0
Document 872,27.4,23.0,11.4,1.6,5.2,5.9,15.1,10.3,Topic 0,27.4
Document 873,27.1,17.6,21.2,3.9,3.5,2.3,12.6,11.8,Topic 0,27.1
Document 874,2.2,1.6,15.7,18.8,35.7,13.5,5.4,7.3,Topic 4,35.7
Document 875,1.3,0.3,5.2,3.0,1.6,0.7,82.6,5.2,Topic 6,82.6
Document 876,4.1,8.3,5.3,38.4,3.2,4.9,10.0,25.9,Topic 3,38.4
Document 877,1.2,11.1,7.7,34.1,2.0,17.3,2.2,24.4,Topic 3,34.1
Document 878,2.3,13.7,15.2,31.0,6.2,0.1,1.3,30.3,Topic 3,31.0
Document 879,8.0,36.8,24.4,3.8,13.2,1.5,3.5,8.7,Topic 1,36.8
Document 880,13.4,0.1,52.2,5.4,10.6,1.8,5.4,11.1,Topic 2,52.2
Document 881,35.7,9.5,19.4,18.3,7.0,4.6,2.4,3.1,Topic 0,35.7
Document 882,2.5,10.8,1.5,23.7,23.3,13.5,0.8,24.0,Topic 7,24.0
Document 883,8.8,27.5,8.8,3.4,10.5,2.0,10.8,28.1,Topic 7,28.1
Document 884,1.4,1.5,1.3,32.1,10.4,16.7,0.2,36.3,Topic 7,36.3
Document 885,0.5,8.6,1.8,56.7,16.2,7.3,3.2,5.8,Topic 3,56.7
Document 886,7.0,7.9,4.4,36.2,15.3,6.1,0.5,22.6,Topic 3,36.2
