,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 591,0.0,0.0,0.0,27.0,0.0,0.0,0.0,73.0,Topic 7,73.0
Document 592,0.0,33.0,0.0,0.0,0.0,0.0,0.0,66.9,Topic 7,66.9
Document 593,0.0,0.0,0.0,4.5,0.0,37.1,0.0,58.3,Topic 7,58.3
Document 594,0.0,10.1,0.0,0.0,41.7,15.9,0.0,32.2,Topic 4,41.7
Document 595,0.0,0.0,0.2,0.0,32.7,0.0,17.8,49.2,Topic 7,49.2
Document 596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Topic 7,100.0
Document 597,29.6,0.0,12.3,0.0,0.0,0.0,13.3,44.8,Topic 7,44.8
Document 598,0.0,0.1,0.0,0.0,33.9,25.6,0.0,40.4,Topic 7,40.4
Document 599,0.0,0.0,0.0,8.8,0.0,33.1,9.5,48.5,Topic 7,48.5
Document 600,0.0,41.4,0.0,0.0,0.0,0.0,0.0,58.6,Topic 7,58.6
Document 601,28.7,0.0,0.0,17.6,0.0,0.0,0.0,53.7,Topic 7,53.7
Document 602,31.6,17.3,5.5,0.0,0.0,0.0,0.0,45.6,Topic 7,45.6
Document 603,0.0,0.1,0.0,15.4,16.9,20.2,6.2,41.2,Topic 7,41.2
Document 604,11.8,0.0,0.0,0.0,0.0,24.0,0.1,64.1,Topic 7,64.1
Document 605,0.0,0.0,8.6,31.8,0.0,0.0,0.0,59.6,Topic 7,59.6
Document 606,28.4,7.3,0.0,0.0,0.0,0.0,0.0,64.3,Topic 7,64.3
Document 607,0.0,0.0,14.9,0.0,0.0,26.9,0.0,58.2,Topic 7,58.2
Document 608,0.0,17.1,0.0,0.1,0.0,0.0,0.0,82.8,Topic 7,82.8
Document 609,0.0,0.0,39.5,0.0,0.0,0.0,0.0,60.5,Topic 7,60.5
Document 610,0.0,33.3,8.5,37.9,0.0,0.0,0.0,20.2,Topic 3,37.9
Document 611,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.9,Topic 7,99.9
Document 612,0.0,99.2,0.0,0.0,0.0,0.7,0.0,0.0,Topic 1,99.2
Document 613,0.1,8.9,0.0,0.0,0.0,12.6,0.0,78.4,Topic 7,78.4
Document 614,0.0,0.0,7.9,0.0,0.1,35.9,6.8,49.3,Topic 7,49.3
Document 615,0.0,12.3,29.8,0.0,0.0,0.0,0.0,57.9,Topic 7,57.9
Document 616,0.0,0.0,0.0,0.7,0.0,35.1,0.0,64.1,Topic 7,64.1
Document 617,0.0,0.0,0.0,0.0,0.0,11.9,24.1,64.0,Topic 7,64.0
Document 618,0.0,11.4,26.4,0.0,0.0,5.3,0.0,56.8,Topic 7,56.8
Document 619,0.0,41.8,3.5,0.3,18.6,22.4,0.0,13.4,Topic 1,41.8
Document 620,0.0,25.0,25.6,0.0,0.0,0.0,0.0,49.3,Topic 7,49.3
Document 621,0.0,6.6,15.8,0.0,0.0,49.0,0.0,28.6,Topic 5,49.0
Document 622,0.0,42.1,0.0,1.3,0.0,7.8,0.0,48.8,Topic 7,48.8
Document 623,0.0,26.2,0.0,0.0,0.0,0.0,0.0,73.8,Topic 7,73.8
Document 624,0.0,0.0,0.0,0.0,0.0,50.2,0.0,49.8,Topic 5,50.2
Document 625,0.0,0.0,13.2,0.0,0.0,0.0,11.3,75.5,Topic 7,75.5
Document 626,0.0,18.8,0.0,0.0,0.0,14.2,6.4,60.6,Topic 7,60.6
Document 627,0.0,10.6,0.0,28.5,0.0,7.0,0.0,53.9,Topic 7,53.9
Document 628,26.0,0.0,0.0,0.0,0.0,0.0,32.8,41.2,Topic 7,41.2
Document 629,38.8,10.0,29.1,0.0,0.0,0.0,0.0,22.1,Topic 0,38.8
Document 630,23.1,0.0,0.0,0.0,1.1,26.1,0.0,49.7,Topic 7,49.7
Document 631,0.0,0.0,0.0,0.0,31.9,0.0,0.0,68.1,Topic 7,68.1
Document 632,0.0,0.0,0.0,24.4,0.0,22.8,0.0,52.8,Topic 7,52.8
Document 633,3.3,0.0,26.3,0.0,0.0,0.0,0.0,70.4,Topic 7,70.4
Document 634,3.0,44.2,8.4,0.0,8.5,4.6,0.0,31.3,Topic 1,44.2
Document 635,0.1,0.0,0.0,29.7,16.8,0.0,53.4,0.1,Topic 6,53.4
Document 636,0.0,43.8,0.0,0.0,0.0,0.0,13.8,42.4,Topic 1,43.8
Document 637,0.0,0.0,0.0,7.3,0.0,0.0,0.0,92.7,Topic 7,92.7
Document 638,0.0,0.0,0.0,0.0,32.3,20.6,6.2,40.9,Topic 7,40.9
Document 639,4.7,0.0,0.0,0.0,34.3,11.7,0.0,49.3,Topic 7,49.3
Document 640,9.9,0.0,0.0,31.1,0.0,0.0,0.0,59.0,Topic 7,59.0
Document 641,0.0,0.0,41.2,0.0,0.0,0.0,0.0,58.8,Topic 7,58.8
Document 642,17.7,0.0,0.0,0.0,0.0,48.8,0.0,33.5,Topic 5,48.8
Document 643,33.3,0.0,0.0,0.0,0.0,0.0,0.0,66.6,Topic 7,66.6
Document 644,4.0,0.0,5.4,0.0,0.1,8.4,44.7,37.3,Topic 6,44.7
Document 645,0.0,6.0,0.0,0.0,18.1,0.0,3.1,72.8,Topic 7,72.8
Document 646,0.0,3.2,37.4,0.0,0.0,0.0,2.0,57.3,Topic 7,57.3
Document 647,0.0,0.0,0.0,36.8,0.0,0.0,26.3,36.8,Topic 3,36.8
Document 648,50.1,0.1,0.0,0.0,0.0,4.2,0.0,45.6,Topic 0,50.1
Document 649,0.0,12.3,22.8,0.0,0.0,0.0,0.0,64.8,Topic 7,64.8
Document 650,18.7,0.0,0.0,0.0,17.1,8.9,0.0,55.3,Topic 7,55.3
Document 651,0.0,0.0,30.9,0.0,0.0,0.0,2.5,66.6,Topic 7,66.6
Document 652,0.0,0.0,0.0,25.7,6.0,14.9,0.3,53.1,Topic 7,53.1
Document 653,0.0,0.0,8.8,19.2,2.2,2.9,14.7,52.2,Topic 7,52.2
Document 654,0.0,0.0,0.0,0.0,16.5,36.3,0.0,47.0,Topic 7,47.0
Document 655,0.0,39.6,0.0,0.0,0.0,9.9,0.0,50.4,Topic 7,50.4
Document 656,0.0,0.0,16.1,0.0,14.0,25.0,0.0,44.9,Topic 7,44.9
Document 657,0.0,0.0,3.7,0.0,3.9,32.4,0.0,59.9,Topic 7,59.9
Document 658,7.8,0.0,26.9,0.0,0.0,0.1,21.3,43.8,Topic 7,43.8
Document 659,0.0,0.0,0.0,0.0,0.0,52.6,0.0,47.2,Topic 5,52.6
Document 660,18.6,9.0,0.0,0.0,0.0,0.0,30.9,41.6,Topic 7,41.6
Document 661,31.4,2.1,0.0,0.0,0.0,21.7,0.0,44.8,Topic 7,44.8
Document 662,0.0,33.7,0.2,29.6,0.0,6.3,7.4,22.9,Topic 1,33.7
Document 663,25.8,0.0,0.0,0.0,0.0,0.0,0.0,74.1,Topic 7,74.1
Document 664,0.0,20.2,18.7,0.0,0.0,6.7,29.4,25.0,Topic 6,29.4
Document 665,0.0,0.0,0.0,0.0,0.0,40.3,0.0,59.7,Topic 7,59.7
Document 666,35.9,0.0,0.0,0.0,0.0,17.2,0.0,46.9,Topic 7,46.9
Document 667,0.0,33.4,9.6,0.0,30.5,0.0,0.0,26.5,Topic 1,33.4
Document 668,0.0,0.0,10.4,18.5,0.0,0.0,0.0,71.0,Topic 7,71.0
Document 669,0.0,0.0,0.0,47.2,21.4,0.0,0.0,31.3,Topic 3,47.2
Document 670,0.0,0.0,0.0,0.0,0.0,2.8,0.0,97.2,Topic 7,97.2
Document 671,0.0,0.0,0.0,0.0,31.3,24.6,0.0,44.1,Topic 7,44.1
Document 672,2.0,0.0,0.0,0.1,0.0,57.0,0.0,40.9,Topic 5,57.0
Document 673,0.0,26.0,0.0,21.8,0.0,0.0,8.8,43.5,Topic 7,43.5
Document 674,29.7,0.0,12.8,0.0,0.0,0.8,0.0,56.6,Topic 7,56.6
Document 675,43.4,7.5,0.0,0.0,0.1,8.4,0.0,40.6,Topic 0,43.4
Document 676,42.4,11.2,0.0,0.0,0.0,9.8,0.0,36.7,Topic 0,42.4
Document 677,0.0,2.8,9.6,14.5,22.5,0.0,8.2,42.4,Topic 7,42.4
Document 678,17.1,0.0,0.0,0.0,0.0,25.4,0.0,57.5,Topic 7,57.5
Document 679,27.5,11.5,0.0,13.9,0.0,0.0,10.1,36.9,Topic 7,36.9
Document 680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Topic 7,100.0
Document 681,0.0,1.8,0.0,0.0,0.0,50.0,0.0,48.2,Topic 5,50.0
Document 682,55.0,1.8,0.0,0.1,0.0,0.0,9.5,33.6,Topic 0,55.0
Document 683,0.0,0.0,0.0,0.0,0.0,0.0,38.6,61.4,Topic 7,61.4
Document 684,0.0,20.9,0.0,0.0,0.0,0.0,24.2,54.9,Topic 7,54.9
Document 685,0.0,1.2,0.0,0.3,0.0,0.0,98.5,0.0,Topic 6,98.5
Document 686,36.4,0.0,5.4,0.0,0.0,0.0,0.0,58.2,Topic 7,58.2
Document 687,32.0,0.0,10.9,0.0,0.0,0.0,0.0,57.1,Topic 7,57.1
Document 688,0.0,33.3,0.0,0.0,66.7,0.0,0.0,0.0,Topic 4,66.7
Document 689,0.0,24.0,0.0,35.1,0.0,0.0,18.3,22.6,Topic 3,35.1
Document 690,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,Topic 5,99.9
Document 691,24.6,0.0,0.0,0.0,0.0,0.0,0.0,75.4,Topic 7,75.4
Document 692,0.0,24.4,0.0,0.0,0.0,0.0,0.0,75.6,Topic 7,75.6
Document 693,0.7,0.0,0.0,0.0,0.0,11.5,27.5,60.2,Topic 7,60.2
Document 694,0.0,0.0,39.3,0.0,0.1,0.0,0.0,60.6,Topic 7,60.6
Document 695,0.0,10.0,0.0,0.0,0.0,67.6,0.0,22.4,Topic 5,67.6
Document 696,0.0,0.0,0.0,0.0,0.0,0.0,14.9,85.1,Topic 7,85.1
Document 697,0.0,35.4,13.1,0.0,0.0,0.0,24.6,26.9,Topic 1,35.4
Document 698,0.0,29.7,29.6,0.0,17.7,0.0,22.9,0.1,Topic 1,29.7
Document 699,0.0,0.0,0.0,0.0,0.0,0.0,76.5,23.5,Topic 6,76.5
Document 700,0.0,0.1,2.7,22.9,0.0,0.0,0.0,74.3,Topic 7,74.3
Document 701,0.0,7.8,0.0,34.8,0.0,15.5,0.0,41.9,Topic 7,41.9
Document 702,6.4,30.2,31.3,0.0,0.0,0.2,0.0,31.9,Topic 7,31.9
Document 703,20.3,14.2,0.0,0.1,0.0,0.0,0.0,65.4,Topic 7,65.4
Document 704,0.0,0.0,0.0,0.0,48.4,0.0,8.7,42.9,Topic 4,48.4
Document 705,0.0,0.0,57.2,0.0,11.2,0.0,0.0,31.6,Topic 2,57.2
Document 706,0.0,0.0,23.0,0.0,0.0,0.0,0.0,77.0,Topic 7,77.0
Document 707,0.0,0.0,0.2,0.0,58.5,5.8,0.0,35.5,Topic 4,58.5
Document 708,35.2,44.3,0.0,0.0,0.0,0.0,0.0,20.5,Topic 1,44.3
Document 709,44.3,0.3,0.1,0.0,1.4,0.0,1.9,52.1,Topic 7,52.1
Document 710,37.0,0.0,19.2,0.0,0.0,0.0,4.5,39.2,Topic 7,39.2
Document 711,6.3,8.2,30.0,0.0,0.0,0.0,0.0,55.6,Topic 7,55.6
Document 712,0.0,13.9,0.0,0.0,0.0,13.9,0.0,72.2,Topic 7,72.2
Document 713,0.0,0.1,0.0,0.0,0.0,47.9,27.3,24.7,Topic 5,47.9
Document 714,0.0,0.0,0.0,37.9,10.2,0.0,0.0,51.9,Topic 7,51.9
Document 715,0.0,0.0,1.1,16.2,21.9,10.4,0.0,50.3,Topic 7,50.3
Document 716,0.0,0.0,0.0,0.0,0.0,16.5,11.6,71.9,Topic 7,71.9
Document 717,0.0,0.0,27.5,0.0,17.5,0.0,0.0,55.1,Topic 7,55.1
Document 718,2.5,0.4,0.0,0.0,17.2,0.0,0.0,79.9,Topic 7,79.9
Document 719,0.0,35.3,0.0,0.0,8.8,0.0,9.6,46.3,Topic 7,46.3
Document 720,31.5,0.0,0.0,0.0,9.4,0.0,0.0,59.1,Topic 7,59.1
Document 721,0.0,9.2,16.9,3.0,0.0,7.1,20.1,43.7,Topic 7,43.7
Document 722,0.0,28.5,0.0,0.0,0.0,8.1,0.0,63.4,Topic 7,63.4
Document 723,0.0,12.1,0.0,0.0,0.0,0.0,0.0,87.9,Topic 7,87.9
Document 724,0.0,17.9,0.0,0.0,0.0,0.0,0.0,82.1,Topic 7,82.1
Document 725,0.0,42.3,0.0,0.0,0.0,0.0,0.0,57.7,Topic 7,57.7
Document 726,0.0,64.2,0.0,15.8,0.0,0.0,14.4,5.6,Topic 1,64.2
Document 727,0.0,18.0,0.0,0.0,0.0,13.6,0.0,68.3,Topic 7,68.3
Document 728,0.0,0.0,28.2,0.0,0.0,0.0,0.0,71.8,Topic 7,71.8
Document 729,11.4,0.0,0.0,10.2,25.4,0.0,0.0,53.0,Topic 7,53.0
Document 730,0.1,0.1,0.0,0.0,0.0,0.0,52.9,46.9,Topic 6,52.9
Document 731,6.2,0.0,0.0,0.0,0.0,58.3,0.0,35.4,Topic 5,58.3
Document 732,9.5,20.0,0.0,0.0,0.0,0.0,0.0,70.5,Topic 7,70.5
Document 733,1.1,0.1,0.0,42.3,0.0,0.0,0.0,56.6,Topic 7,56.6
Document 734,15.5,16.8,33.9,0.0,0.0,0.0,0.0,33.8,Topic 2,33.9
Document 735,5.3,0.0,0.0,0.0,0.0,0.0,21.4,73.3,Topic 7,73.3
Document 736,0.0,0.0,0.0,0.0,11.8,0.0,33.1,55.0,Topic 7,55.0
Document 737,0.0,0.0,0.0,0.0,37.5,9.0,0.0,53.5,Topic 7,53.5
Document 738,21.8,0.0,20.6,0.0,0.0,19.0,0.0,38.7,Topic 7,38.7
Document 739,0.0,2.1,0.0,51.5,0.0,0.0,29.3,17.0,Topic 3,51.5
Document 740,0.0,0.0,0.0,42.1,0.0,0.0,6.1,51.8,Topic 7,51.8
Document 741,11.0,0.0,0.0,1.4,0.0,25.1,0.0,62.5,Topic 7,62.5
Document 742,0.0,54.2,0.0,0.0,0.0,22.8,0.0,22.9,Topic 1,54.2
Document 743,0.0,0.0,0.0,42.6,0.0,0.0,0.0,57.3,Topic 7,57.3
Document 744,0.0,0.0,19.1,0.0,0.0,0.0,0.0,80.8,Topic 7,80.8
Document 745,28.8,0.0,0.0,0.0,0.0,52.2,0.0,19.0,Topic 5,52.2
Document 746,0.0,27.9,8.2,0.1,0.0,0.0,24.3,39.5,Topic 7,39.5
Document 747,0.6,0.0,2.1,18.0,0.0,0.0,18.8,60.6,Topic 7,60.6
Document 748,0.0,7.3,7.5,0.0,39.7,0.0,0.0,45.3,Topic 7,45.3
Document 749,0.0,0.0,0.0,0.0,0.0,0.0,1.1,98.8,Topic 7,98.8
Document 750,0.0,0.0,0.0,0.0,29.5,0.0,0.0,70.4,Topic 7,70.4
Document 751,16.7,0.0,0.0,5.0,0.0,0.0,0.0,78.3,Topic 7,78.3
Document 752,0.0,11.2,0.0,27.0,0.0,11.5,0.0,50.2,Topic 7,50.2
Document 753,0.0,60.5,0.0,0.0,0.0,0.0,0.0,39.5,Topic 1,60.5
Document 754,0.0,0.0,0.0,0.0,30.4,0.0,14.3,55.3,Topic 7,55.3
Document 755,0.0,0.0,22.3,0.0,0.0,19.9,0.0,57.7,Topic 7,57.7
Document 756,38.5,0.0,0.0,0.0,0.0,0.0,0.0,61.4,Topic 7,61.4
Document 757,16.4,0.0,33.4,0.3,0.0,27.9,0.0,22.0,Topic 2,33.4
Document 758,0.0,41.5,0.0,0.0,0.0,0.0,28.6,29.8,Topic 1,41.5
Document 759,0.0,0.0,0.0,0.0,0.0,0.0,45.9,54.0,Topic 7,54.0
Document 760,43.9,0.0,0.0,0.0,0.0,0.0,0.0,56.0,Topic 7,56.0
Document 761,0.0,0.0,0.0,0.0,0.0,39.8,24.8,35.4,Topic 5,39.8
Document 762,0.0,0.0,0.0,0.0,0.0,0.0,13.6,86.4,Topic 7,86.4
Document 763,0.0,0.0,0.0,0.0,0.0,18.6,0.0,81.4,Topic 7,81.4
Document 764,31.5,0.0,0.0,0.0,0.0,5.5,6.3,56.6,Topic 7,56.6
Document 765,5.4,18.8,0.0,0.0,0.0,0.0,44.3,31.4,Topic 6,44.3
Document 766,0.0,76.5,0.0,0.0,0.0,0.0,0.0,23.4,Topic 1,76.5
Document 767,99.7,0.0,0.0,0.1,0.0,0.1,0.0,0.0,Topic 0,99.7
Document 768,0.0,0.0,8.3,23.8,0.0,0.0,46.0,22.0,Topic 6,46.0
Document 769,0.0,3.5,0.0,33.5,0.0,62.8,0.0,0.1,Topic 5,62.8
Document 770,11.7,0.0,0.0,6.9,0.0,0.0,0.0,81.4,Topic 7,81.4
Document 771,0.0,30.4,26.7,0.0,0.0,1.0,0.0,42.0,Topic 7,42.0
Document 772,0.0,0.0,0.0,0.0,0.0,0.0,53.8,46.2,Topic 6,53.8
Document 773,0.1,0.1,0.0,48.0,8.7,0.0,0.0,43.1,Topic 3,48.0
Document 774,0.0,25.0,0.0,0.0,7.7,4.0,0.0,63.3,Topic 7,63.3
Document 775,16.5,0.0,0.0,0.0,0.0,6.7,19.0,57.8,Topic 7,57.8
Document 776,0.0,14.4,10.4,33.7,0.0,0.1,30.5,10.9,Topic 3,33.7
Document 777,0.0,0.0,0.0,35.2,0.0,0.0,0.1,64.6,Topic 7,64.6
Document 778,0.0,0.8,14.5,0.0,0.0,0.0,0.0,84.8,Topic 7,84.8
Document 779,43.9,0.5,12.6,0.0,0.0,0.1,0.0,42.8,Topic 0,43.9
Document 780,0.0,0.0,0.0,18.1,5.7,0.0,0.0,76.2,Topic 7,76.2
Document 781,6.5,0.0,41.9,15.4,12.1,0.0,0.0,24.1,Topic 2,41.9
Document 782,0.0,0.0,20.1,0.0,3.0,0.0,0.0,76.9,Topic 7,76.9
Document 783,36.1,0.2,0.0,0.0,0.0,16.3,0.0,47.3,Topic 7,47.3
Document 784,0.0,18.9,9.6,9.6,22.4,0.0,0.0,39.4,Topic 7,39.4
Document 785,37.4,0.0,0.8,0.0,0.0,0.0,1.2,60.6,Topic 7,60.6
Document 786,7.0,4.5,5.3,10.0,0.0,0.0,42.4,30.8,Topic 6,42.4
Document 787,0.0,0.0,0.0,0.0,0.0,34.3,3.6,62.0,Topic 7,62.0
Document 788,0.0,47.6,0.0,0.0,7.5,0.0,39.0,5.9,Topic 1,47.6
Document 789,0.0,9.0,0.0,0.0,0.0,0.0,0.0,91.0,Topic 7,91.0
Document 790,0.0,23.3,0.0,0.0,0.0,27.9,0.0,48.8,Topic 7,48.8
Document 791,0.0,20.7,23.3,8.7,0.0,0.0,0.0,47.3,Topic 7,47.3
Document 792,0.0,4.3,0.0,0.0,40.2,0.0,10.7,44.8,Topic 7,44.8
Document 793,7.8,0.3,0.0,0.0,0.0,0.0,29.4,62.5,Topic 7,62.5
Document 794,0.0,20.0,0.0,0.0,7.3,48.9,0.0,23.7,Topic 5,48.9
Document 795,46.2,0.0,0.0,0.0,0.0,22.2,0.0,31.6,Topic 0,46.2
Document 796,35.3,0.0,0.0,0.0,0.0,0.0,6.3,58.4,Topic 7,58.4
Document 797,25.7,0.0,16.5,0.0,0.0,19.0,0.0,38.8,Topic 7,38.8
Document 798,0.0,17.1,0.0,0.0,5.0,23.3,14.7,39.9,Topic 7,39.9
Document 799,0.0,0.0,12.1,0.0,0.0,47.3,0.0,40.5,Topic 5,47.3
Document 800,0.0,0.0,6.0,0.0,0.0,46.1,0.0,47.9,Topic 7,47.9
Document 801,0.0,0.0,0.0,39.4,0.0,0.0,0.0,60.6,Topic 7,60.6
Document 802,18.1,0.1,0.0,30.6,0.0,0.0,37.8,13.3,Topic 6,37.8
Document 803,0.0,2.9,0.0,0.0,0.0,46.1,0.1,50.8,Topic 7,50.8
Document 804,0.0,16.4,0.0,0.0,0.0,31.3,0.0,52.3,Topic 7,52.3
Document 805,0.0,9.1,0.0,11.4,0.0,0.0,0.0,79.4,Topic 7,79.4
Document 806,0.0,58.5,0.0,12.1,0.0,0.0,10.4,19.1,Topic 1,58.5
Document 807,42.5,0.0,0.0,0.0,7.6,0.0,0.1,49.7,Topic 7,49.7
Document 808,0.0,0.0,0.0,0.0,0.0,9.2,11.7,79.1,Topic 7,79.1
Document 809,33.1,0.0,0.0,0.0,0.0,0.0,0.0,66.9,Topic 7,66.9
Document 810,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,Topic 3,100.0
Document 811,0.0,0.0,0.0,0.0,0.0,30.1,0.0,69.8,Topic 7,69.8
Document 812,0.0,0.0,0.0,0.0,0.0,41.7,0.0,58.3,Topic 7,58.3
Document 813,7.2,54.4,0.0,0.0,0.0,1.9,0.1,36.4,Topic 1,54.4
Document 814,51.8,0.0,0.0,0.0,0.0,0.0,0.0,48.2,Topic 0,51.8
Document 815,38.6,15.4,0.0,0.0,5.2,21.5,0.0,19.3,Topic 0,38.6
Document 816,0.1,0.0,4.8,0.0,12.4,0.0,0.0,82.6,Topic 7,82.6
Document 817,14.1,0.0,0.7,0.0,0.0,47.5,6.2,31.6,Topic 5,47.5
Document 818,54.5,0.0,0.0,0.0,0.0,0.0,2.2,43.3,Topic 0,54.5
Document 819,0.0,0.0,0.0,0.0,24.9,0.0,0.0,75.1,Topic 7,75.1
Document 820,0.0,0.0,0.0,19.5,22.8,14.3,0.0,43.3,Topic 7,43.3
Document 821,11.6,43.5,0.0,7.2,11.8,0.0,3.8,22.1,Topic 1,43.5
Document 822,39.7,0.0,0.0,0.0,0.0,0.0,0.0,60.3,Topic 7,60.3
Document 823,0.1,12.4,0.0,14.7,0.0,0.0,11.5,61.2,Topic 7,61.2
Document 824,0.0,0.0,0.0,0.0,19.1,0.0,0.0,80.9,Topic 7,80.9
Document 825,10.2,46.2,0.0,6.1,8.6,0.0,0.0,28.7,Topic 1,46.2
Document 826,0.0,0.0,0.0,0.0,0.0,0.0,55.6,44.3,Topic 6,55.6
Document 827,0.0,57.0,8.0,10.8,0.0,7.9,15.6,0.6,Topic 1,57.0
Document 828,0.0,5.2,0.0,0.0,0.0,0.0,0.0,94.8,Topic 7,94.8
Document 829,0.2,18.4,4.8,0.0,0.0,5.2,0.0,71.4,Topic 7,71.4
Document 830,0.0,0.0,0.0,0.0,0.0,0.0,49.6,50.4,Topic 7,50.4
Document 831,0.0,0.0,0.0,65.0,0.0,0.0,0.0,34.9,Topic 3,65.0
Document 832,0.0,0.0,0.0,42.6,0.0,0.0,0.0,57.4,Topic 7,57.4
Document 833,0.0,42.3,0.0,0.0,0.0,0.0,10.3,47.3,Topic 7,47.3
Document 834,0.0,15.7,12.8,0.0,0.0,0.0,0.0,71.5,Topic 7,71.5
Document 835,50.3,0.0,0.0,0.0,0.0,0.0,0.0,49.6,Topic 0,50.3
Document 836,10.7,0.0,23.9,0.0,0.0,0.0,22.2,43.1,Topic 7,43.1
Document 837,0.0,0.0,0.0,35.9,0.0,1.5,0.0,62.6,Topic 7,62.6
Document 838,0.0,0.0,0.0,0.5,0.0,0.0,0.1,99.4,Topic 7,99.4
Document 839,0.0,0.0,6.4,19.4,0.0,3.6,26.0,44.6,Topic 7,44.6
Document 840,0.0,0.0,12.7,38.5,8.8,0.0,0.0,40.0,Topic 7,40.0
Document 841,0.0,15.1,0.0,0.0,0.8,44.1,0.0,40.0,Topic 5,44.1
Document 842,0.0,0.0,42.0,30.6,0.0,0.0,0.0,27.5,Topic 2,42.0
Document 843,0.0,0.0,0.0,0.0,11.3,29.9,0.0,58.8,Topic 7,58.8
Document 844,0.0,0.0,0.0,0.0,0.0,16.3,9.4,74.3,Topic 7,74.3
Document 845,4.5,0.0,0.0,8.5,0.0,0.0,0.0,87.0,Topic 7,87.0
Document 846,0.0,0.0,34.3,17.2,0.0,28.6,0.0,19.9,Topic 2,34.3
Document 847,0.0,0.0,0.0,38.2,0.0,0.0,0.0,61.8,Topic 7,61.8
Document 848,35.0,0.0,0.0,20.8,0.0,15.2,0.0,28.9,Topic 0,35.0
Document 849,13.4,0.0,0.0,0.0,0.0,0.0,0.0,86.6,Topic 7,86.6
Document 850,0.0,50.2,0.0,0.0,0.0,0.0,0.0,49.7,Topic 1,50.2
Document 851,0.0,8.4,0.0,31.4,0.0,0.0,0.0,60.2,Topic 7,60.2
Document 852,0.0,65.8,0.0,0.0,0.0,0.0,0.0,34.1,Topic 1,65.8
Document 853,0.0,0.0,0.0,0.0,10.3,0.1,0.0,89.6,Topic 7,89.6
Document 854,0.0,0.0,0.0,0.0,15.1,2.7,5.8,76.3,Topic 7,76.3
Document 855,0.0,0.0,0.0,0.0,0.0,30.6,0.0,69.4,Topic 7,69.4
Document 856,0.0,0.0,0.0,0.0,36.0,0.0,0.0,64.0,Topic 7,64.0
Document 857,0.0,45.5,0.0,0.0,0.0,13.4,0.0,41.1,Topic 1,45.5
Document 858,37.9,0.0,0.0,0.0,9.2,0.0,0.0,52.9,Topic 7,52.9
Document 859,0.0,5.7,28.4,0.0,0.0,0.0,0.0,65.8,Topic 7,65.8
Document 860,0.0,0.0,4.5,1.0,0.0,0.0,0.0,94.5,Topic 7,94.5
Document 861,0.0,34.4,0.0,0.0,0.0,0.0,24.1,41.4,Topic 7,41.4
Document 862,0.0,16.7,0.0,9.7,0.0,31.7,0.0,41.9,Topic 7,41.9
Document 863,5.6,0.1,0.0,0.0,13.7,0.0,0.0,80.6,Topic 7,80.6
Document 864,36.5,0.0,0.0,0.0,0.0,25.3,0.0,38.2,Topic 7,38.2
Document 865,0.0,0.1,0.0,6.9,0.0,19.4,0.0,73.6,Topic 7,73.6
Document 866,0.0,0.0,23.1,33.8,0.0,0.0,0.0,43.1,Topic 7,43.1
Document 867,0.0,0.0,0.0,0.0,29.1,0.0,0.0,70.9,Topic 7,70.9
Document 868,31.4,0.0,0.0,14.3,0.0,0.0,0.0,54.3,Topic 7,54.3
Document 869,0.0,6.4,0.0,0.0,0.0,13.0,27.6,52.9,Topic 7,52.9
Document 870,0.1,0.1,23.1,0.0,0.0,0.0,76.6,0.1,Topic 6,76.6
Document 871,0.0,0.0,0.0,0.0,0.0,26.5,16.7,56.8,Topic 7,56.8
Document 872,0.0,0.0,27.0,8.9,6.5,0.0,10.1,47.6,Topic 7,47.6
Document 873,0.1,18.3,27.4,0.0,0.0,0.0,0.0,54.2,Topic 7,54.2
Document 874,0.0,26.1,0.0,0.0,0.0,32.5,0.0,41.3,Topic 7,41.3
Document 875,0.0,2.0,0.0,0.0,0.0,0.0,86.7,11.2,Topic 6,86.7
Document 876,0.0,15.9,0.0,0.0,0.0,15.5,0.0,68.5,Topic 7,68.5
Document 877,0.0,0.0,6.5,0.0,17.3,0.0,0.0,76.2,Topic 7,76.2
Document 878,15.1,0.0,0.0,0.0,8.6,0.0,0.0,76.3,Topic 7,76.3
Document 879,18.0,0.0,0.0,0.0,0.0,0.0,29.8,52.1,Topic 7,52.1
Document 880,9.5,0.0,13.4,0.0,28.0,0.0,0.0,49.1,Topic 7,49.1
Document 881,0.0,0.0,0.0,0.0,59.6,0.0,0.0,40.4,Topic 4,59.6
Document 882,0.0,0.1,0.0,0.0,20.9,0.1,0.0,78.8,Topic 7,78.8
Document 883,0.0,24.8,0.0,5.6,0.0,0.0,0.0,69.5,Topic 7,69.5
Document 884,0.0,0.0,0.0,0.0,0.0,28.8,0.0,71.2,Topic 7,71.2
Document 885,7.2,0.0,0.0,0.0,16.4,0.0,0.0,76.4,Topic 7,76.4
Document 886,29.3,0.0,0.0,0.0,0.0,0.0,0.0,70.7,Topic 7,70.7
