,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 0,0.1,10.3,6.2,0.0,21.9,3.2,1.5,56.7,Topic 7,56.7
Document 1,0.7,2.9,6.2,2.0,9.7,33.5,44.2,0.8,Topic 6,44.2
Document 2,14.9,42.7,2.8,12.0,6.4,4.7,5.1,11.5,Topic 1,42.7
Document 3,11.0,38.6,7.7,3.5,29.5,2.4,3.6,3.6,Topic 1,38.6
Document 4,10.6,2.4,19.2,12.0,31.5,2.4,1.0,20.9,Topic 4,31.5
Document 5,3.6,2.2,6.0,10.5,30.1,2.7,44.7,0.2,Topic 6,44.7
Document 6,17.2,13.5,6.4,10.2,11.0,27.9,10.1,3.7,Topic 5,27.9
Document 7,1.9,0.4,27.0,4.8,14.4,21.0,16.2,14.2,Topic 2,27.0
Document 8,14.3,11.0,8.7,19.5,13.1,8.1,0.7,24.7,Topic 7,24.7
Document 9,3.9,29.4,5.3,4.7,5.8,1.1,24.7,25.1,Topic 1,29.4
Document 10,1.2,8.8,42.3,14.5,23.1,4.3,3.9,1.9,Topic 2,42.3
Document 11,6.9,0.5,46.5,10.1,5.5,7.7,2.6,20.2,Topic 2,46.5
Document 12,31.5,7.6,1.9,0.5,1.4,10.0,8.7,38.3,Topic 7,38.3
Document 13,9.1,0.4,8.9,3.3,12.5,43.2,9.3,13.4,Topic 5,43.2
Document 14,0.3,13.5,1.0,11.3,31.2,2.3,35.6,4.8,Topic 6,35.6
Document 15,16.9,57.7,0.1,1.4,1.7,2.4,17.9,2.0,Topic 1,57.7
Document 16,30.1,4.6,2.6,2.8,9.5,4.5,1.3,44.6,Topic 7,44.6
Document 17,4.3,7.4,14.6,4.1,34.1,0.3,33.4,1.8,Topic 4,34.1
Document 18,14.6,18.9,2.5,0.0,15.4,17.8,0.2,30.6,Topic 7,30.6
Document 19,7.1,3.5,16.9,2.2,2.8,43.8,1.0,22.6,Topic 5,43.8
Document 20,45.0,8.5,3.6,0.2,6.1,11.6,0.5,24.5,Topic 0,45.0
Document 21,32.3,0.5,7.5,0.8,21.6,2.7,2.3,32.3,Topic 0,32.3
Document 22,1.0,4.6,43.6,1.1,3.4,6.9,0.2,39.2,Topic 2,43.6
Document 23,0.2,0.3,22.9,10.3,4.4,42.4,8.3,11.4,Topic 5,42.4
Document 24,13.6,1.6,1.8,18.1,22.9,9.3,32.2,0.6,Topic 6,32.2
Document 25,13.5,7.9,3.9,2.1,2.9,0.4,60.3,8.9,Topic 6,60.3
Document 26,7.9,5.0,21.3,23.3,18.2,15.8,0.0,8.3,Topic 3,23.3
Document 27,5.2,1.7,7.9,10.7,15.4,21.7,36.0,1.4,Topic 6,36.0
Document 28,10.0,15.5,17.6,9.1,1.3,8.9,17.6,20.0,Topic 7,20.0
Document 29,1.2,40.5,10.0,0.4,26.9,0.6,14.0,6.5,Topic 1,40.5
Document 30,3.1,1.8,24.7,38.0,4.7,1.5,17.9,8.2,Topic 3,38.0
Document 31,10.9,2.6,17.7,1.9,7.5,44.9,3.9,10.6,Topic 5,44.9
Document 32,0.8,17.7,0.3,7.5,50.6,1.5,9.6,12.0,Topic 4,50.6
Document 33,12.7,0.2,8.1,45.8,16.6,4.8,1.1,10.8,Topic 3,45.8
Document 34,9.6,43.3,9.8,8.9,5.9,1.2,6.9,14.4,Topic 1,43.3
Document 35,0.8,1.9,44.9,9.0,3.3,26.4,7.9,5.8,Topic 2,44.9
Document 36,14.6,5.5,2.3,22.2,8.7,11.1,8.0,27.7,Topic 7,27.7
Document 37,6.6,31.9,21.6,9.8,1.5,13.1,3.8,11.8,Topic 1,31.9
Document 38,9.3,17.1,1.4,0.7,22.7,17.2,8.6,23.0,Topic 7,23.0
Document 39,39.0,14.8,3.7,7.5,4.6,9.0,4.3,17.2,Topic 0,39.0
Document 40,8.4,0.4,49.0,3.0,9.4,13.6,7.6,8.6,Topic 2,49.0
Document 41,35.5,0.4,2.1,3.9,5.1,36.9,14.5,1.7,Topic 5,36.9
Document 42,0.3,1.3,0.2,18.0,0.2,17.0,34.7,28.3,Topic 6,34.7
Document 43,5.4,0.0,46.7,16.1,1.2,30.5,0.0,0.0,Topic 2,46.7
Document 44,2.9,2.5,42.9,1.6,24.3,9.6,0.9,15.4,Topic 2,42.9
Document 45,0.1,0.1,35.6,23.7,6.1,0.1,11.4,22.9,Topic 2,35.6
Document 46,30.3,8.3,6.7,0.0,0.1,3.3,41.4,9.9,Topic 6,41.4
Document 47,2.7,5.9,3.9,41.8,17.7,10.2,1.6,16.3,Topic 3,41.8
Document 48,3.7,18.2,2.4,46.6,10.7,5.6,4.8,8.0,Topic 3,46.6
Document 49,4.2,11.5,22.1,7.2,20.3,13.7,15.0,6.1,Topic 2,22.1
Document 50,0.6,11.1,4.1,16.9,3.4,0.1,29.9,34.0,Topic 7,34.0
Document 51,15.1,17.8,7.1,0.0,0.1,46.8,3.8,9.3,Topic 5,46.8
Document 52,7.2,31.7,8.4,0.2,3.2,10.8,16.8,21.7,Topic 1,31.7
Document 53,9.8,56.1,0.7,5.6,9.0,2.3,15.0,1.6,Topic 1,56.1
Document 54,11.4,10.2,16.7,1.6,4.1,21.1,26.6,8.3,Topic 6,26.6
Document 55,17.2,0.1,0.1,35.8,0.1,11.7,30.1,4.7,Topic 3,35.8
Document 56,15.0,5.2,1.1,29.8,27.7,3.6,4.1,13.5,Topic 3,29.8
Document 57,7.2,13.6,3.6,3.6,30.9,3.0,8.0,30.1,Topic 4,30.9
Document 58,0.9,29.5,2.3,2.7,20.2,2.1,38.5,3.8,Topic 6,38.5
Document 59,3.7,12.7,6.3,22.3,9.5,20.0,24.2,1.3,Topic 6,24.2
Document 60,47.7,3.6,0.0,9.6,12.2,2.4,23.8,0.7,Topic 0,47.7
Document 61,13.0,8.5,2.2,0.2,25.5,7.7,0.1,42.8,Topic 7,42.8
Document 62,0.1,0.1,10.5,16.5,39.5,0.1,33.2,0.0,Topic 4,39.5
Document 63,51.9,8.0,2.9,13.5,2.0,1.0,11.4,9.3,Topic 0,51.9
Document 64,0.5,15.5,17.5,6.5,21.6,16.2,12.0,10.2,Topic 4,21.6
Document 65,5.4,12.3,19.4,2.7,16.5,4.9,7.1,31.8,Topic 7,31.8
Document 66,15.2,0.4,28.6,8.4,0.5,21.8,1.8,23.3,Topic 2,28.6
Document 67,6.7,11.7,4.8,16.4,21.3,0.4,27.9,10.8,Topic 6,27.9
Document 68,0.4,3.4,0.2,0.0,24.1,58.7,2.7,10.4,Topic 5,58.7
Document 69,23.7,35.8,3.1,6.0,2.1,10.8,2.2,16.2,Topic 1,35.8
Document 70,31.6,13.0,5.9,6.6,6.4,5.5,3.0,28.1,Topic 0,31.6
Document 71,22.1,3.6,7.1,17.6,17.8,15.3,1.6,14.8,Topic 0,22.1
Document 72,1.7,4.5,33.1,33.6,14.1,3.7,4.3,4.9,Topic 3,33.6
Document 73,20.8,37.7,1.5,0.1,3.3,0.1,1.0,35.5,Topic 1,37.7
Document 74,5.8,0.0,1.3,0.1,42.6,6.8,37.0,6.5,Topic 4,42.6
Document 75,0.4,56.7,4.0,1.5,13.4,2.4,0.1,21.5,Topic 1,56.7
Document 76,0.1,3.8,0.9,33.6,13.4,1.6,40.3,6.3,Topic 6,40.3
Document 77,8.8,9.0,8.7,1.1,1.7,3.0,0.4,67.3,Topic 7,67.3
Document 78,0.3,6.6,9.8,9.8,51.6,12.5,4.8,4.6,Topic 4,51.6
Document 79,49.3,0.4,0.7,3.5,1.7,10.6,7.4,26.3,Topic 0,49.3
Document 80,32.7,12.5,3.1,19.0,1.3,4.0,5.0,22.4,Topic 0,32.7
Document 81,8.9,4.8,5.9,38.3,15.0,23.0,2.6,1.5,Topic 3,38.3
Document 82,3.0,20.3,39.9,2.1,2.2,18.4,7.8,6.2,Topic 2,39.9
Document 83,3.4,26.3,1.8,5.5,6.6,1.2,7.1,48.1,Topic 7,48.1
Document 84,18.1,8.6,11.1,0.4,30.6,10.5,16.8,3.9,Topic 4,30.6
Document 85,35.3,15.5,20.3,8.8,4.8,7.5,7.8,0.0,Topic 0,35.3
Document 86,16.9,32.4,1.3,4.5,3.1,1.1,0.4,40.4,Topic 7,40.4
Document 87,4.2,13.2,25.8,8.6,15.6,0.1,9.9,22.5,Topic 2,25.8
Document 88,10.4,31.8,4.8,2.9,6.2,0.1,9.5,34.4,Topic 7,34.4
Document 89,10.3,20.3,1.8,2.7,11.5,31.2,15.5,6.7,Topic 5,31.2
Document 90,3.7,1.2,25.2,8.4,11.9,46.2,0.2,3.3,Topic 5,46.2
Document 91,8.7,28.9,21.1,3.8,9.9,15.1,7.5,5.1,Topic 1,28.9
Document 92,18.8,9.8,5.6,1.7,7.0,29.0,20.0,8.1,Topic 5,29.0
Document 93,5.2,42.1,0.3,3.3,17.9,1.5,11.7,18.0,Topic 1,42.1
Document 94,9.7,36.7,1.8,13.3,6.6,0.5,14.3,17.1,Topic 1,36.7
Document 95,2.5,23.1,1.6,11.5,2.5,13.8,13.1,31.8,Topic 7,31.8
Document 96,33.7,16.8,0.5,0.5,2.2,8.8,14.6,22.9,Topic 0,33.7
Document 97,0.5,29.0,12.7,0.3,0.1,26.3,17.8,13.4,Topic 1,29.0
Document 98,2.4,10.3,15.3,11.2,1.2,9.8,5.1,44.7,Topic 7,44.7
Document 99,0.8,47.7,5.5,2.8,7.1,12.0,0.8,23.3,Topic 1,47.7
Document 100,5.2,0.4,38.0,7.6,18.3,6.7,0.1,23.7,Topic 2,38.0
Document 101,1.6,25.6,4.4,13.4,1.3,9.6,10.1,33.9,Topic 7,33.9
Document 102,9.5,5.8,19.4,8.4,2.3,25.0,26.3,3.3,Topic 6,26.3
Document 103,22.8,0.4,9.9,0.9,6.7,25.8,1.0,32.4,Topic 7,32.4
Document 104,4.1,2.0,9.4,5.2,58.6,4.1,1.4,15.2,Topic 4,58.6
Document 105,1.5,3.0,1.6,7.7,0.1,60.9,1.3,24.0,Topic 5,60.9
Document 106,22.5,5.0,3.6,2.2,11.1,9.3,0.0,46.4,Topic 7,46.4
Document 107,3.0,0.5,0.4,2.1,9.2,53.3,0.4,31.1,Topic 5,53.3
Document 108,2.4,1.7,0.8,1.7,2.6,0.1,10.8,80.0,Topic 7,80.0
Document 109,0.3,10.5,42.5,2.5,10.2,19.4,1.4,13.2,Topic 2,42.5
Document 110,3.0,27.8,2.6,13.5,10.5,13.1,6.7,22.8,Topic 1,27.8
Document 111,11.7,0.1,0.9,11.9,10.9,6.3,49.1,9.0,Topic 6,49.1
Document 112,12.3,0.1,9.3,10.8,41.1,4.6,18.3,3.5,Topic 4,41.1
Document 113,0.5,29.1,8.6,4.0,14.6,16.9,6.0,20.4,Topic 1,29.1
Document 114,1.0,1.0,14.5,2.6,9.2,35.1,0.6,35.9,Topic 7,35.9
Document 115,26.7,3.2,24.9,10.7,2.7,0.2,16.4,15.2,Topic 0,26.7
Document 116,52.6,1.2,12.7,9.0,1.9,1.6,5.1,15.9,Topic 0,52.6
Document 117,2.9,7.6,6.3,16.5,6.4,0.2,11.8,48.3,Topic 7,48.3
Document 118,2.8,15.8,2.2,15.4,14.2,4.8,41.8,2.9,Topic 6,41.8
Document 119,2.0,39.6,0.1,4.2,27.3,0.2,24.5,2.1,Topic 1,39.6
Document 120,27.1,26.7,7.5,1.7,3.9,24.8,6.5,1.7,Topic 0,27.1
Document 121,3.3,4.9,0.2,10.6,5.1,0.8,1.4,73.6,Topic 7,73.6
Document 122,2.9,49.6,1.3,0.2,10.6,12.3,4.9,18.3,Topic 1,49.6
Document 123,0.2,11.5,17.1,1.2,26.3,25.8,7.1,10.8,Topic 4,26.3
Document 124,0.0,20.8,0.5,22.4,11.3,4.1,29.7,11.3,Topic 6,29.7
Document 125,0.1,39.4,9.7,15.6,0.3,1.6,26.4,6.9,Topic 1,39.4
Document 126,28.7,1.4,32.9,3.7,5.0,5.6,4.9,17.8,Topic 2,32.9
Document 127,0.9,40.1,1.8,1.9,6.6,4.9,0.4,43.3,Topic 7,43.3
Document 128,0.4,11.0,26.8,9.7,14.2,9.6,26.6,1.7,Topic 2,26.8
Document 129,0.3,19.1,15.6,8.9,2.9,13.6,29.8,9.9,Topic 6,29.8
Document 130,0.6,13.0,16.8,6.6,0.8,5.1,0.1,57.1,Topic 7,57.1
Document 131,8.8,14.4,17.8,0.4,0.0,35.7,22.7,0.1,Topic 5,35.7
Document 132,0.4,37.2,6.2,0.5,1.8,12.8,1.8,39.4,Topic 7,39.4
Document 133,10.7,23.9,8.1,22.1,14.8,3.6,6.9,9.9,Topic 1,23.9
Document 134,3.1,11.8,55.2,0.4,1.9,6.2,15.3,6.1,Topic 2,55.2
Document 135,9.3,18.2,17.0,0.3,16.0,5.7,6.3,27.3,Topic 7,27.3
Document 136,2.3,28.9,13.2,2.7,1.5,11.0,0.4,40.0,Topic 7,40.0
Document 137,2.0,28.1,12.6,12.7,2.0,18.2,0.4,24.0,Topic 1,28.1
Document 138,4.2,15.8,4.2,14.6,12.8,4.7,21.9,21.7,Topic 6,21.9
Document 139,0.4,14.4,6.4,3.8,2.3,5.7,1.5,65.4,Topic 7,65.4
Document 140,2.9,28.3,3.7,0.1,30.9,6.5,11.1,16.4,Topic 4,30.9
Document 141,80.2,2.2,3.9,1.1,0.2,2.1,6.8,3.5,Topic 0,80.2
Document 142,10.3,25.5,27.6,6.4,9.6,6.0,4.4,10.2,Topic 2,27.6
Document 143,1.2,4.5,38.7,11.9,6.1,2.3,0.3,35.1,Topic 2,38.7
Document 144,35.8,8.7,9.8,0.2,4.9,0.5,32.8,7.3,Topic 0,35.8
Document 145,4.6,6.7,12.3,10.6,3.0,35.9,1.7,25.2,Topic 5,35.9
Document 146,15.3,14.2,2.9,7.6,6.8,4.0,22.5,26.8,Topic 7,26.8
Document 147,8.2,44.0,6.1,6.0,4.2,1.2,9.5,20.8,Topic 1,44.0
Document 148,37.7,3.0,5.5,3.3,14.1,34.1,2.1,0.1,Topic 0,37.7
Document 149,6.1,6.5,7.0,1.3,31.4,14.9,5.1,27.7,Topic 4,31.4
Document 150,15.0,0.6,15.5,2.9,34.2,22.6,1.3,7.8,Topic 4,34.2
Document 151,4.6,10.6,41.3,6.6,2.6,9.6,8.9,15.8,Topic 2,41.3
Document 152,1.7,5.0,52.6,9.9,15.1,4.6,3.4,7.6,Topic 2,52.6
Document 153,21.8,12.2,0.6,0.2,22.4,0.2,5.6,37.0,Topic 7,37.0
Document 154,8.9,8.4,4.3,11.6,17.4,36.3,9.6,3.5,Topic 5,36.3
Document 155,55.8,6.5,1.7,0.1,22.4,0.2,1.7,11.6,Topic 0,55.8
Document 156,15.1,3.6,4.2,9.9,15.8,28.7,2.4,20.4,Topic 5,28.7
Document 157,4.6,2.4,41.3,24.0,5.8,1.0,17.5,3.4,Topic 2,41.3
Document 158,5.7,51.4,0.1,0.3,11.0,0.9,11.9,18.8,Topic 1,51.4
Document 159,42.8,1.1,24.5,2.6,1.0,5.0,0.0,23.0,Topic 0,42.8
Document 160,6.0,45.6,8.3,0.7,3.2,1.8,4.9,29.4,Topic 1,45.6
Document 161,0.3,12.0,17.3,0.4,15.9,44.0,0.1,10.1,Topic 5,44.0
Document 162,3.0,6.0,42.7,0.3,12.1,18.8,1.2,15.9,Topic 2,42.7
Document 163,0.3,9.1,18.3,0.2,9.3,25.3,0.1,37.3,Topic 7,37.3
Document 164,16.0,35.1,11.1,4.2,9.0,4.9,4.3,15.3,Topic 1,35.1
Document 165,19.1,12.8,1.4,0.0,37.2,23.7,1.9,3.9,Topic 4,37.2
Document 166,4.4,32.2,13.0,6.1,5.5,14.5,23.0,1.3,Topic 1,32.2
Document 167,22.7,7.4,7.6,0.2,1.7,2.4,1.6,56.6,Topic 7,56.6
Document 168,4.8,10.8,20.7,1.7,10.9,2.5,46.3,2.3,Topic 6,46.3
Document 169,6.1,2.4,48.5,21.3,2.6,9.6,6.3,3.1,Topic 2,48.5
Document 170,7.7,20.1,4.2,23.9,5.1,0.4,24.8,13.8,Topic 6,24.8
Document 171,1.9,29.2,23.9,9.5,12.3,0.5,0.4,22.2,Topic 1,29.2
Document 172,5.2,46.7,2.2,0.1,22.3,1.1,9.3,13.1,Topic 1,46.7
Document 173,1.0,20.3,12.2,1.2,0.1,41.8,6.6,16.8,Topic 5,41.8
Document 174,33.1,5.5,19.2,7.1,14.3,4.9,3.0,12.9,Topic 0,33.1
Document 175,41.8,2.2,9.3,9.8,17.1,4.1,0.2,15.6,Topic 0,41.8
Document 176,16.6,4.3,2.4,10.4,19.5,29.8,3.1,13.9,Topic 5,29.8
Document 177,24.2,22.7,0.4,13.9,12.8,7.5,14.1,4.3,Topic 0,24.2
Document 178,60.8,11.8,6.5,1.0,3.8,0.5,3.0,12.7,Topic 0,60.8
Document 179,4.8,14.7,11.8,1.7,1.1,7.4,0.2,58.2,Topic 7,58.2
Document 180,7.0,1.9,12.7,8.4,37.7,15.5,10.5,6.4,Topic 4,37.7
Document 181,6.2,43.7,2.3,0.4,17.0,2.8,2.5,25.1,Topic 1,43.7
Document 182,14.4,8.7,28.1,8.0,1.6,2.1,23.1,14.0,Topic 2,28.1
Document 183,1.5,11.4,2.1,0.1,0.6,30.7,20.1,33.4,Topic 7,33.4
Document 184,23.4,5.9,21.1,12.4,0.2,9.0,24.7,3.4,Topic 6,24.7
Document 185,41.9,0.5,1.6,3.1,1.9,3.1,7.8,40.3,Topic 0,41.9
Document 186,10.8,12.1,10.0,13.4,16.6,0.4,2.4,34.3,Topic 7,34.3
Document 187,0.0,1.9,30.8,31.5,13.9,11.6,5.5,4.7,Topic 3,31.5
Document 188,20.2,10.2,0.9,4.0,10.5,23.5,30.6,0.0,Topic 6,30.6
Document 189,7.7,18.9,17.5,0.3,26.9,4.2,6.5,17.9,Topic 4,26.9
Document 190,4.5,2.3,21.2,10.2,28.0,0.2,21.7,11.8,Topic 4,28.0
Document 191,3.5,0.4,44.8,22.4,10.3,2.6,2.2,13.9,Topic 2,44.8
Document 192,6.5,18.7,5.1,9.4,1.8,2.1,0.8,55.5,Topic 7,55.5
Document 193,4.0,26.6,1.5,3.9,7.8,30.5,5.4,20.4,Topic 5,30.5
Document 194,3.1,18.4,1.7,10.1,30.0,0.1,7.9,28.8,Topic 4,30.0
Document 195,13.6,6.4,3.7,17.6,6.6,12.3,39.6,0.2,Topic 6,39.6
Document 196,34.5,8.0,16.0,5.5,1.5,4.3,0.1,30.2,Topic 0,34.5
Document 197,5.8,6.0,18.0,12.0,14.1,23.5,13.0,7.7,Topic 5,23.5
Document 198,0.3,42.1,1.9,2.5,5.7,10.7,4.0,32.9,Topic 1,42.1
Document 199,28.3,20.5,4.0,0.0,23.0,3.6,9.2,11.5,Topic 0,28.3
Document 200,7.8,11.1,8.8,9.4,15.7,15.4,27.3,4.4,Topic 6,27.3
Document 201,4.3,21.7,12.7,2.5,0.3,40.4,2.2,15.9,Topic 5,40.4
Document 202,0.6,35.1,5.2,4.2,9.0,17.0,16.3,12.6,Topic 1,35.1
Document 203,2.6,37.6,5.2,6.8,20.6,5.7,5.5,15.9,Topic 1,37.6
Document 204,2.7,68.7,2.4,17.2,0.1,0.0,4.8,4.0,Topic 1,68.7
Document 205,8.2,5.6,13.2,5.5,9.3,2.6,53.5,2.1,Topic 6,53.5
Document 206,0.1,16.9,4.7,7.6,12.6,10.8,28.3,18.9,Topic 6,28.3
Document 207,25.2,9.1,5.7,4.3,3.8,46.9,2.9,2.2,Topic 5,46.9
Document 208,7.9,10.0,2.2,13.1,13.8,1.3,31.1,20.6,Topic 6,31.1
Document 209,1.5,5.1,6.9,0.1,6.9,0.3,29.8,49.3,Topic 7,49.3
Document 210,26.3,13.7,21.0,2.4,5.7,6.0,23.1,1.9,Topic 0,26.3
Document 211,13.5,5.0,25.8,4.8,2.6,41.8,1.4,5.1,Topic 5,41.8
Document 212,2.0,4.1,14.0,28.5,17.8,12.4,16.7,4.4,Topic 3,28.5
Document 213,9.4,5.2,9.8,0.2,21.9,37.4,7.5,8.6,Topic 5,37.4
Document 214,0.1,1.1,6.9,7.5,0.1,1.0,74.5,8.7,Topic 6,74.5
Document 215,9.7,32.8,2.0,4.5,3.6,20.7,3.3,23.6,Topic 1,32.8
Document 216,7.0,41.0,13.4,8.1,14.0,7.4,0.5,8.6,Topic 1,41.0
Document 217,0.6,16.7,19.8,19.0,6.7,8.9,18.2,10.0,Topic 2,19.8
Document 218,6.0,2.9,1.5,2.9,27.3,29.7,6.8,22.9,Topic 5,29.7
Document 219,3.8,10.4,9.1,0.1,5.4,0.7,0.1,70.4,Topic 7,70.4
Document 220,58.3,5.9,3.8,3.4,6.3,3.1,7.7,11.6,Topic 0,58.3
Document 221,11.3,1.7,44.8,2.2,17.0,5.9,9.8,7.3,Topic 2,44.8
Document 222,1.8,10.8,2.8,20.4,8.7,2.6,3.9,49.0,Topic 7,49.0
Document 223,8.4,52.9,2.5,4.8,7.0,0.3,21.0,3.2,Topic 1,52.9
Document 224,0.9,14.5,0.6,16.1,6.8,12.9,19.9,28.4,Topic 7,28.4
Document 225,22.3,0.1,0.1,2.5,31.2,8.6,26.2,9.0,Topic 4,31.2
Document 226,3.9,6.7,42.8,1.1,1.9,25.0,0.2,18.3,Topic 2,42.8
Document 227,42.0,12.3,7.6,15.1,0.6,3.2,0.4,18.9,Topic 0,42.0
Document 228,0.8,18.9,0.1,6.1,21.2,29.5,18.7,4.8,Topic 5,29.5
Document 229,16.0,26.5,26.2,1.6,3.1,3.8,13.4,9.4,Topic 1,26.5
Document 230,18.1,48.7,11.6,4.3,0.5,0.4,4.3,12.0,Topic 1,48.7
Document 231,12.7,8.8,1.1,9.1,3.7,28.4,0.4,35.8,Topic 7,35.8
Document 232,6.8,8.4,43.2,11.2,17.0,7.9,2.4,3.1,Topic 2,43.2
Document 233,3.6,8.2,25.5,4.1,4.5,4.8,5.3,44.1,Topic 7,44.1
Document 234,29.2,5.1,14.8,2.3,8.7,8.9,10.7,20.4,Topic 0,29.2
Document 235,0.9,15.3,16.4,10.0,10.5,46.8,0.1,0.0,Topic 5,46.8
Document 236,0.1,1.9,7.9,11.5,5.0,58.2,12.2,3.1,Topic 5,58.2
Document 237,32.1,15.7,4.6,6.8,18.3,12.9,7.7,1.8,Topic 0,32.1
Document 238,2.3,14.0,2.7,2.5,0.1,0.1,17.5,60.7,Topic 7,60.7
Document 239,19.4,0.8,39.6,2.4,3.7,7.4,6.2,20.6,Topic 2,39.6
Document 240,11.6,3.2,30.0,22.5,1.0,18.6,6.7,6.4,Topic 2,30.0
Document 241,17.1,29.4,4.5,10.8,1.3,13.1,19.0,4.9,Topic 1,29.4
Document 242,32.0,0.7,19.1,26.2,6.1,3.4,8.0,4.4,Topic 0,32.0
Document 243,8.0,21.0,9.8,0.4,6.1,23.9,4.8,26.0,Topic 7,26.0
Document 244,0.1,2.4,16.9,30.0,10.3,26.9,12.1,1.4,Topic 3,30.0
Document 245,11.4,47.1,2.8,5.7,9.8,0.4,6.0,16.7,Topic 1,47.1
Document 246,6.8,0.9,4.8,0.1,3.0,2.3,0.2,82.0,Topic 7,82.0
Document 247,1.3,20.1,1.9,3.2,12.8,2.0,6.4,52.3,Topic 7,52.3
Document 248,21.8,7.6,8.7,1.4,21.1,8.5,1.1,29.8,Topic 7,29.8
Document 249,0.8,14.9,3.6,10.0,1.8,0.9,15.4,52.6,Topic 7,52.6
Document 250,6.7,38.0,19.0,1.9,4.8,6.7,0.1,22.9,Topic 1,38.0
Document 251,0.2,27.8,4.1,12.7,2.9,2.7,1.3,48.2,Topic 7,48.2
Document 252,4.4,33.9,24.0,6.6,19.0,0.8,0.5,10.9,Topic 1,33.9
Document 253,18.4,6.0,18.2,0.3,7.4,20.3,5.7,23.7,Topic 7,23.7
Document 254,3.6,11.1,7.6,17.4,40.2,3.3,14.0,2.8,Topic 4,40.2
Document 255,23.5,4.9,10.7,12.1,7.5,27.3,3.2,10.6,Topic 5,27.3
Document 256,30.8,9.0,2.5,5.2,0.4,37.9,11.0,3.1,Topic 5,37.9
Document 257,36.5,17.3,2.9,5.4,3.8,10.5,0.2,23.5,Topic 0,36.5
Document 258,9.4,0.6,44.3,6.0,3.2,18.8,3.3,14.4,Topic 2,44.3
Document 259,19.0,16.3,8.5,0.8,3.2,0.9,1.5,49.8,Topic 7,49.8
Document 260,2.4,26.6,3.6,7.2,30.6,17.4,11.5,0.9,Topic 4,30.6
Document 261,9.1,2.3,2.1,14.7,25.4,2.7,27.6,16.1,Topic 6,27.6
Document 262,25.6,9.2,0.8,0.2,7.8,5.8,19.0,31.6,Topic 7,31.6
Document 263,0.5,0.2,60.4,24.9,6.9,0.8,0.2,6.2,Topic 2,60.4
Document 264,10.3,4.3,6.2,18.6,27.9,1.1,23.2,8.3,Topic 4,27.9
Document 265,8.0,13.5,4.1,6.5,0.1,4.2,16.1,47.6,Topic 7,47.6
Document 266,32.7,4.9,20.5,0.1,5.1,0.9,1.4,34.6,Topic 7,34.6
Document 267,37.8,5.8,2.7,3.4,13.9,15.0,2.3,19.2,Topic 0,37.8
