,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 591,17.8,0.0,0.0,0.0,0.0,0.0,0.0,82.2,Topic 7,82.2
Document 592,0.0,0.0,0.0,0.0,4.3,0.0,32.8,62.9,Topic 7,62.9
Document 593,0.0,0.0,5.8,0.0,0.0,31.0,0.1,63.2,Topic 7,63.2
Document 594,0.0,9.4,0.0,0.0,52.6,0.0,2.7,35.2,Topic 4,52.6
Document 595,0.0,0.0,0.0,40.5,12.6,0.0,0.0,46.9,Topic 7,46.9
Document 596,23.2,0.0,0.0,4.3,0.0,0.0,0.0,72.4,Topic 7,72.4
Document 597,0.0,30.6,0.0,9.8,0.0,16.0,0.7,43.0,Topic 7,43.0
Document 598,37.2,0.0,12.3,0.0,0.0,0.0,19.3,31.1,Topic 0,37.2
Document 599,0.0,14.2,0.0,0.0,0.0,28.6,17.5,39.7,Topic 7,39.7
Document 600,0.0,0.0,0.0,0.0,0.0,1.6,41.2,57.1,Topic 7,57.1
Document 601,3.2,0.0,25.1,0.0,10.8,0.0,0.0,60.8,Topic 7,60.8
Document 602,0.0,0.0,21.8,0.0,0.0,23.7,17.5,36.9,Topic 7,36.9
Document 603,0.0,0.0,0.0,28.6,0.0,15.1,19.4,36.9,Topic 7,36.9
Document 604,0.0,0.0,16.6,0.0,0.0,25.8,0.0,57.5,Topic 7,57.5
Document 605,0.0,7.1,0.0,27.6,0.0,5.1,0.0,60.1,Topic 7,60.1
Document 606,0.0,0.0,31.1,0.0,0.0,1.7,13.6,53.5,Topic 7,53.5
Document 607,0.0,0.0,13.0,0.0,0.0,20.5,0.0,66.5,Topic 7,66.5
Document 608,0.0,0.1,0.0,0.0,5.6,0.0,4.9,89.5,Topic 7,89.5
Document 609,32.0,3.7,0.0,0.0,0.0,0.5,0.0,63.7,Topic 7,63.7
Document 610,9.9,45.6,0.0,0.0,0.0,0.0,23.9,20.5,Topic 1,45.6
Document 611,0.0,0.0,0.0,0.0,0.1,0.0,0.1,99.8,Topic 7,99.8
Document 612,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,Topic 5,99.9
Document 613,0.0,0.0,0.0,0.0,0.1,17.2,0.0,82.7,Topic 7,82.7
Document 614,0.0,0.0,0.0,0.0,0.0,43.3,0.0,56.7,Topic 7,56.7
Document 615,0.0,39.8,0.0,0.0,0.0,0.0,0.0,60.1,Topic 7,60.1
Document 616,0.0,0.0,0.0,0.0,0.0,32.9,0.0,67.1,Topic 7,67.1
Document 617,0.0,0.0,0.0,26.6,6.8,0.0,0.0,66.6,Topic 7,66.6
Document 618,0.0,5.0,0.0,0.0,26.9,1.9,0.0,66.2,Topic 7,66.2
Document 619,5.7,23.0,0.0,0.0,0.0,21.8,32.7,16.8,Topic 6,32.7
Document 620,6.9,0.0,2.5,0.0,17.1,0.0,14.0,59.5,Topic 7,59.5
Document 621,0.0,34.3,0.0,0.0,0.0,28.1,0.1,37.4,Topic 7,37.4
Document 622,0.0,4.8,0.0,14.3,0.0,4.5,23.8,52.6,Topic 7,52.6
Document 623,0.0,16.6,3.5,0.0,3.7,0.0,0.0,76.1,Topic 7,76.1
Document 624,6.0,0.0,0.0,0.0,0.0,51.9,0.0,42.1,Topic 5,51.9
Document 625,0.0,0.0,0.0,0.0,0.0,0.0,27.0,72.9,Topic 7,72.9
Document 626,0.0,1.6,0.0,0.0,26.3,0.0,0.0,72.0,Topic 7,72.0
Document 627,0.0,0.0,0.0,2.7,0.0,1.5,33.8,62.0,Topic 7,62.0
Document 628,0.0,56.5,10.3,0.0,0.0,0.0,0.0,33.2,Topic 1,56.5
Document 629,17.0,10.6,47.2,0.0,0.0,0.0,0.0,25.2,Topic 2,47.2
Document 630,0.0,12.3,0.0,0.0,0.0,36.3,0.0,51.4,Topic 7,51.4
Document 631,0.0,0.3,0.0,0.0,36.3,0.0,0.0,63.4,Topic 7,63.4
Document 632,10.0,0.0,9.9,0.0,0.0,34.7,0.2,45.1,Topic 7,45.1
Document 633,0.0,0.3,2.8,0.0,25.2,0.0,0.0,71.6,Topic 7,71.6
Document 634,0.0,14.8,0.0,0.0,27.3,0.0,29.9,28.0,Topic 6,29.9
Document 635,21.7,0.0,15.6,34.8,0.0,0.0,27.7,0.1,Topic 3,34.8
Document 636,0.0,0.0,0.0,0.0,0.0,0.0,52.2,47.8,Topic 6,52.2
Document 637,7.9,0.0,0.0,10.3,0.0,0.0,0.0,81.8,Topic 7,81.8
Document 638,1.7,0.0,22.4,0.0,0.0,31.6,12.4,31.9,Topic 7,31.9
Document 639,0.0,0.1,13.1,0.0,15.9,14.2,0.0,56.7,Topic 7,56.7
Document 640,31.9,0.0,0.0,4.4,0.0,21.0,0.0,42.6,Topic 7,42.6
Document 641,0.0,0.0,31.8,12.0,0.0,0.0,0.0,56.2,Topic 7,56.2
Document 642,12.1,0.0,0.0,0.0,0.0,49.0,0.0,38.9,Topic 5,49.0
Document 643,18.4,10.0,0.0,0.0,0.0,0.0,0.0,71.6,Topic 7,71.6
Document 644,0.0,0.0,5.0,36.1,0.0,10.7,0.4,47.8,Topic 7,47.8
Document 645,0.0,0.0,0.0,0.0,21.1,0.0,10.3,68.5,Topic 7,68.5
Document 646,17.4,20.7,0.0,0.0,0.0,0.0,0.0,61.8,Topic 7,61.8
Document 647,34.8,0.0,0.0,12.9,0.0,8.1,9.3,34.8,Topic 0,34.8
Document 648,14.6,0.1,41.4,0.0,0.0,0.2,0.0,43.6,Topic 7,43.6
Document 649,0.0,8.0,0.0,26.4,0.0,0.0,0.0,65.5,Topic 7,65.5
Document 650,3.3,19.9,0.0,0.0,0.0,20.2,0.0,56.6,Topic 7,56.6
Document 651,0.0,12.7,0.0,0.0,4.1,0.0,0.0,83.2,Topic 7,83.2
Document 652,24.0,0.0,10.3,0.0,0.8,5.7,0.0,59.1,Topic 7,59.1
Document 653,17.6,4.9,0.0,18.6,0.1,0.0,0.0,58.8,Topic 7,58.8
Document 654,21.3,24.4,0.0,0.0,0.0,1.1,0.0,53.2,Topic 7,53.2
Document 655,0.0,0.0,0.0,0.0,27.6,0.0,19.4,53.0,Topic 7,53.0
Document 656,2.0,0.0,0.0,0.0,51.7,0.0,0.0,46.3,Topic 4,51.7
Document 657,0.0,1.5,0.0,0.0,0.0,35.9,0.0,62.6,Topic 7,62.6
Document 658,27.4,0.0,28.9,0.0,0.0,3.0,0.0,40.7,Topic 7,40.7
Document 659,0.0,36.8,0.1,0.0,0.1,1.5,8.3,53.2,Topic 7,53.2
Document 660,0.0,0.0,41.7,0.0,0.0,0.0,14.8,43.5,Topic 7,43.5
Document 661,0.0,0.0,19.3,0.0,0.0,34.6,0.0,46.0,Topic 7,46.0
Document 662,0.0,41.5,0.1,0.0,0.0,0.0,33.4,25.0,Topic 1,41.5
Document 663,0.0,0.0,0.0,23.2,0.0,0.0,0.0,76.7,Topic 7,76.7
Document 664,0.0,18.0,0.0,30.2,0.0,0.1,26.9,24.7,Topic 3,30.2
Document 665,0.0,0.0,0.0,0.0,0.0,43.1,5.1,51.8,Topic 7,51.8
Document 666,8.4,0.0,0.0,0.0,24.6,26.8,0.0,40.2,Topic 7,40.2
Document 667,0.0,44.0,0.0,0.0,8.2,0.0,18.5,29.3,Topic 1,44.0
Document 668,10.4,1.6,0.0,0.0,16.4,6.7,0.0,64.8,Topic 7,64.8
Document 669,49.8,16.9,0.0,0.0,0.0,0.0,0.0,33.2,Topic 0,49.8
Document 670,0.0,0.0,0.0,0.0,0.0,2.9,0.0,97.1,Topic 7,97.1
Document 671,0.0,13.7,31.6,0.0,0.0,17.4,0.0,37.3,Topic 7,37.3
Document 672,0.0,8.8,0.2,0.0,12.1,42.7,0.0,36.2,Topic 5,42.7
Document 673,0.0,0.0,0.0,7.1,0.0,0.0,52.8,40.1,Topic 6,52.8
Document 674,0.0,0.0,32.9,0.2,0.0,12.9,0.0,53.9,Topic 7,53.9
Document 675,0.0,0.0,0.0,0.0,0.0,49.0,11.9,39.1,Topic 5,49.0
Document 676,0.0,0.0,49.8,0.0,0.0,8.3,0.0,41.9,Topic 2,49.8
Document 677,2.9,10.4,14.9,0.0,9.9,0.0,19.0,42.9,Topic 7,42.9
Document 678,0.0,0.0,8.9,0.0,6.2,26.3,0.0,58.6,Topic 7,58.6
Document 679,0.0,5.5,29.0,6.0,0.0,8.3,18.9,32.3,Topic 7,32.3
Document 680,0.0,0.0,0.0,0.0,11.6,0.0,0.0,88.4,Topic 7,88.4
Document 681,0.0,0.0,0.0,0.0,3.6,46.5,1.3,48.5,Topic 7,48.5
Document 682,0.0,0.0,39.1,0.0,0.0,16.0,16.3,28.5,Topic 2,39.1
Document 683,0.0,0.0,0.0,0.0,0.0,0.0,38.5,61.5,Topic 7,61.5
Document 684,0.0,0.0,0.0,0.0,0.0,0.0,43.2,56.8,Topic 7,56.8
Document 685,0.0,0.6,70.2,0.0,0.1,0.4,28.7,0.1,Topic 2,70.2
Document 686,0.0,0.0,19.1,0.0,0.0,0.0,0.0,80.9,Topic 7,80.9
Document 687,25.3,7.8,0.3,0.0,0.0,0.0,0.0,66.5,Topic 7,66.5
Document 688,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Topic 1,100.0
Document 689,0.0,0.0,10.9,4.2,38.4,0.0,27.8,18.7,Topic 4,38.4
Document 690,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,Topic 3,100.0
Document 691,0.0,0.0,34.6,0.0,10.7,0.0,0.0,54.6,Topic 7,54.6
Document 692,0.0,4.9,0.0,0.0,0.0,0.0,23.5,71.6,Topic 7,71.6
Document 693,0.0,0.0,0.0,0.0,0.0,30.5,0.0,69.5,Topic 7,69.5
Document 694,0.0,0.0,0.0,0.0,26.1,0.0,0.0,73.9,Topic 7,73.9
Document 695,0.0,24.4,0.0,0.0,0.0,49.0,5.9,20.7,Topic 5,49.0
Document 696,0.0,10.7,0.0,0.0,0.0,0.0,6.2,83.1,Topic 7,83.1
Document 697,6.3,26.4,0.0,5.2,0.0,0.0,35.8,26.3,Topic 6,35.8
Document 698,0.0,68.4,0.0,0.0,14.6,0.0,17.0,0.0,Topic 1,68.4
Document 699,0.0,0.0,0.0,0.0,0.0,0.0,82.5,17.5,Topic 6,82.5
Document 700,0.0,19.3,0.0,13.7,0.0,0.0,0.2,66.8,Topic 7,66.8
Document 701,2.5,0.0,0.0,17.2,0.0,29.6,10.3,40.4,Topic 7,40.4
Document 702,24.1,19.7,0.1,13.3,0.0,23.0,0.0,19.7,Topic 0,24.1
Document 703,3.6,0.0,17.9,0.0,12.2,2.7,0.0,63.6,Topic 7,63.6
Document 704,0.0,0.0,13.3,45.8,0.0,0.0,0.1,40.8,Topic 3,45.8
Document 705,59.3,0.0,0.0,0.0,0.0,0.0,0.0,40.6,Topic 0,59.3
Document 706,5.7,0.0,0.0,18.8,0.1,0.2,0.0,75.2,Topic 7,75.2
Document 707,0.0,53.0,0.0,0.0,0.0,21.6,0.1,25.3,Topic 1,53.0
Document 708,0.0,0.0,0.0,0.0,0.0,39.1,40.2,20.7,Topic 6,40.2
Document 709,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,Topic 2,50.0
Document 710,0.0,0.0,52.4,0.0,2.2,0.0,0.0,45.4,Topic 2,52.4
Document 711,14.6,24.9,0.0,0.0,0.0,0.0,0.1,60.3,Topic 7,60.3
Document 712,0.0,30.8,0.0,0.0,14.4,0.0,0.0,54.8,Topic 7,54.8
Document 713,0.0,0.0,0.0,0.0,0.0,48.2,36.3,15.5,Topic 5,48.2
Document 714,0.0,0.0,0.0,32.6,0.0,0.0,25.5,41.9,Topic 7,41.9
Document 715,2.5,0.0,0.0,9.6,23.9,0.0,9.2,54.8,Topic 7,54.8
Document 716,0.0,0.0,6.6,3.6,0.0,16.1,0.1,73.6,Topic 7,73.6
Document 717,0.0,30.1,2.4,0.0,0.0,0.0,0.0,67.5,Topic 7,67.5
Document 718,0.0,0.0,13.5,20.7,0.0,0.0,0.0,65.8,Topic 7,65.8
Document 719,30.5,0.0,4.8,10.8,0.0,0.0,30.6,23.4,Topic 6,30.6
Document 720,9.8,0.0,22.7,0.0,0.0,7.8,0.0,59.6,Topic 7,59.6
Document 721,15.4,10.2,0.0,11.7,0.1,0.0,15.6,47.0,Topic 7,47.0
Document 722,12.1,0.0,0.0,0.0,0.0,0.0,10.4,77.5,Topic 7,77.5
Document 723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Topic 7,100.0
Document 724,0.0,0.0,0.0,0.0,0.0,0.0,8.2,91.8,Topic 7,91.8
Document 725,0.0,0.0,0.0,0.0,1.0,0.0,43.3,55.6,Topic 7,55.6
Document 726,0.0,0.0,0.0,0.0,0.0,0.0,80.5,19.4,Topic 6,80.5
Document 727,0.0,8.4,0.0,0.0,15.5,0.0,12.6,63.5,Topic 7,63.5
Document 728,0.0,6.8,0.0,2.3,18.3,0.0,0.0,72.6,Topic 7,72.6
Document 729,0.0,0.0,13.8,0.0,32.8,0.0,0.0,53.4,Topic 7,53.4
Document 730,0.0,0.0,0.0,0.0,39.4,0.0,0.1,60.5,Topic 7,60.5
Document 731,1.7,0.0,49.2,0.0,19.1,0.3,0.0,29.6,Topic 2,49.2
Document 732,0.0,18.4,0.0,0.0,0.0,0.0,9.2,72.3,Topic 7,72.3
Document 733,0.0,4.9,0.0,29.2,0.0,0.0,0.0,65.9,Topic 7,65.9
Document 734,0.0,0.0,0.0,0.0,64.0,0.0,0.0,36.0,Topic 4,64.0
Document 735,17.8,0.0,8.6,0.0,0.0,0.0,0.0,73.6,Topic 7,73.6
Document 736,0.0,0.0,0.0,28.2,10.2,0.0,0.0,61.6,Topic 7,61.6
Document 737,0.0,14.4,29.3,0.0,0.0,4.9,0.0,51.4,Topic 7,51.4
Document 738,0.0,16.6,9.0,0.0,8.1,29.5,0.0,36.7,Topic 7,36.7
Document 739,0.0,0.0,0.0,55.3,6.6,0.0,10.5,27.6,Topic 3,55.3
Document 740,23.6,10.3,0.0,18.8,0.0,0.0,0.0,47.2,Topic 7,47.2
Document 741,0.0,0.0,15.4,6.0,0.0,13.1,0.0,65.5,Topic 7,65.5
Document 742,0.0,0.1,0.0,0.0,12.8,5.7,44.2,37.1,Topic 6,44.2
Document 743,49.3,0.0,0.0,0.0,0.0,0.0,0.0,50.7,Topic 7,50.7
Document 744,0.0,0.0,0.0,2.2,4.8,0.1,0.0,92.9,Topic 7,92.9
Document 745,0.0,19.1,62.1,0.0,0.0,0.0,0.0,18.8,Topic 2,62.1
Document 746,0.0,0.0,0.0,26.0,4.9,0.0,26.3,42.8,Topic 7,42.8
Document 747,0.0,0.0,0.0,32.1,0.0,0.0,5.7,62.2,Topic 7,62.2
Document 748,0.0,0.0,0.0,0.0,60.0,0.0,0.0,40.0,Topic 4,60.0
Document 749,0.0,0.0,0.0,0.0,0.0,1.4,0.0,98.6,Topic 7,98.6
Document 750,0.0,0.0,0.0,11.9,0.0,9.5,0.0,78.6,Topic 7,78.6
Document 751,0.0,0.0,0.0,0.0,0.0,20.9,0.0,79.1,Topic 7,79.1
Document 752,0.0,0.0,0.0,0.0,0.0,0.0,39.0,60.9,Topic 7,60.9
Document 753,0.0,42.9,0.0,0.0,0.0,17.2,0.0,39.9,Topic 1,42.9
Document 754,0.0,0.8,5.7,29.0,0.3,0.0,0.0,64.1,Topic 7,64.1
Document 755,8.1,0.0,0.0,0.0,3.6,29.3,0.0,58.9,Topic 7,58.9
Document 756,0.0,0.0,49.3,0.0,0.0,0.1,0.1,50.5,Topic 7,50.5
Document 757,0.0,17.3,0.0,0.0,0.0,35.7,0.0,47.0,Topic 7,47.0
Document 758,0.0,15.6,28.7,0.5,0.0,0.0,30.4,24.8,Topic 6,30.4
Document 759,0.0,0.0,31.3,0.0,0.0,0.0,25.3,43.4,Topic 7,43.4
Document 760,0.0,0.0,0.0,0.0,0.0,41.0,0.0,58.9,Topic 7,58.9
Document 761,0.0,0.0,38.5,0.0,0.0,20.4,0.0,41.0,Topic 7,41.0
Document 762,11.1,0.0,0.0,0.0,0.0,0.0,10.7,78.2,Topic 7,78.2
Document 763,16.2,3.9,0.0,0.0,4.6,0.0,0.0,75.3,Topic 7,75.3
Document 764,0.0,0.0,1.7,0.0,0.0,39.0,5.3,54.0,Topic 7,54.0
Document 765,0.0,39.4,12.8,0.0,0.0,0.0,28.3,19.4,Topic 1,39.4
Document 766,0.0,17.4,5.5,0.0,0.0,12.9,46.5,17.7,Topic 6,46.5
Document 767,0.0,14.0,48.1,0.0,0.0,37.7,0.1,0.1,Topic 2,48.1
Document 768,0.0,0.0,0.0,50.1,0.0,0.0,17.3,32.6,Topic 3,50.1
Document 769,0.0,0.0,0.0,29.9,0.0,70.1,0.0,0.0,Topic 5,70.1
Document 770,0.0,0.0,0.0,11.5,0.0,0.0,1.3,87.1,Topic 7,87.1
Document 771,18.2,0.0,0.0,0.0,0.0,0.1,33.0,48.6,Topic 7,48.6
Document 772,28.1,0.0,0.0,0.0,0.0,0.0,37.1,34.7,Topic 6,37.1
Document 773,0.0,0.0,0.0,26.9,0.0,0.1,13.4,59.6,Topic 7,59.6
Document 774,0.0,0.0,11.7,0.0,20.4,9.1,0.0,58.8,Topic 7,58.8
Document 775,9.7,0.0,12.9,0.0,7.8,12.5,0.0,57.1,Topic 7,57.1
Document 776,9.7,4.2,5.1,38.4,0.0,0.0,30.9,11.6,Topic 3,38.4
Document 777,0.0,0.0,0.0,0.0,0.0,9.4,21.0,69.5,Topic 7,69.5
Document 778,0.6,6.3,0.0,0.0,1.8,0.5,0.6,90.2,Topic 7,90.2
Document 779,0.0,24.6,0.0,0.0,0.0,32.5,0.0,42.8,Topic 7,42.8
Document 780,0.0,0.0,0.0,11.7,0.0,0.0,0.0,88.3,Topic 7,88.3
Document 781,27.4,0.0,0.0,32.8,0.0,0.0,0.0,39.8,Topic 7,39.8
Document 782,0.0,2.7,0.0,0.0,22.5,0.0,0.0,74.8,Topic 7,74.8
Document 783,0.0,0.0,21.4,0.0,0.0,36.4,0.0,42.1,Topic 7,42.1
Document 784,0.0,0.0,0.0,39.2,0.0,11.1,8.4,41.3,Topic 7,41.3
Document 785,0.0,0.0,15.8,0.0,40.5,0.8,0.1,42.7,Topic 7,42.7
Document 786,0.0,0.0,3.4,12.0,31.4,6.8,14.2,32.2,Topic 7,32.2
Document 787,9.7,0.0,0.0,0.0,0.0,33.9,0.0,56.3,Topic 7,56.3
Document 788,0.0,0.0,0.0,0.0,0.0,0.0,89.3,10.6,Topic 6,89.3
Document 789,0.0,0.0,0.0,4.6,12.9,0.0,0.0,82.5,Topic 7,82.5
Document 790,0.0,0.0,0.0,0.0,0.0,19.2,26.4,54.4,Topic 7,54.4
Document 791,20.0,0.0,0.0,0.1,8.5,0.0,21.3,50.1,Topic 7,50.1
Document 792,0.0,42.6,14.0,0.0,0.0,0.0,0.0,43.3,Topic 7,43.3
Document 793,6.4,7.2,0.0,0.0,0.0,16.7,16.1,53.6,Topic 7,53.6
Document 794,0.0,60.4,0.0,0.0,0.0,10.2,0.0,29.3,Topic 1,60.4
Document 795,0.0,0.0,0.0,0.0,0.0,66.6,0.0,33.4,Topic 5,66.6
Document 796,0.0,0.0,27.7,0.0,6.5,9.5,0.0,56.3,Topic 7,56.3
Document 797,0.0,0.0,0.0,0.0,30.2,12.3,14.3,43.2,Topic 7,43.2
Document 798,0.0,17.0,0.1,3.5,8.4,17.0,18.2,35.8,Topic 7,35.8
Document 799,0.0,0.0,18.7,0.0,15.0,27.1,0.0,39.1,Topic 7,39.1
Document 800,5.7,0.0,0.1,0.0,0.1,48.6,2.1,43.4,Topic 5,48.6
Document 801,7.2,0.0,0.0,18.9,7.7,0.0,6.1,60.1,Topic 7,60.1
Document 802,46.4,0.0,0.0,0.0,0.0,34.6,0.0,18.9,Topic 0,46.4
Document 803,0.0,0.0,41.0,0.0,0.0,4.5,0.0,54.5,Topic 7,54.5
Document 804,0.0,0.1,0.0,0.0,0.0,39.9,15.7,44.3,Topic 7,44.3
Document 805,0.0,0.0,0.0,0.0,0.0,0.0,18.8,81.2,Topic 7,81.2
Document 806,7.5,0.0,0.0,0.0,0.0,0.0,71.2,21.2,Topic 6,71.2
Document 807,0.0,0.0,19.1,0.0,0.0,33.1,0.0,47.8,Topic 7,47.8
Document 808,0.0,0.0,8.3,0.0,0.0,8.6,4.2,79.0,Topic 7,79.0
Document 809,0.0,0.0,0.0,0.0,34.5,0.0,0.0,65.5,Topic 7,65.5
Document 810,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,Topic 3,100.0
Document 811,0.1,0.0,0.0,11.7,0.0,3.2,0.0,85.0,Topic 7,85.0
Document 812,0.0,0.0,0.0,0.0,32.5,15.5,0.0,52.0,Topic 7,52.0
Document 813,0.0,0.0,1.3,16.9,0.0,22.0,34.0,25.8,Topic 6,34.0
Document 814,0.0,0.0,41.8,6.2,0.0,7.0,3.4,41.5,Topic 2,41.8
Document 815,0.0,0.0,7.0,4.4,0.0,50.6,13.5,24.5,Topic 5,50.6
Document 816,0.0,0.0,0.0,8.2,0.0,0.0,0.0,91.8,Topic 7,91.8
Document 817,0.0,0.0,29.1,0.0,0.0,28.1,6.9,35.8,Topic 7,35.8
Document 818,0.0,0.0,0.0,0.0,0.0,54.4,0.0,45.6,Topic 5,54.4
Document 819,23.7,0.0,0.0,0.0,0.0,0.0,0.0,76.3,Topic 7,76.3
Document 820,34.3,0.0,3.8,0.0,0.9,0.0,19.2,41.7,Topic 7,41.7
Document 821,0.0,11.5,0.0,0.0,0.0,15.1,48.5,24.8,Topic 6,48.5
Document 822,0.0,0.0,0.1,0.1,0.0,27.9,0.0,71.9,Topic 7,71.9
Document 823,0.0,0.0,17.8,15.7,0.0,0.0,6.9,59.7,Topic 7,59.7
Document 824,0.0,0.0,0.0,0.8,22.0,0.0,0.0,77.2,Topic 7,77.2
Document 825,8.7,17.4,0.0,0.0,0.0,0.0,40.0,33.8,Topic 6,40.0
Document 826,0.0,0.0,0.0,16.2,5.8,0.1,30.6,47.3,Topic 7,47.3
Document 827,0.0,52.6,0.0,0.0,0.0,12.2,19.2,15.9,Topic 1,52.6
Document 828,0.0,13.3,0.0,0.0,0.0,0.0,0.0,86.7,Topic 7,86.7
Document 829,0.0,31.8,0.0,0.0,0.0,0.2,0.3,67.6,Topic 7,67.6
Document 830,0.0,0.0,0.0,37.9,0.0,0.0,8.9,53.1,Topic 7,53.1
Document 831,0.0,20.1,0.0,43.3,0.0,0.0,0.0,36.5,Topic 3,43.3
Document 832,0.0,0.0,0.0,37.5,0.0,0.0,0.0,62.4,Topic 7,62.4
Document 833,0.0,0.0,0.0,0.0,0.0,0.0,51.7,48.2,Topic 6,51.7
Document 834,7.6,0.0,0.0,0.0,23.9,0.0,0.0,68.4,Topic 7,68.4
Document 835,43.7,0.0,0.2,0.0,0.0,0.0,0.0,56.1,Topic 7,56.1
Document 836,26.5,0.0,0.0,0.0,0.0,0.0,29.9,43.6,Topic 7,43.6
Document 837,0.0,0.0,0.0,24.1,0.0,0.0,11.0,64.8,Topic 7,64.8
Document 838,0.0,0.1,0.0,0.0,0.0,0.0,0.1,99.8,Topic 7,99.8
Document 839,12.7,2.6,20.8,1.7,0.0,0.0,17.5,44.7,Topic 7,44.7
Document 840,14.4,0.0,0.0,32.3,4.0,0.0,6.6,42.7,Topic 7,42.7
Document 841,0.0,14.0,0.0,0.0,9.9,32.7,0.1,43.3,Topic 7,43.3
Document 842,28.5,18.1,0.0,13.7,12.1,0.0,0.0,27.6,Topic 0,28.5
Document 843,0.0,20.7,0.0,0.0,0.0,25.4,0.0,53.8,Topic 7,53.8
Document 844,2.2,0.0,0.0,0.0,23.4,0.0,0.0,74.3,Topic 7,74.3
Document 845,0.0,0.0,0.0,12.1,0.0,0.0,0.0,87.9,Topic 7,87.9
Document 846,0.0,10.6,37.3,14.9,0.0,8.1,0.0,29.1,Topic 2,37.3
Document 847,21.3,0.0,0.0,2.2,0.0,14.2,0.0,62.3,Topic 7,62.3
Document 848,0.0,0.0,24.8,0.0,0.0,32.6,0.0,42.6,Topic 7,42.6
Document 849,0.0,0.6,17.2,0.0,0.0,0.1,0.0,82.1,Topic 7,82.1
Document 850,0.0,10.8,0.0,0.0,0.0,26.3,4.9,57.9,Topic 7,57.9
Document 851,0.0,0.0,0.0,15.8,0.0,0.0,20.9,63.2,Topic 7,63.2
Document 852,0.0,0.0,0.0,0.0,0.0,0.0,41.7,58.2,Topic 7,58.2
Document 853,0.0,0.0,0.0,0.0,0.0,30.2,0.0,69.7,Topic 7,69.7
Document 854,27.1,0.0,0.0,0.0,0.0,0.0,0.0,72.8,Topic 7,72.8
Document 855,0.0,0.0,23.4,0.0,15.6,1.2,0.0,59.8,Topic 7,59.8
Document 856,0.0,0.0,0.0,0.0,43.7,0.0,0.0,56.3,Topic 7,56.3
Document 857,0.0,0.0,0.0,0.0,0.0,20.8,44.4,34.8,Topic 6,44.4
Document 858,0.0,0.0,45.8,0.0,0.0,0.0,0.0,54.2,Topic 7,54.2
Document 859,38.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,Topic 7,62.0
Document 860,0.0,0.0,0.0,0.0,20.1,0.0,0.0,79.8,Topic 7,79.8
Document 861,0.0,0.0,0.0,0.0,21.0,0.0,35.0,44.0,Topic 7,44.0
Document 862,3.0,0.0,0.0,0.0,0.0,41.2,17.0,38.8,Topic 5,41.2
Document 863,0.0,0.0,13.4,0.0,0.0,0.0,0.0,86.5,Topic 7,86.5
Document 864,0.0,0.0,26.6,0.0,0.0,32.9,0.0,40.5,Topic 7,40.5
Document 865,0.0,16.3,9.4,0.0,0.0,0.0,0.0,74.3,Topic 7,74.3
Document 866,0.1,0.0,0.0,40.0,12.1,0.0,0.0,47.7,Topic 7,47.7
Document 867,0.0,0.0,0.0,0.0,35.1,0.0,0.0,64.9,Topic 7,64.9
Document 868,0.0,0.0,27.1,0.0,0.0,16.4,0.0,56.5,Topic 7,56.5
Document 869,0.0,0.0,0.0,14.0,0.0,16.5,15.3,54.1,Topic 7,54.1
Document 870,0.1,0.0,0.0,0.0,0.0,0.0,71.0,28.9,Topic 6,71.0
Document 871,0.0,0.0,0.0,0.0,0.0,27.4,20.4,52.2,Topic 7,52.2
Document 872,16.8,17.4,0.0,0.0,0.0,0.0,6.8,59.0,Topic 7,59.0
Document 873,7.4,7.8,0.0,0.0,0.0,0.0,26.5,58.1,Topic 7,58.1
Document 874,0.0,0.0,0.0,0.0,11.1,23.2,15.4,50.3,Topic 7,50.3
Document 875,0.0,0.0,3.5,0.0,0.0,0.0,86.4,10.0,Topic 6,86.4
Document 876,0.0,23.1,0.0,0.0,0.0,0.0,10.6,66.4,Topic 7,66.4
Document 877,0.0,0.0,0.0,0.0,0.0,26.0,0.0,73.9,Topic 7,73.9
Document 878,0.0,0.0,21.9,0.0,0.0,0.0,0.0,78.0,Topic 7,78.0
Document 879,0.0,0.0,28.4,10.1,0.0,0.0,6.0,55.5,Topic 7,55.5
Document 880,0.0,0.0,18.5,25.9,0.0,0.0,0.0,55.6,Topic 7,55.6
Document 881,0.0,67.4,0.0,0.0,0.0,0.0,0.0,32.6,Topic 1,67.4
Document 882,0.0,21.6,0.1,0.0,0.0,0.0,0.0,78.2,Topic 7,78.2
Document 883,4.4,0.0,0.0,0.0,0.0,0.0,31.2,64.3,Topic 7,64.3
Document 884,0.0,0.0,0.0,0.0,0.0,26.9,0.0,73.1,Topic 7,73.1
Document 885,0.0,0.0,0.0,0.0,20.8,0.0,0.0,79.2,Topic 7,79.2
Document 886,0.0,0.0,30.0,0.0,0.0,0.0,0.0,70.0,Topic 7,70.0
