,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 591,1.9,15.7,2.5,1.6,13.1,2.5,1.3,61.3,Topic 7,61.3
Document 592,0.2,9.2,27.0,4.1,2.2,9.1,17.3,30.9,Topic 7,30.9
Document 593,19.9,15.5,11.2,5.5,3.0,26.5,4.5,13.9,Topic 5,26.5
Document 594,1.2,2.6,4.2,18.6,39.1,4.9,25.3,4.1,Topic 4,39.1
Document 595,29.5,2.7,16.2,11.6,4.0,1.4,18.0,16.7,Topic 0,29.5
Document 596,2.2,12.6,6.9,7.5,10.2,0.1,2.2,58.3,Topic 7,58.3
Document 597,12.7,4.4,16.2,16.6,29.1,13.2,3.2,4.7,Topic 4,29.1
Document 598,20.6,5.3,4.0,25.0,15.3,22.6,1.6,5.5,Topic 3,25.0
Document 599,0.1,26.4,10.6,0.5,13.2,17.0,26.2,6.0,Topic 1,26.4
Document 600,0.4,1.8,12.6,3.7,5.8,5.9,41.5,28.3,Topic 6,41.5
Document 601,13.0,4.8,28.6,0.6,24.9,14.3,2.5,11.3,Topic 2,28.6
Document 602,3.0,15.8,1.0,3.2,4.3,30.8,34.0,7.9,Topic 6,34.0
Document 603,8.1,4.5,11.5,1.2,27.3,19.2,20.5,7.7,Topic 4,27.3
Document 604,7.5,26.4,5.1,20.7,2.6,17.2,10.2,10.2,Topic 1,26.4
Document 605,9.0,17.5,28.6,4.0,15.2,4.7,1.0,19.9,Topic 2,28.6
Document 606,14.3,0.5,1.0,8.2,4.6,27.2,22.7,21.5,Topic 5,27.2
Document 607,5.7,13.3,17.5,6.3,21.5,8.9,6.0,20.7,Topic 4,21.5
Document 608,0.0,5.1,10.0,6.9,38.9,8.7,15.3,15.0,Topic 4,38.9
Document 609,13.4,6.0,3.7,30.9,12.9,4.2,1.3,27.6,Topic 3,30.9
Document 610,16.6,20.4,0.7,0.2,0.1,2.6,46.2,13.2,Topic 6,46.2
Document 611,13.7,74.0,1.6,0.0,10.0,0.6,0.1,0.0,Topic 1,74.0
Document 612,0.4,0.3,18.5,0.4,0.3,53.2,26.7,0.2,Topic 5,53.2
Document 613,5.8,11.9,7.5,5.8,9.8,17.0,0.3,41.9,Topic 7,41.9
Document 614,8.6,2.6,6.3,9.9,4.4,38.9,1.1,28.3,Topic 5,38.9
Document 615,35.4,7.8,9.1,1.9,13.2,1.6,13.5,17.6,Topic 0,35.4
Document 616,10.9,0.6,32.7,8.8,14.7,18.7,4.8,8.8,Topic 2,32.7
Document 617,0.3,11.7,59.1,0.1,0.2,13.4,7.4,8.0,Topic 2,59.1
Document 618,3.8,5.7,14.3,25.0,25.8,2.7,10.7,12.0,Topic 4,25.8
Document 619,2.1,27.3,1.3,2.8,1.5,19.9,38.2,6.9,Topic 6,38.2
Document 620,6.4,3.6,11.9,16.5,13.8,7.1,23.0,17.7,Topic 6,23.0
Document 621,18.6,3.2,2.3,5.0,22.4,19.7,21.5,7.3,Topic 4,22.4
Document 622,5.5,19.3,11.5,4.5,3.1,9.7,34.9,11.7,Topic 6,34.9
Document 623,21.6,20.5,14.9,2.1,21.6,9.3,7.2,2.7,Topic 0,21.6
Document 624,1.8,1.6,32.3,0.0,2.7,45.7,0.4,15.3,Topic 5,45.7
Document 625,3.5,14.4,1.4,10.5,14.6,1.7,12.2,41.6,Topic 7,41.6
Document 626,10.4,10.8,24.8,9.0,5.2,3.8,5.8,30.2,Topic 7,30.2
Document 627,0.9,32.6,6.0,2.7,20.3,3.0,14.8,19.7,Topic 1,32.6
Document 628,26.7,9.3,1.1,0.5,0.6,19.5,32.6,9.6,Topic 6,32.6
Document 629,6.5,5.6,0.7,35.0,8.1,15.1,18.8,10.1,Topic 3,35.0
Document 630,12.5,6.7,3.5,0.9,12.3,49.8,1.0,13.2,Topic 5,49.8
Document 631,29.1,0.5,8.5,5.9,1.8,2.8,2.7,48.8,Topic 7,48.8
Document 632,49.2,10.6,1.6,2.7,2.9,17.6,2.1,13.3,Topic 0,49.2
Document 633,33.0,8.4,33.6,1.5,0.2,0.4,0.3,22.6,Topic 2,33.6
Document 634,19.5,7.8,8.5,12.6,3.8,4.1,30.8,12.8,Topic 6,30.8
Document 635,0.1,8.6,49.9,16.2,3.0,12.0,9.4,0.9,Topic 2,49.9
Document 636,15.7,4.0,0.6,14.1,3.5,0.9,49.0,12.1,Topic 6,49.0
Document 637,25.1,1.8,0.9,1.3,9.2,0.1,1.8,59.8,Topic 7,59.8
Document 638,13.7,2.8,3.8,0.3,13.0,40.2,13.9,12.2,Topic 5,40.2
Document 639,7.9,3.7,9.5,2.9,18.1,13.6,4.8,39.4,Topic 7,39.4
Document 640,13.3,39.3,13.1,5.1,13.1,7.8,0.9,7.3,Topic 1,39.3
Document 641,18.9,18.7,10.0,26.9,6.1,12.4,3.1,3.9,Topic 3,26.9
Document 642,8.0,3.9,13.7,1.8,1.3,60.2,1.4,9.7,Topic 5,60.2
Document 643,8.2,0.2,21.5,11.2,30.6,20.2,2.0,6.2,Topic 4,30.6
Document 644,3.8,25.5,22.1,5.5,9.8,12.2,19.1,2.0,Topic 1,25.5
Document 645,4.8,7.1,0.3,1.9,35.3,0.1,14.8,35.7,Topic 7,35.7
Document 646,14.1,1.2,0.5,23.5,17.7,21.5,8.7,12.7,Topic 3,23.5
Document 647,28.3,5.8,18.8,8.0,10.3,11.9,11.6,5.2,Topic 0,28.3
Document 648,22.7,18.5,1.3,0.3,8.6,36.7,3.0,8.8,Topic 5,36.7
Document 649,19.3,3.9,28.5,9.4,0.8,0.7,3.2,34.3,Topic 7,34.3
Document 650,6.5,2.5,15.4,3.3,7.2,34.5,15.9,14.7,Topic 5,34.5
Document 651,12.2,0.7,12.6,14.4,2.6,1.7,6.9,49.0,Topic 7,49.0
Document 652,9.2,34.4,22.5,3.5,20.3,5.1,0.1,4.9,Topic 1,34.4
Document 653,13.9,24.8,24.8,10.6,6.7,2.8,4.7,11.8,Topic 1,24.8
Document 654,9.1,0.1,16.6,17.1,24.4,29.8,0.8,2.0,Topic 5,29.8
Document 655,3.0,40.2,19.2,5.3,5.8,2.6,9.4,14.5,Topic 1,40.2
Document 656,5.6,1.5,19.6,31.7,6.9,13.4,2.9,18.5,Topic 3,31.7
Document 657,12.9,2.3,12.0,6.2,16.2,21.3,22.2,6.8,Topic 6,22.2
Document 658,30.5,29.3,11.3,12.0,0.7,8.1,6.9,1.2,Topic 0,30.5
Document 659,27.4,12.5,1.5,15.1,5.9,15.2,13.9,8.5,Topic 0,27.4
Document 660,6.8,8.0,19.0,12.1,20.5,15.6,15.5,2.5,Topic 4,20.5
Document 661,1.1,5.9,14.9,0.3,11.8,43.2,10.8,12.1,Topic 5,43.2
Document 662,27.4,26.1,10.4,18.8,4.3,5.1,7.6,0.1,Topic 0,27.4
Document 663,13.5,25.0,7.6,16.0,7.9,9.9,0.8,19.1,Topic 1,25.0
Document 664,9.6,6.0,4.6,25.7,2.0,10.9,40.8,0.6,Topic 6,40.8
Document 665,3.2,7.1,15.5,0.4,25.6,38.9,6.8,2.5,Topic 5,38.9
Document 666,1.0,0.8,17.6,6.2,20.2,33.6,1.4,19.1,Topic 5,33.6
Document 667,9.7,5.8,2.5,41.7,12.0,5.1,18.2,5.1,Topic 3,41.7
Document 668,10.6,14.2,2.5,11.8,33.7,11.8,1.3,14.2,Topic 4,33.7
Document 669,3.5,33.1,15.0,9.5,26.1,7.4,2.4,3.0,Topic 1,33.1
Document 670,3.9,9.9,12.7,0.2,8.0,6.7,4.9,53.7,Topic 7,53.7
Document 671,19.4,4.0,3.1,17.0,5.0,33.3,4.9,13.1,Topic 5,33.3
Document 672,5.4,2.8,21.2,1.7,1.8,45.3,6.2,15.6,Topic 5,45.3
Document 673,4.6,38.3,12.0,2.7,2.6,0.7,36.5,2.6,Topic 1,38.3
Document 674,27.5,4.7,24.1,6.8,10.5,15.9,0.1,10.5,Topic 0,27.5
Document 675,5.0,2.7,0.5,5.8,4.9,55.2,14.5,11.5,Topic 5,55.2
Document 676,2.5,5.8,10.8,3.0,12.6,43.2,10.4,11.7,Topic 5,43.2
Document 677,7.9,6.7,18.6,28.2,0.6,1.5,16.4,20.0,Topic 3,28.2
Document 678,0.4,0.1,25.6,8.2,19.9,22.5,0.7,22.7,Topic 2,25.6
Document 679,6.0,42.5,8.3,0.5,6.6,19.3,12.9,3.9,Topic 1,42.5
Document 680,0.2,8.0,15.0,0.0,27.4,1.8,0.2,47.3,Topic 7,47.3
Document 681,1.6,8.3,3.5,1.0,24.4,47.5,4.4,9.2,Topic 5,47.5
Document 682,0.4,23.4,12.1,14.1,3.8,24.8,19.2,2.1,Topic 5,24.8
Document 683,10.8,0.0,62.6,0.1,13.3,0.2,4.0,8.8,Topic 2,62.6
Document 684,2.8,44.5,14.8,1.2,8.3,0.2,15.3,13.0,Topic 1,44.5
Document 685,0.3,22.9,0.5,0.3,0.3,25.1,50.4,0.2,Topic 6,50.4
Document 686,25.6,7.5,4.1,3.1,5.6,26.9,0.5,26.6,Topic 5,26.9
Document 687,4.7,7.4,21.3,7.2,42.8,6.3,0.1,10.2,Topic 4,42.8
Document 688,9.1,6.5,6.9,18.9,0.1,0.1,52.5,5.7,Topic 6,52.5
Document 689,15.7,18.4,16.8,17.2,10.9,1.8,18.2,1.0,Topic 1,18.4
Document 690,0.4,0.4,33.8,0.5,0.4,63.9,0.4,0.3,Topic 5,63.9
Document 691,20.6,14.6,5.8,2.4,1.1,24.8,3.9,26.7,Topic 7,26.7
Document 692,3.0,8.8,1.6,1.1,30.5,2.6,26.1,26.4,Topic 4,30.5
Document 693,0.2,13.8,0.1,0.2,49.6,15.4,0.4,20.1,Topic 4,49.6
Document 694,15.6,7.7,6.0,18.2,4.2,0.2,2.9,45.3,Topic 7,45.3
Document 695,3.1,5.2,0.4,5.0,5.5,60.9,12.0,7.9,Topic 5,60.9
Document 696,10.7,15.8,34.5,2.9,1.6,2.1,4.3,28.0,Topic 2,34.5
Document 697,0.6,2.7,12.9,19.2,6.4,5.4,49.0,3.8,Topic 6,49.0
Document 698,0.1,6.1,35.8,21.8,7.1,0.1,20.1,8.9,Topic 2,35.8
Document 699,0.1,1.0,3.1,2.8,0.0,0.6,80.5,11.9,Topic 6,80.5
Document 700,17.4,8.0,5.6,0.1,13.2,4.2,10.6,40.9,Topic 7,40.9
Document 701,11.4,1.4,6.7,33.2,21.1,9.8,10.3,6.1,Topic 3,33.2
Document 702,3.6,0.8,0.0,19.2,13.7,35.7,15.7,11.2,Topic 5,35.7
Document 703,28.9,30.1,5.5,0.4,23.6,9.1,2.1,0.3,Topic 1,30.1
Document 704,0.1,0.4,6.4,18.1,53.1,5.2,5.6,11.2,Topic 4,53.1
Document 705,17.1,0.3,7.3,46.4,0.0,0.4,6.0,22.6,Topic 3,46.4
Document 706,7.2,1.5,7.2,11.5,32.1,5.4,2.0,33.1,Topic 7,33.1
Document 707,26.7,7.6,7.7,20.1,12.3,13.2,7.8,4.6,Topic 0,26.7
Document 708,3.8,21.4,22.1,15.9,3.0,7.9,25.6,0.3,Topic 6,25.6
Document 709,3.4,3.4,0.3,11.4,27.9,8.3,7.3,38.0,Topic 7,38.0
Document 710,11.1,45.2,12.1,4.4,6.0,18.0,1.3,1.9,Topic 1,45.2
Document 711,5.0,22.6,6.4,10.0,7.3,12.9,14.9,20.8,Topic 1,22.6
Document 712,43.5,6.6,5.9,19.3,0.8,7.2,1.1,15.6,Topic 0,43.5
Document 713,11.7,14.1,3.0,5.0,2.4,36.1,25.4,2.4,Topic 5,36.1
Document 714,1.1,18.0,0.2,1.6,1.8,1.7,28.2,47.5,Topic 7,47.5
Document 715,15.1,21.3,0.8,2.3,8.4,7.4,8.0,36.6,Topic 7,36.6
Document 716,12.7,4.9,9.6,2.1,8.0,13.9,5.4,43.4,Topic 7,43.4
Document 717,2.4,19.1,4.6,1.4,1.4,5.7,4.4,61.1,Topic 7,61.1
Document 718,9.0,7.3,22.4,0.2,20.2,16.4,0.7,23.8,Topic 7,23.8
Document 719,1.5,33.0,16.6,12.3,8.6,1.3,17.8,8.9,Topic 1,33.0
Document 720,0.6,0.2,16.2,2.2,41.7,13.4,3.5,22.3,Topic 4,41.7
Document 721,9.5,6.5,8.8,17.1,9.3,2.9,20.2,25.6,Topic 7,25.6
Document 722,39.8,3.8,3.3,2.2,3.8,2.9,16.7,27.5,Topic 0,39.8
Document 723,13.9,8.2,13.3,1.0,21.2,6.3,2.9,33.3,Topic 7,33.3
Document 724,6.0,23.2,8.8,0.1,4.7,2.9,3.2,51.1,Topic 7,51.1
Document 725,0.3,0.6,28.0,0.5,0.2,2.6,45.7,22.1,Topic 6,45.7
Document 726,0.2,4.7,5.0,11.2,2.9,2.7,71.8,1.4,Topic 6,71.8
Document 727,34.7,1.3,1.1,7.0,2.6,2.4,14.6,36.3,Topic 7,36.3
Document 728,27.9,3.5,0.4,5.4,35.5,0.5,3.1,23.6,Topic 4,35.5
Document 729,9.8,6.4,3.4,28.0,2.1,0.5,0.2,49.5,Topic 7,49.5
Document 730,3.4,10.7,38.6,5.3,23.4,8.1,5.7,4.8,Topic 2,38.6
Document 731,6.1,1.6,23.0,19.8,9.0,32.5,2.0,5.9,Topic 5,32.5
Document 732,1.2,0.5,2.0,6.7,39.7,3.7,3.7,42.4,Topic 7,42.4
Document 733,0.5,31.9,48.6,12.5,1.2,3.9,0.0,1.3,Topic 2,48.6
Document 734,5.0,1.3,0.3,28.4,13.7,8.9,4.6,37.8,Topic 7,37.8
Document 735,2.3,25.6,3.3,1.2,33.6,4.1,0.0,30.0,Topic 4,33.6
Document 736,5.9,48.5,5.8,1.8,19.8,2.9,3.9,11.4,Topic 1,48.5
Document 737,9.4,9.9,21.6,13.5,2.3,21.4,6.5,15.4,Topic 2,21.6
Document 738,36.0,2.6,4.5,9.9,14.6,29.8,1.6,1.1,Topic 0,36.0
Document 739,11.4,10.8,29.4,9.4,5.5,9.8,20.9,2.8,Topic 2,29.4
Document 740,21.2,7.3,37.5,15.5,5.1,5.6,4.5,3.3,Topic 2,37.5
Document 741,1.5,1.0,12.3,7.4,9.0,31.7,0.5,36.5,Topic 7,36.5
Document 742,0.1,9.0,10.5,8.6,0.3,18.5,44.0,9.0,Topic 6,44.0
Document 743,28.0,12.9,0.1,12.7,18.1,6.6,6.4,15.2,Topic 0,28.0
Document 744,12.8,1.2,18.7,15.0,8.3,0.2,2.7,41.1,Topic 7,41.1
Document 745,21.8,6.8,1.0,34.7,6.8,21.6,0.2,7.1,Topic 3,34.7
Document 746,17.2,14.1,18.2,7.7,17.8,0.2,23.8,1.0,Topic 6,23.8
Document 747,25.4,10.3,2.5,3.2,4.9,3.8,1.6,48.2,Topic 7,48.2
Document 748,22.1,15.4,9.8,2.8,0.1,14.9,8.9,26.1,Topic 7,26.1
Document 749,13.4,2.4,20.6,0.2,13.6,0.4,0.5,49.0,Topic 7,49.0
Document 750,5.4,0.5,12.1,0.3,0.1,3.7,0.2,77.7,Topic 7,77.7
Document 751,0.3,23.6,24.9,1.0,2.4,16.7,0.2,30.9,Topic 7,30.9
Document 752,5.0,7.8,29.6,4.2,13.4,6.4,30.0,3.7,Topic 6,30.0
Document 753,0.5,14.7,12.3,9.0,11.7,10.8,15.4,25.7,Topic 7,25.7
Document 754,5.6,18.2,11.0,1.1,26.0,0.4,1.3,36.2,Topic 7,36.2
Document 755,10.3,8.4,1.6,29.6,8.0,24.6,0.5,17.1,Topic 3,29.6
Document 756,23.0,23.2,37.3,0.1,0.0,15.3,0.0,1.1,Topic 2,37.3
Document 757,0.1,12.2,9.9,19.9,23.5,29.8,0.4,4.1,Topic 5,29.8
Document 758,14.3,6.7,0.4,6.1,14.2,21.3,32.5,4.6,Topic 6,32.5
Document 759,17.6,30.1,6.8,0.3,16.4,9.9,12.3,6.6,Topic 1,30.1
Document 760,11.5,2.1,12.6,8.5,22.0,31.4,4.0,7.8,Topic 5,31.4
Document 761,2.7,31.5,1.2,9.4,7.1,39.7,5.6,2.8,Topic 5,39.7
Document 762,21.2,7.5,7.1,1.6,6.0,1.5,8.5,46.7,Topic 7,46.7
Document 763,5.7,23.2,23.5,5.3,11.9,11.1,3.5,15.8,Topic 2,23.5
Document 764,4.4,5.5,2.0,4.3,0.3,47.4,5.5,30.5,Topic 5,47.4
Document 765,4.3,2.0,0.1,4.5,20.3,5.3,60.8,2.8,Topic 6,60.8
Document 766,12.3,10.2,0.0,0.0,0.4,10.8,59.9,6.4,Topic 6,59.9
Document 767,7.5,20.3,7.3,0.2,0.8,45.3,18.5,0.1,Topic 5,45.3
Document 768,6.0,22.5,21.7,25.1,11.2,0.3,10.4,2.8,Topic 3,25.1
Document 769,9.8,3.5,8.1,10.3,5.9,39.7,22.6,0.0,Topic 5,39.7
Document 770,22.4,11.4,21.4,3.7,12.2,6.3,6.1,16.3,Topic 0,22.4
Document 771,19.8,1.6,10.6,6.1,3.8,20.9,14.5,22.7,Topic 7,22.7
Document 772,37.0,39.5,0.4,0.4,4.0,0.4,17.8,0.5,Topic 1,39.5
Document 773,10.1,3.8,27.4,15.1,2.4,3.8,11.1,26.2,Topic 2,27.4
Document 774,16.3,11.6,5.5,0.4,18.1,6.7,0.3,41.0,Topic 7,41.0
Document 775,15.4,3.6,3.3,10.0,25.3,14.6,2.5,25.3,Topic 4,25.3
Document 776,3.4,1.1,7.0,21.6,3.0,6.7,56.9,0.4,Topic 6,56.9
Document 777,6.4,20.9,8.4,8.5,4.5,3.5,30.9,16.8,Topic 6,30.9
Document 778,9.6,0.7,4.5,15.2,16.7,0.2,0.4,52.7,Topic 7,52.7
Document 779,0.6,1.1,4.0,5.9,18.4,38.4,12.5,19.2,Topic 5,38.4
Document 780,4.0,0.4,20.6,14.8,4.4,1.9,0.4,53.6,Topic 7,53.6
Document 781,20.0,11.6,8.1,28.5,10.5,7.8,7.2,6.4,Topic 3,28.5
Document 782,5.1,3.4,2.5,5.1,21.1,1.7,2.7,58.4,Topic 7,58.4
Document 783,29.5,12.8,23.7,0.1,10.4,21.3,1.9,0.4,Topic 0,29.5
Document 784,4.6,2.4,3.8,26.7,6.3,9.7,24.3,22.1,Topic 3,26.7
Document 785,26.4,0.4,6.1,15.7,3.3,22.5,0.8,24.8,Topic 0,26.4
Document 786,5.0,11.0,10.5,8.5,45.2,7.3,12.1,0.2,Topic 4,45.2
Document 787,16.5,8.1,8.7,3.4,14.2,27.3,3.7,18.0,Topic 5,27.3
Document 788,3.1,11.8,1.1,0.3,16.5,1.3,64.0,1.9,Topic 6,64.0
Document 789,26.7,5.9,8.2,1.2,8.5,0.2,3.7,45.6,Topic 7,45.6
Document 790,0.5,1.5,24.4,0.2,4.5,17.3,34.5,17.1,Topic 6,34.5
Document 791,18.5,17.9,7.4,25.3,13.8,2.2,11.6,3.3,Topic 3,25.3
Document 792,2.4,1.6,2.9,8.9,26.7,18.2,30.7,8.5,Topic 6,30.7
Document 793,0.1,23.8,5.2,5.3,35.7,6.3,15.1,8.5,Topic 4,35.7
Document 794,0.4,3.1,15.6,0.1,3.9,53.7,18.4,4.8,Topic 5,53.7
Document 795,22.5,8.8,7.6,10.9,0.2,42.4,0.3,7.2,Topic 5,42.4
Document 796,8.4,9.3,4.8,5.9,42.0,16.3,4.8,8.6,Topic 4,42.0
Document 797,9.5,15.5,26.1,12.1,5.7,21.5,3.5,6.3,Topic 2,26.1
Document 798,22.5,21.5,0.3,8.4,12.7,7.8,25.0,1.8,Topic 6,25.0
Document 799,1.4,5.2,7.2,22.9,5.7,44.6,0.6,12.4,Topic 5,44.6
Document 800,26.2,1.6,1.6,6.7,6.3,25.1,3.4,29.1,Topic 7,29.1
Document 801,10.0,14.8,22.6,8.6,7.8,2.4,4.6,29.4,Topic 7,29.4
Document 802,5.6,22.9,3.7,24.8,2.3,15.3,24.1,1.4,Topic 3,24.8
Document 803,0.2,7.1,6.0,21.0,34.3,18.5,7.7,5.1,Topic 4,34.3
Document 804,17.3,0.1,13.1,5.5,14.4,21.3,19.0,9.3,Topic 5,21.3
Document 805,8.2,36.8,12.6,7.4,10.3,1.3,2.0,21.5,Topic 1,36.8
Document 806,3.2,18.5,6.4,5.6,10.2,0.2,50.9,5.0,Topic 6,50.9
Document 807,1.6,0.2,22.8,6.5,14.0,42.2,1.5,11.2,Topic 5,42.2
Document 808,5.4,7.0,5.9,2.9,21.9,11.4,0.6,45.0,Topic 7,45.0
Document 809,3.3,3.4,7.2,3.3,16.7,4.1,6.4,55.7,Topic 7,55.7
Document 810,9.0,1.6,6.2,80.2,0.1,1.5,0.1,1.3,Topic 3,80.2
Document 811,1.3,1.3,6.9,26.1,16.7,12.7,6.1,28.9,Topic 7,28.9
Document 812,10.2,1.4,5.8,6.0,23.4,28.4,11.5,13.3,Topic 5,28.4
Document 813,4.3,7.7,7.2,5.4,24.6,8.4,41.3,1.1,Topic 6,41.3
Document 814,2.4,13.6,8.8,3.5,18.2,38.1,2.0,13.5,Topic 5,38.1
Document 815,1.0,11.0,0.2,9.1,3.6,37.2,23.9,13.9,Topic 5,37.2
Document 816,16.5,15.2,10.6,1.2,8.8,7.2,1.3,39.1,Topic 7,39.1
Document 817,0.3,10.7,17.6,9.7,9.6,44.8,6.0,1.1,Topic 5,44.8
Document 818,0.7,1.6,16.0,0.2,8.1,54.2,0.6,18.6,Topic 5,54.2
Document 819,15.0,18.7,7.3,1.8,1.6,6.1,6.2,43.3,Topic 7,43.3
Document 820,16.8,6.5,44.4,11.5,5.3,5.5,6.9,3.2,Topic 2,44.4
Document 821,2.2,3.2,5.7,7.1,4.7,13.8,63.0,0.3,Topic 6,63.0
Document 822,9.7,0.3,25.5,7.4,12.9,23.8,0.2,20.3,Topic 2,25.5
Document 823,26.4,2.0,7.7,3.6,14.2,4.0,19.8,22.3,Topic 0,26.4
Document 824,1.5,15.4,13.2,4.2,4.4,1.1,2.0,58.1,Topic 7,58.1
Document 825,7.2,4.0,8.4,10.1,9.3,6.5,46.2,8.2,Topic 6,46.2
Document 826,35.1,11.8,10.7,3.2,0.2,4.6,27.9,6.5,Topic 0,35.1
Document 827,15.8,21.1,5.3,2.6,0.0,16.6,37.9,0.7,Topic 6,37.9
Document 828,4.9,6.3,8.7,2.5,8.8,3.5,8.1,57.1,Topic 7,57.1
Document 829,16.5,9.6,10.4,14.8,7.0,8.9,20.4,12.4,Topic 6,20.4
Document 830,0.6,14.7,15.6,11.5,16.3,3.4,22.3,15.7,Topic 6,22.3
Document 831,6.9,4.9,12.3,27.1,20.3,4.8,10.6,13.2,Topic 3,27.1
Document 832,8.4,6.8,58.7,17.3,4.4,1.5,1.6,1.2,Topic 2,58.7
Document 833,4.0,1.7,18.0,19.8,2.1,3.5,46.9,4.0,Topic 6,46.9
Document 834,19.4,5.7,3.6,8.8,4.4,9.8,6.1,42.3,Topic 7,42.3
Document 835,46.1,25.0,11.7,0.1,1.5,6.9,7.6,1.0,Topic 0,46.1
Document 836,11.6,13.5,1.4,10.6,33.4,4.6,17.0,8.0,Topic 4,33.4
Document 837,5.8,28.2,14.2,5.5,11.9,8.7,6.1,19.6,Topic 1,28.2
Document 838,6.7,13.8,22.0,0.0,3.6,7.2,15.6,31.0,Topic 7,31.0
Document 839,26.5,24.7,17.4,6.8,9.5,2.2,11.0,2.0,Topic 0,26.5
Document 840,4.3,25.5,1.3,18.8,12.7,2.0,12.9,22.5,Topic 1,25.5
Document 841,19.1,6.0,7.3,0.6,4.4,29.4,14.1,19.1,Topic 5,29.4
Document 842,25.0,16.2,5.6,34.9,0.3,0.2,6.4,11.4,Topic 3,34.9
Document 843,3.8,5.6,13.0,19.3,16.6,18.1,9.7,13.9,Topic 3,19.3
Document 844,0.4,7.5,4.9,1.0,42.0,8.4,1.2,34.7,Topic 4,42.0
Document 845,6.2,8.6,16.0,3.3,4.3,9.6,0.5,51.6,Topic 7,51.6
Document 846,16.9,9.0,11.8,31.2,11.3,7.1,12.6,0.1,Topic 3,31.2
Document 847,13.6,7.8,40.5,1.3,13.0,10.0,0.2,13.7,Topic 2,40.5
Document 848,9.4,26.0,12.5,0.1,6.2,27.7,11.2,6.9,Topic 5,27.7
Document 849,13.7,1.5,1.1,19.6,9.1,21.6,6.7,26.6,Topic 7,26.6
Document 850,6.9,2.6,7.3,11.9,25.7,19.6,20.3,5.8,Topic 4,25.7
Document 851,13.0,18.5,46.5,4.9,6.8,4.3,5.3,0.8,Topic 2,46.5
Document 852,4.8,0.1,20.5,4.6,18.2,4.9,36.8,10.1,Topic 6,36.8
Document 853,3.4,8.2,3.2,9.4,18.8,35.6,0.7,20.6,Topic 5,35.6
Document 854,18.4,7.7,14.1,0.3,22.9,0.7,1.3,34.7,Topic 7,34.7
Document 855,3.3,21.2,5.4,7.3,8.6,33.4,5.6,15.3,Topic 5,33.4
Document 856,54.3,2.9,3.0,1.4,21.5,0.2,0.1,16.6,Topic 0,54.3
Document 857,12.0,27.4,0.1,11.4,5.8,11.1,18.8,13.4,Topic 1,27.4
Document 858,4.7,10.5,19.2,11.5,1.2,22.2,7.5,23.3,Topic 7,23.3
Document 859,15.5,10.2,11.2,17.0,18.7,2.0,0.9,24.6,Topic 7,24.6
Document 860,23.8,3.5,8.1,4.5,0.1,3.3,6.3,50.6,Topic 7,50.6
Document 861,0.6,57.3,3.4,0.0,2.2,15.1,13.4,8.0,Topic 1,57.3
Document 862,34.8,0.1,8.1,17.7,5.9,9.6,17.4,6.3,Topic 0,34.8
Document 863,2.2,15.6,23.3,3.9,21.8,6.3,6.8,20.1,Topic 2,23.3
Document 864,10.1,0.8,17.8,7.7,6.5,32.7,10.7,13.8,Topic 5,32.7
Document 865,3.6,1.9,14.0,7.1,10.5,20.1,15.5,27.4,Topic 7,27.4
Document 866,34.4,10.5,17.3,22.6,3.9,0.4,0.4,10.3,Topic 0,34.4
Document 867,1.9,0.3,0.7,13.2,24.4,5.8,4.9,48.7,Topic 7,48.7
Document 868,0.7,29.1,23.9,5.8,7.2,23.0,0.3,9.9,Topic 1,29.1
Document 869,13.8,12.1,12.0,12.6,25.9,12.4,9.5,1.7,Topic 4,25.9
Document 870,0.0,4.0,4.4,11.2,10.7,0.0,69.6,0.0,Topic 6,69.6
Document 871,0.3,8.6,19.2,7.0,5.1,22.8,6.6,30.4,Topic 7,30.4
Document 872,3.4,11.2,41.1,12.0,7.8,8.7,11.9,3.9,Topic 2,41.1
Document 873,18.0,1.7,23.2,21.2,12.1,1.1,16.4,6.2,Topic 2,23.2
Document 874,3.2,6.3,17.6,0.1,6.2,29.4,16.6,20.7,Topic 5,29.4
Document 875,1.3,1.4,0.9,1.8,4.0,1.0,85.9,3.9,Topic 6,85.9
Document 876,3.1,8.5,5.4,2.6,5.6,4.1,6.0,64.8,Topic 7,64.8
Document 877,1.5,12.8,0.6,5.2,7.2,20.3,0.4,52.0,Topic 7,52.0
Document 878,2.0,4.3,49.9,3.9,0.4,4.1,1.9,33.4,Topic 2,49.9
Document 879,22.5,34.5,0.6,12.3,19.2,0.2,6.1,4.7,Topic 1,34.5
Document 880,3.0,0.6,5.4,44.4,12.9,14.3,5.5,13.8,Topic 3,44.4
Document 881,28.1,0.3,2.4,35.8,11.6,7.0,2.7,12.1,Topic 3,35.8
Document 882,13.7,39.6,10.4,5.9,19.8,9.0,0.8,0.7,Topic 1,39.6
Document 883,0.8,28.0,30.3,7.9,15.7,7.2,9.3,0.8,Topic 2,30.3
Document 884,6.7,12.0,4.1,0.1,10.1,16.5,0.1,50.3,Topic 7,50.3
Document 885,8.7,4.8,8.6,0.4,11.0,9.4,2.3,54.8,Topic 7,54.8
Document 886,8.4,3.5,12.8,8.0,17.3,16.4,0.4,33.2,Topic 7,33.2
