,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 295,26.5,0.0,0.2,22.0,0.3,33.1,0.2,17.7,Topic 5,33.1
Document 296,15.9,0.0,51.9,0.1,5.6,25.0,0.2,1.3,Topic 2,51.9
Document 297,51.1,0.0,1.3,2.2,4.3,41.0,0.1,0.1,Topic 0,51.1
Document 298,0.1,0.0,0.1,0.0,0.0,76.8,1.2,21.7,Topic 5,76.8
Document 299,0.0,0.0,3.9,3.2,0.1,41.5,14.6,36.6,Topic 5,41.5
Document 300,3.1,0.0,50.0,0.1,0.0,35.1,7.1,4.6,Topic 2,50.0
Document 301,10.4,0.0,0.1,0.2,0.0,42.0,0.7,46.6,Topic 7,46.6
Document 302,0.1,0.0,38.6,0.0,3.6,57.7,0.0,0.0,Topic 5,57.7
Document 303,20.2,0.0,18.4,0.6,0.0,38.5,18.8,3.5,Topic 5,38.5
Document 304,48.7,6.7,0.2,0.0,0.1,44.3,0.0,0.0,Topic 0,48.7
Document 305,0.8,10.4,34.1,0.2,32.4,20.5,0.1,1.5,Topic 2,34.1
Document 306,41.1,2.2,0.1,19.3,0.2,37.0,0.1,0.0,Topic 0,41.1
Document 307,12.5,0.0,36.3,0.0,0.0,50.8,0.1,0.1,Topic 5,50.8
Document 308,16.5,0.0,1.7,0.1,0.0,37.6,20.2,23.8,Topic 5,37.6
Document 309,1.8,0.0,57.3,0.0,18.8,3.1,0.0,19.0,Topic 2,57.3
Document 310,3.2,0.1,16.9,11.1,26.4,18.4,14.2,9.8,Topic 4,26.4
Document 311,7.0,0.0,0.0,0.1,2.1,22.5,60.6,7.5,Topic 6,60.6
Document 312,38.5,8.7,0.1,0.9,0.1,22.4,17.4,12.0,Topic 0,38.5
Document 313,4.8,0.0,0.0,0.0,8.1,47.6,0.1,39.4,Topic 5,47.6
Document 314,6.5,0.0,0.0,0.0,0.0,48.0,0.8,44.6,Topic 5,48.0
Document 315,12.5,9.0,0.0,4.8,0.0,47.8,8.3,17.7,Topic 5,47.8
Document 316,34.8,28.8,4.2,0.0,0.0,0.0,32.2,0.0,Topic 0,34.8
Document 317,6.9,26.8,0.8,0.1,11.7,24.8,28.7,0.2,Topic 6,28.7
Document 318,0.5,0.0,13.8,9.9,5.7,49.9,10.4,9.6,Topic 5,49.9
Document 319,0.1,0.0,26.2,4.1,5.4,26.2,0.0,38.0,Topic 7,38.0
Document 320,7.4,0.0,0.0,3.8,4.1,35.4,30.1,19.2,Topic 5,35.4
Document 321,24.1,23.8,0.1,28.0,12.1,11.7,0.1,0.1,Topic 3,28.0
Document 322,7.0,0.6,61.8,0.0,10.1,20.4,0.0,0.1,Topic 2,61.8
Document 323,3.2,0.0,40.5,5.1,6.8,44.3,0.0,0.0,Topic 5,44.3
Document 324,10.1,6.8,20.8,0.3,40.5,0.1,19.9,1.6,Topic 4,40.5
Document 325,0.0,31.9,12.7,0.1,4.0,35.9,0.1,15.3,Topic 5,35.9
Document 326,7.0,29.6,8.1,0.4,0.7,27.3,0.1,27.0,Topic 1,29.6
Document 327,17.2,3.8,13.2,0.2,35.6,11.8,18.1,0.0,Topic 4,35.6
Document 328,4.2,5.2,26.9,5.9,46.4,0.4,4.7,6.2,Topic 4,46.4
Document 329,2.2,1.9,1.4,0.0,0.1,72.6,4.2,17.6,Topic 5,72.6
Document 330,77.5,18.0,0.7,0.1,0.2,0.2,3.2,0.1,Topic 0,77.5
Document 331,0.2,15.0,1.7,11.6,60.2,1.7,0.1,9.4,Topic 4,60.2
Document 332,30.8,14.2,12.3,4.5,0.0,26.2,0.1,11.9,Topic 0,30.8
Document 333,8.7,0.0,0.0,32.4,1.1,13.8,24.5,19.5,Topic 3,32.4
Document 334,0.1,23.1,12.5,0.0,0.9,57.0,0.0,6.3,Topic 5,57.0
Document 335,52.2,0.1,9.8,13.7,0.0,21.1,0.0,3.0,Topic 0,52.2
Document 336,0.0,0.2,18.0,12.8,0.0,44.6,0.1,24.3,Topic 5,44.6
Document 337,7.4,5.3,0.0,0.0,5.5,0.4,73.9,7.4,Topic 6,73.9
Document 338,43.7,8.9,0.1,5.9,0.0,0.4,32.9,8.1,Topic 0,43.7
Document 339,41.2,0.0,15.6,16.4,7.6,18.2,0.0,0.8,Topic 0,41.2
Document 340,39.0,0.1,13.6,10.3,2.0,17.4,17.5,0.1,Topic 0,39.0
Document 341,12.6,46.8,8.9,0.3,0.1,10.2,21.0,0.1,Topic 1,46.8
Document 342,6.5,0.0,1.1,59.8,6.0,3.8,7.7,15.1,Topic 3,59.8
Document 343,0.4,10.1,35.7,27.1,10.5,16.1,0.1,0.0,Topic 2,35.7
Document 344,12.8,7.5,23.6,4.1,0.1,34.0,17.6,0.2,Topic 5,34.0
Document 345,21.4,0.0,19.5,0.0,0.1,51.1,7.8,0.0,Topic 5,51.1
Document 346,0.1,2.5,15.6,23.2,0.0,55.7,2.7,0.2,Topic 5,55.7
Document 347,1.5,0.2,4.1,51.4,0.2,29.1,0.1,13.4,Topic 3,51.4
Document 348,7.4,14.4,0.1,31.7,1.1,44.5,0.7,0.1,Topic 5,44.5
Document 349,0.3,12.6,14.4,28.0,7.6,33.5,3.1,0.4,Topic 5,33.5
Document 350,0.0,0.3,20.7,0.1,8.5,50.7,0.0,19.6,Topic 5,50.7
Document 351,0.2,0.0,46.3,7.9,6.7,31.6,4.5,2.8,Topic 2,46.3
Document 352,0.8,0.0,0.0,3.9,20.3,18.8,8.3,47.9,Topic 7,47.9
Document 353,39.9,2.4,4.2,22.9,0.3,0.1,0.2,30.2,Topic 0,39.9
Document 354,0.0,35.5,24.7,14.5,3.9,20.7,0.0,0.7,Topic 1,35.5
Document 355,57.3,42.2,0.0,0.0,0.2,0.0,0.3,0.0,Topic 0,57.3
Document 356,6.1,4.5,13.0,68.8,0.1,0.8,6.7,0.0,Topic 3,68.8
Document 357,0.1,46.9,15.8,2.0,5.4,27.4,2.4,0.0,Topic 1,46.9
Document 358,26.9,0.0,2.3,20.2,0.0,37.3,11.5,1.8,Topic 5,37.3
Document 359,21.2,0.0,0.1,6.8,0.0,36.9,0.0,34.9,Topic 5,36.9
Document 360,35.7,0.1,31.7,1.5,0.0,10.8,19.9,0.2,Topic 0,35.7
Document 361,9.8,0.0,0.0,0.1,0.8,63.8,0.3,25.2,Topic 5,63.8
Document 362,0.9,1.8,27.1,14.7,0.0,36.6,12.7,6.2,Topic 5,36.6
Document 363,19.9,0.0,4.0,0.0,6.0,39.5,19.1,11.4,Topic 5,39.5
Document 364,0.1,0.2,24.7,0.0,35.8,27.9,11.0,0.3,Topic 4,35.8
Document 365,7.3,41.2,21.2,0.0,9.9,20.0,0.4,0.0,Topic 1,41.2
Document 366,0.3,0.1,0.0,0.0,0.0,32.0,0.1,67.4,Topic 7,67.4
Document 367,14.6,0.0,7.5,16.7,0.0,43.4,0.0,17.7,Topic 5,43.4
Document 368,7.3,1.3,24.8,17.5,0.4,31.7,0.1,17.0,Topic 5,31.7
Document 369,0.0,0.4,25.1,0.0,0.0,69.5,4.9,0.0,Topic 5,69.5
Document 370,0.1,0.0,20.5,17.4,5.9,44.4,0.0,11.8,Topic 5,44.4
Document 371,0.0,13.5,11.8,0.0,25.5,24.4,0.0,24.7,Topic 4,25.5
Document 372,3.4,0.1,0.0,0.0,2.0,27.0,29.8,37.6,Topic 7,37.6
Document 373,10.0,0.0,0.1,0.3,0.0,65.3,0.1,24.1,Topic 5,65.3
Document 374,35.8,0.0,2.9,0.4,6.6,40.0,14.2,0.1,Topic 5,40.0
Document 375,0.2,17.4,7.6,0.2,0.7,22.1,10.5,41.2,Topic 7,41.2
Document 376,0.0,3.7,13.1,8.4,0.0,26.6,26.7,21.3,Topic 6,26.7
Document 377,5.3,12.2,0.1,0.1,5.4,27.6,42.5,6.8,Topic 6,42.5
Document 378,4.6,32.7,0.2,0.0,33.8,10.6,18.1,0.0,Topic 4,33.8
Document 379,8.8,18.1,0.0,11.0,5.9,27.8,0.1,28.4,Topic 7,28.4
Document 380,16.9,3.1,44.4,1.4,0.0,31.8,0.4,2.1,Topic 2,44.4
Document 381,0.4,23.9,1.6,0.0,9.9,25.2,8.9,30.2,Topic 7,30.2
Document 382,5.4,2.9,20.0,4.0,0.1,40.2,1.0,26.4,Topic 5,40.2
Document 383,12.2,0.0,7.0,0.0,26.0,54.6,0.0,0.0,Topic 5,54.6
Document 384,25.6,6.7,0.0,28.4,12.9,26.3,0.1,0.1,Topic 3,28.4
Document 385,15.3,0.0,0.1,0.1,0.0,33.3,22.7,28.5,Topic 5,33.3
Document 386,6.7,0.3,0.0,0.0,0.0,92.9,0.0,0.0,Topic 5,92.9
Document 387,15.7,1.2,0.2,23.8,2.7,28.7,0.1,27.5,Topic 5,28.7
Document 388,30.7,2.9,0.0,16.3,0.0,22.7,27.2,0.1,Topic 0,30.7
Document 389,0.1,23.6,4.2,0.1,0.0,39.9,1.9,30.2,Topic 5,39.9
Document 390,8.8,0.1,0.1,0.0,24.3,27.9,0.1,38.7,Topic 7,38.7
Document 391,14.7,27.9,6.1,0.8,0.1,48.1,0.0,2.3,Topic 5,48.1
Document 392,0.0,68.0,0.4,8.3,12.2,0.1,10.9,0.1,Topic 1,68.0
Document 393,16.8,0.3,25.2,2.2,0.1,45.5,7.3,2.6,Topic 5,45.5
Document 394,28.8,0.0,0.0,6.0,0.0,34.9,0.0,30.1,Topic 5,34.9
Document 395,0.1,0.0,2.4,3.8,33.7,35.8,1.1,23.2,Topic 5,35.8
Document 396,9.4,8.6,36.0,0.1,23.2,16.9,5.8,0.0,Topic 2,36.0
Document 397,0.0,9.7,29.5,0.0,7.5,53.2,0.0,0.0,Topic 5,53.2
Document 398,0.4,3.0,0.0,11.5,0.0,52.2,0.0,32.8,Topic 5,52.2
Document 399,15.8,3.7,0.1,0.1,7.8,49.6,10.4,12.5,Topic 5,49.6
Document 400,0.1,0.0,2.1,0.1,22.1,35.9,0.1,39.7,Topic 7,39.7
Document 401,0.1,0.0,7.6,17.2,37.7,37.4,0.1,0.0,Topic 4,37.7
Document 402,0.1,5.6,0.1,7.0,0.0,52.2,5.1,29.8,Topic 5,52.2
Document 403,0.1,1.0,0.0,0.1,0.0,39.3,15.2,44.3,Topic 7,44.3
Document 404,10.2,5.1,0.2,12.0,16.0,33.4,0.1,22.9,Topic 5,33.4
Document 405,29.1,3.0,24.4,0.0,0.0,39.0,0.1,4.3,Topic 5,39.0
Document 406,5.5,36.2,26.6,0.1,15.2,0.8,15.4,0.3,Topic 1,36.2
Document 407,0.1,1.0,8.9,0.1,0.0,48.4,0.0,41.4,Topic 5,48.4
Document 408,13.3,0.2,5.6,1.2,0.4,70.5,0.0,8.9,Topic 5,70.5
Document 409,4.5,0.0,0.0,18.3,3.5,33.4,21.4,18.7,Topic 5,33.4
Document 410,1.3,0.1,31.0,0.0,0.0,34.2,0.7,32.6,Topic 5,34.2
Document 411,0.4,34.4,5.0,12.2,0.2,16.6,4.4,26.8,Topic 1,34.4
Document 412,3.4,30.1,14.7,6.8,5.0,19.9,19.7,0.3,Topic 1,30.1
Document 413,12.5,0.0,0.3,9.3,0.0,65.9,0.1,11.8,Topic 5,65.9
Document 414,9.7,10.1,34.9,17.1,10.9,5.3,1.9,10.1,Topic 2,34.9
Document 415,31.2,0.0,14.0,2.0,0.8,47.2,4.7,0.0,Topic 5,47.2
Document 416,0.0,0.7,18.6,0.0,52.5,28.1,0.0,0.0,Topic 4,52.5
Document 417,28.5,42.4,0.1,1.6,0.1,11.2,0.4,15.7,Topic 1,42.4
Document 418,17.7,11.2,20.6,0.2,1.4,48.8,0.1,0.1,Topic 5,48.8
Document 419,12.4,19.2,43.0,0.0,0.3,24.6,0.1,0.3,Topic 2,43.0
Document 420,8.8,0.3,13.0,36.4,2.6,37.7,1.2,0.1,Topic 5,37.7
Document 421,20.3,6.4,0.1,0.0,6.0,60.5,0.4,6.3,Topic 5,60.5
Document 422,5.0,4.3,26.4,0.0,3.8,58.7,1.7,0.0,Topic 5,58.7
Document 423,0.1,13.1,20.5,9.6,5.5,48.3,0.0,2.8,Topic 5,48.3
Document 424,26.9,0.2,15.9,0.8,1.2,40.8,0.0,14.1,Topic 5,40.8
Document 425,33.4,0.1,44.4,1.8,0.1,16.8,3.4,0.0,Topic 2,44.4
Document 426,8.5,0.0,8.2,32.6,0.1,28.2,1.2,21.2,Topic 3,32.6
Document 427,0.6,45.8,1.4,8.0,13.3,17.6,4.7,8.5,Topic 1,45.8
Document 428,10.9,6.3,31.8,0.0,2.3,8.0,40.5,0.1,Topic 6,40.5
Document 429,0.3,2.6,25.9,0.2,11.5,55.5,1.0,2.9,Topic 5,55.5
Document 430,24.2,1.1,0.1,1.7,0.8,21.1,26.1,24.8,Topic 6,26.1
Document 431,63.7,0.0,0.0,0.0,35.9,0.1,0.2,0.0,Topic 0,63.7
Document 432,0.1,5.4,64.6,0.0,7.9,21.9,0.0,0.1,Topic 2,64.6
Document 433,8.5,0.0,51.3,0.1,9.7,23.8,6.0,0.6,Topic 2,51.3
Document 434,9.3,38.2,0.1,0.2,1.4,34.9,0.6,15.3,Topic 1,38.2
Document 435,0.1,0.0,3.1,17.7,8.4,31.9,0.6,38.3,Topic 7,38.3
Document 436,32.4,0.0,43.2,0.1,0.0,24.1,0.1,0.1,Topic 2,43.2
Document 437,0.0,59.7,0.6,0.1,22.9,0.0,16.7,0.0,Topic 1,59.7
Document 438,0.2,0.0,0.0,40.0,21.7,29.7,0.0,8.3,Topic 3,40.0
Document 439,22.2,0.0,0.0,28.1,1.5,38.8,9.4,0.1,Topic 5,38.8
Document 440,44.1,0.1,1.3,0.8,12.5,18.6,16.4,6.2,Topic 0,44.1
Document 441,0.1,13.8,0.0,15.6,4.8,32.8,1.6,31.4,Topic 5,32.8
Document 442,0.1,2.1,54.0,3.6,0.0,36.5,3.6,0.1,Topic 2,54.0
Document 443,0.0,22.0,40.4,37.2,0.1,0.2,0.2,0.0,Topic 2,40.4
Document 444,15.8,0.0,0.0,8.5,0.0,66.3,0.1,9.2,Topic 5,66.3
Document 445,40.0,0.0,25.2,0.3,8.7,22.6,3.1,0.0,Topic 0,40.0
Document 446,0.3,20.2,24.4,1.5,29.4,0.3,0.0,24.0,Topic 4,29.4
Document 447,0.0,45.9,0.1,0.1,0.0,50.5,0.1,3.3,Topic 5,50.5
Document 448,0.1,23.1,0.1,9.1,0.0,31.6,32.0,4.0,Topic 6,32.0
Document 449,11.8,3.1,18.3,0.0,0.2,38.4,28.1,0.1,Topic 5,38.4
Document 450,38.5,0.0,11.8,10.8,0.0,28.0,10.8,0.0,Topic 0,38.5
Document 451,0.0,49.0,0.1,0.0,0.1,5.6,39.4,5.8,Topic 1,49.0
Document 452,0.4,39.5,13.2,0.0,8.9,0.2,37.7,0.0,Topic 1,39.5
Document 453,16.0,6.3,9.5,0.1,7.4,9.2,51.4,0.1,Topic 6,51.4
Document 454,7.9,8.9,0.0,0.1,74.4,8.7,0.1,0.0,Topic 4,74.4
Document 455,27.6,0.1,11.5,1.3,0.0,42.6,1.1,15.7,Topic 5,42.6
Document 456,35.6,0.0,0.0,0.0,0.0,37.0,27.2,0.0,Topic 5,37.0
Document 457,0.1,11.5,18.3,15.7,0.0,52.2,2.0,0.0,Topic 5,52.2
Document 458,21.2,0.0,0.0,4.4,0.2,0.1,50.6,23.4,Topic 6,50.6
Document 459,9.4,0.1,0.5,0.0,13.3,58.3,18.4,0.1,Topic 5,58.3
Document 460,12.5,0.1,1.4,47.2,10.8,14.1,0.1,13.8,Topic 3,47.2
Document 461,0.1,16.4,10.4,12.2,4.5,25.0,21.7,9.7,Topic 5,25.0
Document 462,0.0,0.0,14.6,12.2,26.8,45.8,0.1,0.5,Topic 5,45.8
Document 463,0.3,0.0,0.0,46.2,17.1,23.7,0.4,12.2,Topic 3,46.2
Document 464,0.0,0.6,0.0,15.2,1.2,67.8,5.5,9.9,Topic 5,67.8
Document 465,14.8,0.0,7.7,0.0,0.0,47.7,1.5,28.2,Topic 5,47.7
Document 466,0.1,0.0,33.3,7.0,26.8,20.9,5.9,6.0,Topic 2,33.3
Document 467,0.1,12.3,0.1,0.0,34.1,25.5,0.0,27.8,Topic 4,34.1
Document 468,0.0,0.0,13.9,32.7,15.6,32.5,0.1,5.3,Topic 3,32.7
Document 469,0.1,0.0,5.6,0.1,1.2,59.4,33.7,0.0,Topic 5,59.4
Document 470,0.1,6.2,0.5,0.0,0.0,43.0,6.5,43.7,Topic 7,43.7
Document 471,20.7,4.7,0.4,6.4,9.3,0.2,35.1,23.3,Topic 6,35.1
Document 472,1.7,0.0,0.0,3.7,0.1,90.9,3.5,0.1,Topic 5,90.9
Document 473,38.5,0.0,17.2,0.0,1.8,16.3,11.9,14.2,Topic 0,38.5
Document 474,0.1,0.0,0.1,0.0,14.3,28.8,0.0,56.6,Topic 7,56.6
Document 475,0.0,0.0,0.1,0.0,0.0,29.5,0.0,70.3,Topic 7,70.3
Document 476,15.8,0.7,2.8,0.0,20.6,14.1,44.7,1.2,Topic 6,44.7
Document 477,0.0,15.5,7.0,2.9,1.4,0.2,72.9,0.0,Topic 6,72.9
Document 478,0.0,44.2,33.4,0.1,11.8,0.0,10.5,0.0,Topic 1,44.2
Document 479,0.0,0.0,0.0,0.0,0.0,69.2,0.0,30.7,Topic 5,69.2
Document 480,18.1,0.0,0.0,7.8,0.0,60.4,8.8,4.8,Topic 5,60.4
Document 481,45.2,2.3,5.3,20.9,3.4,10.4,0.5,12.0,Topic 0,45.2
Document 482,16.7,4.2,0.1,12.8,0.1,27.0,2.5,36.6,Topic 7,36.6
Document 483,0.0,0.4,16.2,0.0,21.8,46.2,6.4,8.9,Topic 5,46.2
Document 484,7.4,2.9,0.0,0.1,0.2,67.3,0.0,22.1,Topic 5,67.3
Document 485,0.3,0.0,9.7,14.0,0.0,58.5,17.4,0.1,Topic 5,58.5
Document 486,5.1,26.4,11.7,0.0,0.0,51.4,5.2,0.1,Topic 5,51.4
Document 487,0.2,0.0,0.4,5.9,32.2,17.2,43.9,0.0,Topic 6,43.9
Document 488,0.1,8.4,12.3,6.3,0.0,36.0,0.1,36.9,Topic 7,36.9
Document 489,13.0,4.8,0.0,29.1,7.1,25.5,16.4,4.2,Topic 3,29.1
Document 490,7.1,17.6,24.4,0.0,0.0,13.6,37.2,0.1,Topic 6,37.2
Document 491,0.1,46.7,0.2,1.0,0.0,40.9,0.2,10.9,Topic 1,46.7
Document 492,6.8,8.4,15.8,33.2,0.0,32.4,0.0,3.3,Topic 3,33.2
Document 493,0.0,34.9,6.0,26.5,4.6,27.6,0.1,0.3,Topic 1,34.9
Document 494,29.5,0.1,9.6,18.0,3.9,38.5,0.3,0.2,Topic 5,38.5
Document 495,6.2,2.1,8.4,9.6,12.9,40.9,11.7,8.4,Topic 5,40.9
Document 496,51.2,0.0,13.4,0.0,0.1,31.9,0.9,2.3,Topic 0,51.2
Document 497,0.4,0.3,10.7,34.9,0.1,11.9,22.0,19.7,Topic 3,34.9
Document 498,0.1,0.1,0.0,24.9,0.0,21.4,1.1,52.4,Topic 7,52.4
Document 499,34.9,0.0,17.9,0.1,0.2,41.6,0.2,5.0,Topic 5,41.6
Document 500,0.4,6.1,0.1,2.4,0.1,12.2,78.8,0.0,Topic 6,78.8
Document 501,0.0,0.0,10.8,0.0,0.1,58.2,0.0,30.9,Topic 5,58.2
Document 502,34.1,0.0,7.6,6.3,0.0,44.7,6.9,0.3,Topic 5,44.7
Document 503,0.2,48.2,46.2,0.2,0.3,4.6,0.2,0.2,Topic 1,48.2
Document 504,34.4,0.1,14.3,8.5,10.2,13.7,2.8,16.0,Topic 0,34.4
Document 505,0.3,16.7,5.3,18.8,5.1,53.8,0.0,0.0,Topic 5,53.8
Document 506,0.0,38.3,13.9,0.0,23.3,17.7,6.6,0.0,Topic 1,38.3
Document 507,9.1,0.0,8.5,0.0,20.9,24.0,34.1,3.2,Topic 6,34.1
Document 508,35.4,0.0,1.4,11.7,0.0,39.5,11.9,0.0,Topic 5,39.5
Document 509,0.3,0.1,38.6,0.3,34.5,26.1,0.1,0.1,Topic 2,38.6
Document 510,0.2,0.0,0.0,1.0,32.8,48.0,11.2,6.8,Topic 5,48.0
Document 511,0.0,60.2,0.2,6.3,0.1,22.9,10.2,0.1,Topic 1,60.2
Document 512,0.0,0.1,0.0,0.0,0.5,72.4,2.9,24.0,Topic 5,72.4
Document 513,0.0,0.1,0.0,18.8,26.3,54.6,0.1,0.0,Topic 5,54.6
Document 514,0.0,43.3,32.6,0.0,5.9,17.8,0.1,0.2,Topic 1,43.3
Document 515,0.1,0.3,9.0,31.4,37.7,17.5,3.9,0.1,Topic 4,37.7
Document 516,39.0,0.0,7.8,0.1,5.5,47.5,0.1,0.0,Topic 5,47.5
Document 517,0.3,0.1,2.1,38.9,6.3,26.4,15.9,10.0,Topic 3,38.9
Document 518,11.8,11.9,0.0,5.2,0.1,26.4,44.5,0.1,Topic 6,44.5
Document 519,23.8,0.1,10.5,23.8,6.8,28.2,6.6,0.2,Topic 5,28.2
Document 520,4.1,6.2,0.4,8.3,11.6,36.8,0.1,32.5,Topic 5,36.8
Document 521,0.0,3.4,0.1,0.0,0.0,4.5,4.3,87.7,Topic 7,87.7
Document 522,6.5,0.0,4.4,0.0,4.6,28.8,2.5,53.2,Topic 7,53.2
Document 523,29.6,0.0,7.4,0.0,0.9,44.9,0.0,17.2,Topic 5,44.9
Document 524,0.1,0.0,0.5,0.1,0.0,48.2,0.0,51.0,Topic 7,51.0
Document 525,0.0,0.0,0.0,0.0,0.0,0.2,99.7,0.0,Topic 6,99.7
Document 526,6.6,0.1,0.2,6.9,0.6,68.4,0.4,16.7,Topic 5,68.4
Document 527,4.4,4.1,0.5,0.7,25.7,27.8,21.5,15.3,Topic 5,27.8
Document 528,0.1,5.8,13.1,42.5,0.1,26.7,3.5,8.3,Topic 3,42.5
Document 529,0.3,0.1,22.6,0.1,35.3,40.7,0.9,0.1,Topic 5,40.7
Document 530,26.5,16.0,0.1,0.0,3.5,29.5,24.3,0.0,Topic 5,29.5
Document 531,0.3,1.0,9.1,25.2,0.0,64.3,0.0,0.0,Topic 5,64.3
Document 532,23.5,0.0,0.1,0.1,0.1,57.7,4.7,13.8,Topic 5,57.7
Document 533,11.1,0.0,34.8,0.1,0.1,25.3,17.9,10.8,Topic 2,34.8
Document 534,16.0,0.0,0.2,0.0,0.0,56.3,27.3,0.1,Topic 5,56.3
Document 535,18.2,5.8,11.7,15.3,0.2,20.8,0.0,27.8,Topic 7,27.8
Document 536,6.9,0.3,23.3,10.6,11.3,28.2,19.4,0.0,Topic 5,28.2
Document 537,0.1,18.1,0.1,0.2,0.0,43.4,0.1,38.0,Topic 5,43.4
Document 538,0.1,0.3,7.5,35.7,14.1,17.6,24.4,0.2,Topic 3,35.7
Document 539,12.8,0.0,0.0,5.1,16.2,40.8,24.6,0.3,Topic 5,40.8
Document 540,42.0,0.1,17.8,0.0,0.1,28.9,0.1,11.0,Topic 0,42.0
Document 541,0.1,9.5,17.9,0.0,0.0,61.6,0.1,10.9,Topic 5,61.6
Document 542,40.8,17.5,12.3,20.2,0.1,8.9,0.1,0.2,Topic 0,40.8
Document 543,4.5,0.0,6.3,46.0,0.0,31.2,0.0,11.9,Topic 3,46.0
Document 544,3.3,2.9,3.8,36.8,5.4,45.9,0.0,1.9,Topic 5,45.9
Document 545,0.2,0.0,0.0,37.7,0.1,13.5,23.4,25.1,Topic 3,37.7
Document 546,0.0,0.4,0.7,0.0,30.0,23.6,45.1,0.0,Topic 6,45.1
Document 547,11.5,16.7,0.0,14.0,30.2,13.7,13.7,0.1,Topic 4,30.2
Document 548,0.0,10.6,17.0,2.3,39.6,24.5,6.0,0.0,Topic 4,39.6
Document 549,0.0,0.0,17.8,2.8,0.0,43.1,13.1,23.1,Topic 5,43.1
Document 550,0.0,0.1,0.0,0.0,2.1,75.2,0.1,22.5,Topic 5,75.2
Document 551,0.1,0.0,65.0,0.0,0.0,34.8,0.0,0.0,Topic 2,65.0
Document 552,3.9,11.5,1.3,4.4,0.3,48.4,0.0,30.2,Topic 5,48.4
Document 553,12.8,0.2,0.4,3.9,0.0,61.7,1.1,19.8,Topic 5,61.7
Document 554,29.9,1.6,0.0,2.6,0.0,33.4,0.1,32.3,Topic 5,33.4
Document 555,6.4,0.1,17.0,0.1,0.1,20.9,0.1,55.5,Topic 7,55.5
Document 556,0.0,11.2,57.2,0.2,0.0,19.3,11.9,0.1,Topic 2,57.2
Document 557,0.1,0.0,0.0,2.1,0.3,58.7,25.0,13.7,Topic 5,58.7
Document 558,0.2,0.0,51.9,0.1,0.0,37.3,0.1,10.4,Topic 2,51.9
Document 559,29.4,8.9,14.6,2.6,4.3,17.1,23.0,0.0,Topic 0,29.4
Document 560,14.2,0.0,61.1,0.1,3.4,21.0,0.3,0.0,Topic 2,61.1
Document 561,0.0,35.4,29.2,6.0,0.0,29.1,0.2,0.0,Topic 1,35.4
Document 562,0.0,19.9,0.1,39.3,0.1,24.8,0.0,15.8,Topic 3,39.3
Document 563,0.0,0.0,2.1,56.1,0.0,34.6,7.1,0.0,Topic 3,56.1
Document 564,0.1,10.5,0.1,0.0,44.4,16.1,28.8,0.0,Topic 4,44.4
Document 565,4.6,15.2,0.3,0.0,0.0,4.2,75.6,0.1,Topic 6,75.6
Document 566,0.1,0.0,42.8,10.6,0.0,16.6,29.6,0.4,Topic 2,42.8
Document 567,43.3,0.1,10.4,2.4,0.1,43.3,0.4,0.0,Topic 0,43.3
Document 568,10.2,4.5,20.7,2.2,0.0,27.5,33.4,1.5,Topic 6,33.4
Document 569,10.1,15.9,5.8,38.3,0.0,27.6,2.2,0.0,Topic 3,38.3
Document 570,5.4,0.1,32.8,31.3,0.0,30.2,0.0,0.1,Topic 2,32.8
Document 571,14.6,0.0,0.1,41.3,0.0,34.4,0.7,8.9,Topic 3,41.3
Document 572,19.6,3.3,0.1,4.9,15.3,35.8,0.0,21.0,Topic 5,35.8
Document 573,0.2,7.9,16.2,11.5,0.0,30.3,33.7,0.1,Topic 6,33.7
Document 574,8.9,0.0,0.1,36.9,0.0,36.3,2.8,14.9,Topic 3,36.9
Document 575,11.2,0.3,10.4,0.3,0.0,23.1,54.7,0.0,Topic 6,54.7
Document 576,35.5,0.0,0.8,0.1,0.0,63.3,0.0,0.3,Topic 5,63.3
Document 577,57.0,1.5,0.0,0.2,0.0,17.8,12.4,11.1,Topic 0,57.0
Document 578,30.1,0.0,13.8,3.9,2.1,49.8,0.3,0.0,Topic 5,49.8
Document 579,0.1,7.7,2.8,12.7,17.9,44.1,8.2,6.5,Topic 5,44.1
Document 580,0.4,0.0,18.6,20.3,0.1,49.3,0.0,11.1,Topic 5,49.3
Document 581,0.1,0.9,0.1,22.3,3.3,55.7,0.1,17.5,Topic 5,55.7
Document 582,20.0,1.6,37.9,0.2,0.2,23.4,6.4,10.4,Topic 2,37.9
Document 583,33.0,7.8,0.1,0.0,2.4,29.3,20.2,7.2,Topic 0,33.0
Document 584,0.1,8.9,18.8,0.1,38.1,11.7,0.1,22.2,Topic 4,38.1
Document 585,0.1,0.0,30.5,0.0,14.1,45.5,9.8,0.1,Topic 5,45.5
Document 586,2.7,1.7,0.0,64.3,20.7,0.7,0.1,9.8,Topic 3,64.3
Document 587,19.5,17.7,0.1,3.4,2.8,49.1,4.8,2.6,Topic 5,49.1
Document 588,3.0,0.1,0.0,16.5,15.5,24.4,31.5,9.1,Topic 6,31.5
Document 589,0.1,9.9,0.2,11.5,2.0,51.9,0.0,24.3,Topic 5,51.9
Document 590,56.1,0.0,0.1,9.3,0.0,24.6,2.4,7.6,Topic 0,56.1
