,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 336,0.0,9.3,28.1,0.0,2.9,11.5,0.1,48.1,Topic 7,48.1
Document 337,0.0,23.3,0.2,3.4,17.6,0.0,53.2,2.2,Topic 6,53.2
Document 338,31.8,3.4,0.8,3.0,0.2,5.3,52.7,2.9,Topic 6,52.7
Document 339,40.9,0.0,24.9,0.0,11.4,3.3,0.0,19.4,Topic 0,40.9
Document 340,26.4,0.1,18.9,10.8,1.4,8.0,28.2,6.1,Topic 6,28.2
Document 341,21.3,62.2,0.1,0.0,0.1,2.3,0.2,13.7,Topic 1,62.2
Document 342,12.8,0.0,6.2,50.0,2.0,0.3,4.8,23.9,Topic 3,50.0
Document 343,12.3,0.0,0.1,4.1,19.0,48.4,0.1,16.1,Topic 5,48.4
Document 344,20.9,18.1,17.3,0.3,0.1,10.7,4.7,27.9,Topic 7,27.9
Document 345,21.5,0.1,11.0,0.0,15.7,1.6,21.1,29.0,Topic 7,29.0
Document 346,9.7,0.0,11.8,16.7,2.5,10.6,0.1,48.6,Topic 7,48.6
Document 347,2.2,3.3,7.2,37.0,1.2,0.0,0.1,48.9,Topic 7,48.9
Document 348,8.7,7.3,0.2,54.9,0.0,0.1,0.3,28.6,Topic 3,54.9
Document 349,0.1,5.7,0.2,18.7,0.1,23.5,27.1,24.5,Topic 6,27.1
Document 350,0.1,0.2,0.0,6.2,0.0,45.0,0.0,48.3,Topic 7,48.3
Document 351,0.1,0.0,49.0,0.1,0.1,11.5,2.3,36.9,Topic 2,49.0
Document 352,24.3,19.2,0.0,0.1,0.0,0.0,11.4,44.9,Topic 7,44.9
Document 353,38.3,9.1,15.2,30.2,0.1,7.0,0.1,0.0,Topic 0,38.3
Document 354,0.1,20.2,0.1,0.2,32.3,18.8,4.3,24.1,Topic 4,32.3
Document 355,26.6,0.0,0.0,0.3,0.1,0.3,72.7,0.0,Topic 6,72.7
Document 356,3.1,11.7,6.0,65.6,0.1,6.3,0.3,7.1,Topic 3,65.6
Document 357,7.8,4.3,0.5,0.0,58.2,0.4,14.8,13.9,Topic 4,58.2
Document 358,31.3,0.0,4.3,10.6,0.1,5.8,16.7,31.2,Topic 0,31.3
Document 359,31.1,0.1,0.1,6.6,0.1,7.0,6.9,48.1,Topic 7,48.1
Document 360,15.1,0.0,26.6,0.1,2.2,19.1,28.2,8.7,Topic 6,28.2
Document 361,20.6,0.0,0.3,21.6,0.0,0.0,1.1,56.4,Topic 7,56.4
Document 362,0.1,0.3,0.4,8.7,12.1,15.2,20.3,42.9,Topic 7,42.9
Document 363,22.0,0.0,42.3,0.9,0.0,0.0,0.1,34.6,Topic 2,42.3
Document 364,0.2,17.9,55.2,0.2,0.1,0.6,4.9,20.8,Topic 2,55.2
Document 365,0.0,15.3,63.2,0.0,7.0,0.4,0.0,14.0,Topic 2,63.2
Document 366,10.7,31.4,0.0,1.5,0.0,0.1,0.0,56.3,Topic 7,56.3
Document 367,28.7,0.0,0.1,12.3,0.0,13.0,0.0,45.8,Topic 7,45.8
Document 368,6.5,0.3,1.1,20.5,16.7,16.5,0.1,38.3,Topic 7,38.3
Document 369,0.1,0.5,4.2,0.0,0.1,17.9,3.1,74.1,Topic 7,74.1
Document 370,0.1,3.5,17.3,7.0,10.3,14.2,0.5,47.0,Topic 7,47.0
Document 371,0.0,0.0,22.4,1.9,44.0,0.0,5.4,26.3,Topic 4,44.0
Document 372,3.6,19.8,1.7,0.0,11.3,9.7,12.8,41.0,Topic 7,41.0
Document 373,0.1,0.4,1.6,7.4,1.6,0.0,0.1,88.7,Topic 7,88.7
Document 374,34.4,0.1,1.9,3.3,0.0,13.1,17.1,29.9,Topic 0,34.4
Document 375,2.4,1.8,6.6,0.0,27.4,7.0,11.0,43.9,Topic 7,43.9
Document 376,0.0,28.1,0.0,8.3,6.2,11.9,17.2,28.2,Topic 7,28.2
Document 377,11.3,13.1,3.0,6.2,1.4,4.9,35.1,25.0,Topic 6,35.1
Document 378,10.8,26.9,41.3,0.0,0.2,0.0,20.5,0.2,Topic 2,41.3
Document 379,22.1,0.2,0.0,32.1,9.3,0.0,0.1,36.1,Topic 7,36.1
Document 380,14.1,0.1,12.8,0.0,8.1,30.0,10.1,24.8,Topic 5,30.0
Document 381,16.8,11.2,8.6,26.1,0.0,0.0,6.9,30.4,Topic 7,30.4
Document 382,8.8,0.0,0.0,0.1,3.2,41.9,0.1,45.9,Topic 7,45.9
Document 383,15.1,0.0,0.0,6.4,27.9,0.4,0.1,50.2,Topic 7,50.2
Document 384,21.7,0.0,10.6,26.5,14.7,0.2,0.2,26.1,Topic 3,26.5
Document 385,43.7,0.0,0.0,0.2,1.0,0.1,11.9,43.2,Topic 0,43.7
Document 386,12.4,0.0,0.0,0.0,0.0,3.6,0.0,83.8,Topic 7,83.8
Document 387,8.1,25.3,0.0,20.1,6.8,7.3,0.0,32.3,Topic 7,32.3
Document 388,8.3,9.3,0.0,4.5,0.0,0.1,55.7,22.0,Topic 6,55.7
Document 389,21.9,19.2,0.0,11.5,0.1,12.9,0.1,34.2,Topic 7,34.2
Document 390,11.9,28.8,0.0,0.1,10.3,0.2,0.0,48.7,Topic 7,48.7
Document 391,0.1,8.9,4.9,15.3,10.5,0.1,11.2,49.0,Topic 7,49.0
Document 392,0.0,72.0,4.3,10.6,0.0,12.8,0.1,0.2,Topic 1,72.0
Document 393,22.5,0.0,11.0,0.0,0.3,17.6,11.8,36.9,Topic 7,36.9
Document 394,37.1,18.0,0.0,0.0,5.4,0.0,0.0,39.3,Topic 7,39.3
Document 395,15.7,0.3,15.6,0.1,24.4,4.8,0.0,39.1,Topic 7,39.1
Document 396,0.1,8.5,12.5,0.0,7.9,51.3,10.4,9.3,Topic 5,51.3
Document 397,0.1,0.0,13.1,0.0,25.6,19.5,0.1,41.6,Topic 7,41.6
Document 398,0.6,0.1,1.7,19.0,3.9,0.0,0.0,74.6,Topic 7,74.6
Document 399,9.9,6.6,8.6,0.0,0.1,0.1,20.0,54.7,Topic 7,54.7
Document 400,0.3,13.2,1.8,4.6,11.4,0.0,0.0,68.7,Topic 7,68.7
Document 401,0.1,0.0,18.3,24.5,5.9,8.5,6.7,35.9,Topic 7,35.9
Document 402,2.5,0.2,0.2,15.0,2.1,1.4,4.8,73.9,Topic 7,73.9
Document 403,0.1,4.0,0.0,0.0,0.7,0.0,20.4,74.8,Topic 7,74.8
Document 404,8.3,3.7,0.8,31.9,2.8,0.3,6.2,45.9,Topic 7,45.9
Document 405,10.7,8.0,0.1,0.8,8.8,37.9,0.1,33.6,Topic 5,37.9
Document 406,1.2,0.5,21.0,11.5,14.9,0.0,40.0,10.9,Topic 6,40.0
Document 407,0.1,3.1,4.5,0.1,16.0,7.0,0.1,69.2,Topic 7,69.2
Document 408,3.8,0.0,0.0,6.2,28.8,0.1,0.1,61.0,Topic 7,61.0
Document 409,20.7,8.0,0.0,8.3,0.1,0.0,15.3,47.6,Topic 7,47.6
Document 410,7.2,0.1,43.1,0.0,0.1,0.0,3.1,46.4,Topic 7,46.4
Document 411,0.1,26.4,14.7,26.1,0.0,0.1,8.2,24.5,Topic 1,26.4
Document 412,8.5,33.1,13.1,0.0,1.9,31.0,0.1,12.3,Topic 1,33.1
Document 413,5.2,0.0,3.0,11.1,0.0,6.7,0.1,73.7,Topic 7,73.7
Document 414,3.1,13.7,12.9,22.6,11.8,23.1,2.1,10.6,Topic 5,23.1
Document 415,29.7,1.2,0.2,3.0,8.3,9.0,7.4,41.2,Topic 7,41.2
Document 416,0.0,8.5,18.0,1.0,0.0,51.4,0.0,21.0,Topic 5,51.4
Document 417,21.3,0.1,0.1,1.1,47.1,0.4,12.0,18.0,Topic 4,47.1
Document 418,12.1,15.3,0.1,2.9,0.1,36.2,0.1,33.4,Topic 5,36.2
Document 419,0.1,0.0,51.5,0.0,0.0,23.4,0.1,24.9,Topic 2,51.5
Document 420,0.1,0.0,0.0,14.6,8.3,39.8,0.0,37.0,Topic 5,39.8
Document 421,30.1,8.7,0.8,0.0,0.1,0.0,3.8,56.4,Topic 7,56.4
Document 422,7.0,0.1,14.1,0.1,4.8,24.5,10.0,39.4,Topic 7,39.4
Document 423,2.4,5.7,0.1,0.7,6.7,37.4,0.0,47.0,Topic 7,47.0
Document 424,16.6,2.8,8.4,0.2,0.2,14.6,0.1,57.1,Topic 7,57.1
Document 425,30.7,0.0,47.2,0.1,0.7,8.1,6.9,6.3,Topic 2,47.2
Document 426,19.3,0.0,1.2,36.1,0.0,4.1,5.7,33.5,Topic 3,36.1
Document 427,2.3,51.2,0.0,7.6,2.5,5.5,13.1,17.8,Topic 1,51.2
Document 428,1.8,0.6,0.0,0.1,25.9,31.3,33.6,6.7,Topic 6,33.6
Document 429,0.1,3.3,0.1,0.3,0.6,38.7,9.5,47.3,Topic 7,47.3
Document 430,9.7,24.3,0.0,0.0,0.9,0.0,29.0,36.0,Topic 7,36.0
Document 431,68.7,0.0,0.5,0.0,30.3,0.0,0.3,0.1,Topic 0,68.7
Document 432,5.7,0.0,30.2,0.0,2.7,44.0,0.0,17.2,Topic 5,44.0
Document 433,13.2,0.0,26.6,0.7,4.3,30.7,7.1,17.3,Topic 5,30.7
Document 434,34.1,16.7,0.0,12.3,0.7,8.0,0.0,28.1,Topic 0,34.1
Document 435,0.5,0.0,0.0,49.7,4.6,0.1,1.6,43.4,Topic 3,49.7
Document 436,0.9,0.0,31.3,0.1,0.0,38.5,7.4,21.8,Topic 5,38.5
Document 437,0.0,59.3,0.1,0.0,12.1,28.2,0.2,0.1,Topic 1,59.3
Document 438,7.1,0.0,7.0,30.5,4.2,0.0,1.2,49.9,Topic 7,49.9
Document 439,0.1,0.1,2.7,27.4,7.3,0.0,15.9,46.5,Topic 7,46.5
Document 440,20.0,0.0,15.1,14.0,0.4,3.5,29.5,17.6,Topic 6,29.5
Document 441,11.7,12.7,0.1,21.3,0.1,0.2,5.7,48.1,Topic 7,48.1
Document 442,0.0,0.1,22.4,0.0,0.0,40.4,1.8,35.2,Topic 5,40.4
Document 443,0.0,0.0,0.0,36.1,51.0,10.8,2.0,0.0,Topic 4,51.0
Document 444,15.1,13.6,7.7,0.1,0.0,0.0,1.2,62.2,Topic 7,62.2
Document 445,37.8,0.0,16.8,0.0,0.0,14.4,9.8,21.1,Topic 0,37.8
Document 446,12.3,0.0,44.0,0.0,23.5,0.2,0.1,20.0,Topic 2,44.0
Document 447,0.0,0.1,59.2,5.5,0.0,0.1,0.7,34.4,Topic 2,59.2
Document 448,3.2,0.0,6.9,1.4,44.8,0.5,12.1,31.1,Topic 4,44.8
Document 449,0.1,0.1,25.5,0.7,0.4,18.2,32.7,22.3,Topic 6,32.7
Document 450,43.3,0.1,27.3,0.0,0.0,0.1,7.9,21.1,Topic 0,43.3
Document 451,0.1,51.8,0.8,0.0,12.6,0.1,27.2,7.4,Topic 1,51.8
Document 452,21.4,0.4,0.0,0.0,0.4,28.3,49.4,0.0,Topic 6,49.4
Document 453,16.2,26.7,0.0,1.6,3.6,11.0,31.7,9.1,Topic 6,31.7
Document 454,8.0,9.6,0.0,13.8,14.3,0.0,54.2,0.1,Topic 6,54.2
Document 455,27.4,10.9,17.6,0.0,2.2,4.4,0.2,37.2,Topic 7,37.2
Document 456,24.3,0.1,0.0,0.0,0.0,0.1,34.1,41.5,Topic 7,41.5
Document 457,2.5,0.1,0.2,8.3,14.1,20.9,6.0,47.9,Topic 7,47.9
Document 458,17.3,11.8,35.8,2.0,0.0,0.1,32.9,0.1,Topic 2,35.8
Document 459,0.2,0.0,0.8,0.0,13.1,1.7,31.1,53.0,Topic 7,53.0
Document 460,13.9,2.4,0.0,46.1,16.8,5.8,0.0,14.9,Topic 3,46.1
Document 461,7.0,26.1,0.0,13.6,0.0,12.4,21.3,19.6,Topic 1,26.1
Document 462,0.1,4.8,37.0,15.9,0.2,0.4,0.1,41.6,Topic 7,41.6
Document 463,0.0,0.0,0.0,41.7,0.0,0.2,21.4,36.6,Topic 3,41.7
Document 464,0.0,0.0,0.0,3.6,47.1,0.8,2.9,45.5,Topic 4,47.1
Document 465,8.7,0.2,4.7,0.0,0.3,8.1,7.4,70.7,Topic 7,70.7
Document 466,0.0,0.5,3.4,0.0,23.4,37.6,14.0,21.1,Topic 5,37.6
Document 467,0.0,11.6,0.0,35.1,6.1,17.5,0.0,29.7,Topic 3,35.1
Document 468,0.0,28.3,0.0,37.2,0.4,2.9,0.0,31.2,Topic 3,37.2
Document 469,0.2,0.2,10.3,8.5,0.0,0.1,37.3,43.4,Topic 7,43.4
Document 470,0.1,25.1,5.4,5.8,4.1,1.5,2.9,55.1,Topic 7,55.1
Document 471,21.8,1.3,21.0,3.7,0.1,0.7,30.4,21.1,Topic 6,30.4
Document 472,0.6,2.5,3.6,0.2,2.9,3.9,13.7,72.6,Topic 7,72.6
Document 473,0.1,1.4,58.3,5.4,3.0,0.1,9.5,22.2,Topic 2,58.3
Document 474,0.1,0.0,3.8,3.6,33.4,0.0,0.0,59.2,Topic 7,59.2
Document 475,0.0,40.8,5.0,4.4,0.0,0.0,0.0,49.7,Topic 7,49.7
Document 476,8.1,21.6,12.6,0.0,1.0,1.6,33.9,21.1,Topic 6,33.9
Document 477,4.7,16.9,6.0,0.1,8.8,2.2,61.2,0.1,Topic 6,61.2
Document 478,0.0,0.1,26.0,0.0,48.3,20.7,4.8,0.1,Topic 4,48.3
Document 479,0.0,7.9,0.7,0.0,0.0,0.0,0.0,91.2,Topic 7,91.2
Document 480,11.3,0.0,0.0,7.1,0.0,0.8,22.9,57.8,Topic 7,57.8
Document 481,39.6,0.1,15.2,13.0,0.0,21.3,3.0,7.8,Topic 0,39.6
Document 482,10.6,12.1,0.0,12.0,20.5,0.0,0.0,44.6,Topic 7,44.6
Document 483,3.7,0.0,0.3,0.0,1.3,38.2,15.2,41.2,Topic 7,41.2
Document 484,21.9,3.5,0.0,0.1,6.1,0.0,0.1,68.4,Topic 7,68.4
Document 485,36.2,0.0,0.1,0.1,3.4,8.2,0.1,51.9,Topic 7,51.9
Document 486,6.1,1.9,26.8,0.0,6.4,1.5,13.0,44.3,Topic 7,44.3
Document 487,7.3,43.0,1.5,4.6,15.4,0.0,12.3,16.0,Topic 1,43.0
Document 488,5.2,31.1,0.1,11.7,0.0,0.1,0.0,51.8,Topic 7,51.8
Document 489,5.2,1.4,0.0,37.9,0.0,3.5,25.0,27.0,Topic 3,37.9
Document 490,0.0,0.1,35.7,0.0,0.0,0.1,43.5,20.6,Topic 6,43.5
Document 491,0.1,0.3,0.1,7.2,33.8,0.3,58.0,0.2,Topic 6,58.0
Document 492,10.1,7.2,0.4,19.6,0.0,32.1,0.0,30.5,Topic 5,32.1
Document 493,0.2,7.8,34.5,30.1,0.2,0.2,3.2,23.9,Topic 2,34.5
Document 494,43.7,0.0,0.1,12.3,0.0,5.2,0.1,38.5,Topic 0,43.7
Document 495,0.1,5.2,0.1,5.9,3.7,11.9,30.1,43.2,Topic 7,43.2
Document 496,64.8,3.4,0.4,0.0,0.0,0.1,0.1,31.2,Topic 0,64.8
Document 497,5.7,3.2,0.1,40.8,19.4,0.1,21.8,9.0,Topic 3,40.8
Document 498,36.6,0.1,0.0,0.1,33.8,9.9,0.0,19.5,Topic 0,36.6
Document 499,27.3,0.1,8.1,21.7,0.0,3.7,0.1,39.0,Topic 7,39.0
Document 500,10.8,51.1,0.0,1.3,0.1,6.2,30.5,0.0,Topic 1,51.1
Document 501,0.0,0.3,0.5,0.3,11.3,25.5,0.0,62.0,Topic 7,62.0
Document 502,35.5,12.8,1.0,0.0,0.0,6.9,4.2,39.4,Topic 7,39.4
Document 503,46.3,0.4,0.3,0.3,0.4,50.2,0.2,1.9,Topic 5,50.2
Document 504,25.5,0.0,0.0,1.5,20.7,28.6,5.1,18.5,Topic 5,28.6
Document 505,5.1,1.0,0.0,23.6,0.1,26.3,0.1,43.9,Topic 7,43.9
Document 506,0.0,17.1,30.5,0.0,9.6,15.7,12.4,14.7,Topic 2,30.5
Document 507,7.2,13.9,5.2,0.0,1.4,15.2,36.3,20.8,Topic 6,36.3
Document 508,18.0,0.0,1.7,2.0,3.4,18.5,22.0,34.4,Topic 7,34.4
Document 509,0.0,0.1,5.2,0.3,27.4,51.0,0.0,15.8,Topic 5,51.0
Document 510,0.0,0.0,0.0,0.0,0.1,0.0,37.2,62.7,Topic 7,62.7
Document 511,8.1,55.4,22.4,0.1,0.0,0.2,0.0,13.7,Topic 1,55.4
Document 512,0.0,1.9,0.0,16.1,0.1,0.0,0.1,81.8,Topic 7,81.8
Document 513,0.1,0.0,14.8,12.6,19.4,0.1,3.5,49.5,Topic 7,49.5
Document 514,0.0,8.5,0.2,0.0,50.4,20.2,0.2,20.4,Topic 4,50.4
Document 515,0.0,0.1,0.1,52.0,0.0,8.8,27.9,11.1,Topic 3,52.0
Document 516,43.7,0.0,4.0,0.0,0.1,15.1,2.3,34.8,Topic 0,43.7
Document 517,0.2,6.0,0.1,39.0,0.1,18.0,12.8,24.0,Topic 3,39.0
Document 518,17.5,1.2,0.0,6.3,1.7,2.0,46.9,24.3,Topic 6,46.9
Document 519,11.3,0.0,13.9,10.4,9.2,6.9,26.1,22.3,Topic 6,26.1
Document 520,0.0,16.7,3.4,18.9,0.6,6.8,0.0,53.5,Topic 7,53.5
Document 521,0.0,20.8,0.0,0.1,0.1,19.9,0.1,59.1,Topic 7,59.1
Document 522,0.0,36.1,0.1,0.0,11.4,0.1,0.1,52.3,Topic 7,52.3
Document 523,28.2,0.0,6.9,3.1,0.0,0.1,0.0,61.6,Topic 7,61.6
Document 524,0.2,16.6,0.0,3.2,0.0,4.4,0.3,75.2,Topic 7,75.2
Document 525,0.0,0.0,0.0,0.0,0.0,0.1,99.8,0.1,Topic 6,99.8
Document 526,8.3,0.0,0.0,7.1,0.1,4.6,9.6,70.3,Topic 7,70.3
Document 527,0.0,0.0,16.9,0.0,1.8,0.0,38.5,42.6,Topic 7,42.6
Document 528,0.0,5.0,0.6,44.3,0.1,17.6,3.3,29.1,Topic 3,44.3
Document 529,19.3,0.1,6.3,0.2,45.9,0.5,0.4,27.2,Topic 4,45.9
Document 530,32.3,0.1,0.1,0.0,0.0,0.1,44.7,22.7,Topic 6,44.7
Document 531,0.1,0.0,1.1,21.4,0.0,22.2,0.0,55.2,Topic 7,55.2
Document 532,0.3,0.1,22.7,7.7,0.3,1.3,2.3,65.3,Topic 7,65.3
Document 533,17.4,0.1,13.6,0.0,1.6,33.2,6.8,27.3,Topic 5,33.2
Document 534,0.1,0.0,14.4,0.0,0.0,0.0,31.8,53.7,Topic 7,53.7
Document 535,17.8,24.6,13.1,6.6,2.8,0.1,0.1,34.9,Topic 7,34.9
Document 536,7.2,0.1,31.6,9.4,1.6,0.3,15.0,34.9,Topic 7,34.9
Document 537,0.1,20.8,0.1,10.4,3.0,2.9,2.6,60.2,Topic 7,60.2
Document 538,0.4,0.0,4.7,33.3,0.1,21.0,21.4,19.2,Topic 3,33.3
Document 539,0.1,0.1,0.0,10.1,0.1,0.0,40.7,49.0,Topic 7,49.0
Document 540,31.2,0.0,6.4,0.0,0.0,6.4,23.0,32.9,Topic 7,32.9
Document 541,0.1,0.0,12.7,0.0,11.9,8.1,0.0,67.2,Topic 7,67.2
Document 542,19.9,36.7,12.8,16.5,1.2,0.1,5.6,7.2,Topic 1,36.7
Document 543,5.8,0.0,0.1,35.9,6.4,17.4,0.0,34.3,Topic 3,35.9
Document 544,16.6,1.2,2.8,32.7,3.4,0.1,0.5,42.7,Topic 7,42.7
Document 545,0.1,4.0,0.0,28.2,11.0,5.0,39.9,11.7,Topic 6,39.9
Document 546,0.0,0.0,14.8,0.1,9.8,0.1,46.2,29.0,Topic 6,46.2
Document 547,6.6,0.0,31.3,4.1,4.6,0.1,20.1,33.3,Topic 7,33.3
Document 548,0.0,0.0,35.3,3.8,24.1,15.8,8.1,12.8,Topic 2,35.3
Document 549,0.1,26.4,0.0,0.7,0.0,12.4,5.3,55.0,Topic 7,55.0
Document 550,0.0,18.9,0.0,0.0,0.1,1.5,0.0,79.5,Topic 7,79.5
Document 551,0.2,0.1,12.4,0.0,0.0,65.6,0.0,21.6,Topic 5,65.6
Document 552,3.1,12.3,4.7,7.7,0.1,0.1,0.0,72.0,Topic 7,72.0
Document 553,0.0,5.9,0.0,0.0,18.1,0.0,0.0,75.8,Topic 7,75.8
Document 554,28.5,7.2,16.4,0.0,0.0,0.2,0.0,47.5,Topic 7,47.5
Document 555,0.0,0.1,0.0,0.1,19.4,16.6,0.1,63.7,Topic 7,63.7
Document 556,0.0,6.2,0.1,0.0,12.9,60.4,3.2,17.2,Topic 5,60.4
Document 557,0.0,0.1,0.0,1.9,0.0,0.0,19.6,78.4,Topic 7,78.4
Document 558,0.1,2.7,2.6,0.1,0.1,63.4,0.0,31.1,Topic 5,63.4
Document 559,13.7,18.5,13.1,3.1,4.3,6.3,30.0,11.0,Topic 6,30.0
Document 560,13.2,0.0,26.3,0.0,0.0,40.0,0.1,20.3,Topic 5,40.0
Document 561,0.0,12.1,0.0,0.0,40.7,46.9,0.1,0.1,Topic 5,46.9
Document 562,0.1,23.6,0.1,36.7,0.0,6.2,0.0,33.3,Topic 3,36.7
Document 563,0.0,0.2,0.0,36.8,0.0,20.9,1.7,40.4,Topic 7,40.4
Document 564,0.2,37.0,28.5,0.0,0.0,0.2,14.0,20.1,Topic 1,37.0
Document 565,7.6,58.4,0.4,0.0,0.0,0.9,24.8,7.8,Topic 1,58.4
Document 566,0.0,0.1,0.1,24.8,5.3,34.5,28.1,7.2,Topic 5,34.5
Document 567,32.5,0.2,0.6,0.1,3.1,9.5,11.2,42.7,Topic 7,42.7
Document 568,0.1,0.1,0.0,0.0,28.6,18.2,27.6,25.3,Topic 4,28.6
Document 569,22.3,7.5,3.6,41.3,0.0,4.3,0.3,20.8,Topic 3,41.3
Document 570,2.4,0.0,17.3,10.2,0.0,46.2,0.1,23.8,Topic 5,46.2
Document 571,25.9,0.0,0.0,35.1,0.0,0.1,0.0,38.8,Topic 7,38.8
Document 572,21.8,0.0,0.1,16.2,5.1,0.0,15.0,41.8,Topic 7,41.8
Document 573,12.0,0.0,0.1,10.1,8.9,16.6,34.8,17.6,Topic 6,34.8
Document 574,7.0,1.2,0.0,30.5,4.5,5.9,8.1,42.6,Topic 7,42.6
Document 575,19.8,24.6,0.5,0.0,0.1,11.9,33.3,9.9,Topic 6,33.3
Document 576,37.7,0.0,0.0,3.7,0.0,14.3,0.0,44.2,Topic 7,44.2
Document 577,40.4,3.5,0.0,0.0,0.0,0.0,26.8,29.3,Topic 0,40.4
Document 578,19.4,0.0,0.0,8.0,0.0,31.1,0.1,41.3,Topic 7,41.3
Document 579,11.3,4.6,0.0,12.4,0.0,7.0,17.6,47.1,Topic 7,47.1
Document 580,0.1,0.0,0.0,0.0,4.5,34.1,0.0,61.2,Topic 7,61.2
Document 581,0.1,20.3,0.0,0.1,0.0,4.9,0.0,74.6,Topic 7,74.6
Document 582,9.0,7.1,0.1,0.1,13.9,38.7,0.9,30.2,Topic 5,38.7
Document 583,29.2,0.0,19.4,0.0,0.0,0.1,22.7,28.6,Topic 0,29.2
Document 584,0.0,0.0,0.1,2.1,50.0,11.0,10.8,26.0,Topic 4,50.0
Document 585,0.0,0.1,6.3,0.0,4.0,36.0,8.2,45.4,Topic 7,45.4
Document 586,0.5,9.2,0.0,49.6,7.7,0.0,0.3,32.7,Topic 3,49.6
Document 587,19.7,0.0,3.2,4.6,19.8,0.0,10.2,42.5,Topic 7,42.5
Document 588,3.1,0.1,0.0,16.4,3.0,0.2,44.6,32.6,Topic 6,44.6
Document 589,5.4,9.8,0.0,5.6,12.9,0.1,0.1,66.1,Topic 7,66.1
Document 590,58.6,0.0,0.1,11.2,0.6,0.0,0.1,29.3,Topic 0,58.6
Document 591,25.3,0.0,0.0,12.1,0.0,0.0,0.1,62.5,Topic 7,62.5
Document 592,9.5,2.1,0.0,7.4,0.3,0.0,29.7,50.9,Topic 7,50.9
Document 593,0.3,10.4,0.1,0.1,0.0,27.0,16.3,45.8,Topic 7,45.8
Document 594,0.0,12.0,0.0,0.1,64.8,0.1,6.3,16.7,Topic 4,64.8
Document 595,0.0,14.9,0.1,17.4,0.0,0.1,27.2,40.2,Topic 7,40.2
Document 596,0.1,0.0,0.0,10.0,12.6,4.3,0.0,72.9,Topic 7,72.9
Document 597,6.5,0.0,42.9,0.9,14.8,13.5,3.5,17.8,Topic 2,42.9
Document 598,0.3,35.8,5.1,0.7,3.4,30.0,0.1,24.6,Topic 1,35.8
Document 599,6.0,0.0,23.4,0.7,15.0,0.1,37.5,17.3,Topic 6,37.5
Document 600,0.0,0.0,0.0,0.1,1.6,6.3,47.1,45.0,Topic 6,47.1
Document 601,0.1,1.5,1.3,4.5,29.7,19.3,5.8,37.9,Topic 7,37.9
Document 602,0.1,0.0,18.2,1.2,0.1,29.9,28.3,22.3,Topic 5,29.9
Document 603,4.0,8.2,0.0,0.3,4.2,32.1,20.1,31.0,Topic 5,32.1
Document 604,0.2,10.7,15.1,14.8,0.1,25.6,0.4,33.0,Topic 7,33.0
Document 605,1.9,0.1,0.1,31.4,10.6,13.4,0.1,42.5,Topic 7,42.5
Document 606,0.0,0.0,21.0,4.9,0.1,17.9,24.0,32.1,Topic 7,32.1
Document 607,6.4,9.9,11.9,7.5,0.0,25.6,0.1,38.5,Topic 7,38.5
Document 608,15.8,0.2,0.1,0.1,11.8,1.2,27.3,43.6,Topic 7,43.6
Document 609,8.1,2.7,2.5,31.8,3.8,6.2,0.0,44.8,Topic 7,44.8
Document 610,22.0,60.5,0.2,0.0,4.8,0.0,0.2,12.3,Topic 1,60.5
Document 611,47.3,0.0,19.5,0.7,18.1,0.2,13.5,0.8,Topic 0,47.3
Document 612,0.0,44.9,0.5,0.0,54.3,0.0,0.2,0.0,Topic 4,54.3
Document 613,4.6,1.1,7.5,0.1,0.0,24.3,1.5,60.9,Topic 7,60.9
Document 614,9.9,6.4,0.0,6.9,4.5,31.0,2.9,38.3,Topic 7,38.3
Document 615,6.3,0.1,2.3,23.2,11.0,0.0,15.4,41.7,Topic 7,41.7
Document 616,0.1,0.9,0.2,0.3,0.0,50.6,0.0,47.9,Topic 5,50.6
Document 617,34.9,4.7,0.0,0.0,0.0,13.8,7.9,38.6,Topic 7,38.6
Document 618,1.1,6.5,0.0,33.5,11.1,3.4,2.9,41.5,Topic 7,41.5
Document 619,7.3,51.0,4.1,1.7,0.0,5.6,21.6,8.6,Topic 1,51.0
Document 620,0.1,7.9,2.7,16.1,0.0,12.9,18.8,41.4,Topic 7,41.4
Document 621,0.0,0.1,0.1,9.4,30.1,20.7,21.8,17.8,Topic 4,30.1
Document 622,3.6,29.3,0.1,3.7,0.1,15.2,25.8,22.2,Topic 1,29.3
Document 623,9.3,18.1,1.3,3.0,0.1,10.3,6.9,51.0,Topic 7,51.0
Document 624,16.3,1.5,0.0,0.1,25.2,27.0,0.0,29.8,Topic 7,29.8
Document 625,0.1,0.0,0.0,17.4,0.0,0.0,25.1,57.3,Topic 7,57.3
Document 626,3.5,3.2,0.0,2.7,19.5,8.2,0.1,62.8,Topic 7,62.8
Document 627,6.1,12.7,0.1,0.1,2.5,10.1,31.6,36.8,Topic 7,36.8
Document 628,0.0,14.9,19.3,0.2,2.6,15.8,20.9,26.4,Topic 7,26.4
Document 629,0.0,32.4,19.7,10.8,11.8,0.2,0.0,25.1,Topic 1,32.4
Document 630,2.2,1.0,21.3,0.1,0.0,37.6,0.0,37.8,Topic 7,37.8
Document 631,5.3,10.4,0.0,5.1,0.0,0.1,0.0,79.0,Topic 7,79.0
