,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 295,0.0,0.4,0.2,0.1,0.1,41.0,0.0,58.2,Topic 7,58.2
Document 296,2.9,0.0,46.0,13.4,0.0,0.0,0.0,37.7,Topic 2,46.0
Document 297,26.8,0.0,0.0,3.3,0.0,0.0,0.0,69.9,Topic 7,69.9
Document 298,15.1,0.0,0.0,0.0,0.0,0.0,0.0,84.9,Topic 7,84.9
Document 299,0.0,0.0,0.0,3.5,0.0,6.8,18.9,70.7,Topic 7,70.7
Document 300,8.9,0.0,45.6,0.1,0.0,0.0,0.0,45.3,Topic 2,45.6
Document 301,0.0,0.0,0.0,16.1,0.0,0.0,2.8,81.0,Topic 7,81.0
Document 302,0.0,0.0,41.0,0.0,0.0,0.0,0.0,59.0,Topic 7,59.0
Document 303,4.6,0.0,27.8,23.6,0.0,0.0,0.0,44.0,Topic 7,44.0
Document 304,0.0,0.0,0.0,36.6,15.0,0.0,0.0,48.3,Topic 7,48.3
Document 305,0.0,0.0,38.6,0.0,11.7,0.0,16.9,32.7,Topic 2,38.6
Document 306,0.0,0.8,0.0,0.0,0.0,8.2,27.6,63.4,Topic 7,63.4
Document 307,0.0,0.0,22.2,0.0,0.0,0.0,4.6,73.1,Topic 7,73.1
Document 308,0.0,13.6,0.0,0.1,0.0,5.6,11.0,69.8,Topic 7,69.8
Document 309,0.0,0.0,71.5,0.0,0.0,0.0,0.0,28.4,Topic 2,71.5
Document 310,0.0,20.1,12.7,0.0,0.2,14.3,0.0,52.7,Topic 7,52.7
Document 311,0.0,59.6,0.0,0.0,0.0,0.0,0.0,40.4,Topic 1,59.6
Document 312,0.0,19.1,0.0,10.3,0.0,6.2,20.6,43.6,Topic 7,43.6
Document 313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Topic 7,100.0
Document 314,10.4,4.5,0.0,0.0,8.9,0.0,0.0,76.3,Topic 7,76.3
Document 315,20.3,6.4,0.0,0.0,0.0,0.0,0.0,73.2,Topic 7,73.2
Document 316,11.9,40.3,0.0,36.2,11.6,0.0,0.0,0.0,Topic 1,40.3
Document 317,0.0,0.1,0.0,0.0,49.3,0.0,0.0,50.6,Topic 7,50.6
Document 318,5.2,2.7,21.7,0.0,0.0,0.0,0.0,70.4,Topic 7,70.4
Document 319,0.0,0.0,25.0,0.0,0.0,0.0,0.0,75.0,Topic 7,75.0
Document 320,22.3,37.0,0.1,0.3,0.1,0.0,0.0,40.3,Topic 7,40.3
Document 321,14.9,0.1,0.0,0.0,26.3,24.6,0.0,34.1,Topic 7,34.1
Document 322,0.0,0.0,47.2,0.0,0.0,0.0,13.9,38.9,Topic 2,47.2
Document 323,9.5,0.0,32.7,0.0,6.2,1.1,0.0,50.5,Topic 7,50.5
Document 324,0.0,38.1,10.3,0.0,0.0,0.1,0.0,51.5,Topic 7,51.5
Document 325,0.0,0.0,3.4,0.0,39.2,0.1,0.0,57.4,Topic 7,57.4
Document 326,0.0,19.2,6.9,0.1,0.0,0.0,0.0,73.7,Topic 7,73.7
Document 327,0.1,22.6,8.0,17.9,30.4,0.0,4.4,16.7,Topic 4,30.4
Document 328,0.0,27.6,21.6,0.1,17.1,0.0,13.0,20.5,Topic 1,27.6
Document 329,0.0,0.0,0.0,0.0,17.8,0.0,0.0,82.2,Topic 7,82.2
Document 330,0.0,99.6,0.2,0.0,0.0,0.0,0.0,0.0,Topic 1,99.6
Document 331,0.0,60.1,0.0,0.0,0.1,0.0,0.0,39.7,Topic 1,60.1
Document 332,21.1,0.0,0.2,10.1,13.0,12.8,0.0,42.9,Topic 7,42.9
Document 333,32.3,28.3,0.0,0.1,3.9,0.0,0.0,35.4,Topic 7,35.4
Document 334,0.0,0.0,0.0,2.8,27.1,0.0,0.0,70.1,Topic 7,70.1
Document 335,44.0,0.0,15.8,0.0,0.0,0.0,0.0,40.2,Topic 0,44.0
Document 336,5.8,20.5,15.9,0.0,0.0,0.0,0.0,57.8,Topic 7,57.8
Document 337,0.0,75.3,0.0,0.0,0.0,3.5,0.0,21.2,Topic 1,75.3
Document 338,0.0,22.2,0.0,56.4,0.0,1.5,0.0,20.0,Topic 3,56.4
Document 339,29.1,0.0,11.0,0.0,6.5,4.9,0.0,48.5,Topic 7,48.5
Document 340,0.0,22.4,11.6,38.0,0.0,0.0,0.0,28.0,Topic 3,38.0
Document 341,0.0,51.9,0.0,17.1,0.0,0.0,0.0,30.9,Topic 1,51.9
Document 342,5.2,4.2,0.0,0.3,6.3,34.6,17.1,32.4,Topic 5,34.6
Document 343,0.0,0.0,24.3,4.3,15.0,24.3,0.0,32.1,Topic 7,32.1
Document 344,0.0,14.5,19.7,0.0,16.4,0.0,0.0,49.3,Topic 7,49.3
Document 345,0.0,2.0,20.2,5.7,0.0,0.0,17.5,54.8,Topic 7,54.8
Document 346,0.0,0.0,10.7,0.0,17.2,9.9,2.5,59.8,Topic 7,59.8
Document 347,0.0,0.0,0.0,0.0,5.2,30.2,4.2,60.3,Topic 7,60.3
Document 348,0.0,4.8,0.0,0.0,0.0,37.1,0.0,58.1,Topic 7,58.1
Document 349,0.0,0.0,0.0,12.4,0.0,38.4,0.0,49.2,Topic 7,49.2
Document 350,0.0,0.0,26.4,0.0,0.0,0.1,5.5,68.0,Topic 7,68.0
Document 351,0.0,0.0,52.0,0.0,0.6,0.0,0.0,47.4,Topic 2,52.0
Document 352,0.0,0.0,0.0,0.1,0.0,0.0,23.9,76.0,Topic 7,76.0
Document 353,0.0,0.0,0.0,33.2,0.0,0.0,29.6,37.1,Topic 7,37.1
Document 354,0.0,0.0,11.8,0.0,55.4,0.0,0.0,32.8,Topic 4,55.4
Document 355,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,Topic 3,99.9
Document 356,0.0,0.0,0.0,0.0,0.0,75.0,0.0,25.0,Topic 5,75.0
Document 357,0.0,36.2,0.0,0.0,31.4,0.1,0.0,32.4,Topic 1,36.2
Document 358,0.0,6.5,0.7,23.7,0.0,7.0,14.9,47.1,Topic 7,47.1
Document 359,30.7,0.0,0.0,0.0,0.0,0.0,0.0,69.3,Topic 7,69.3
Document 360,22.8,0.1,20.5,2.8,0.0,0.0,24.2,29.6,Topic 7,29.6
Document 361,35.2,0.0,0.0,0.0,0.0,0.0,0.0,64.8,Topic 7,64.8
Document 362,0.0,0.1,31.3,0.0,0.0,0.1,0.0,68.4,Topic 7,68.4
Document 363,0.0,0.0,1.5,0.0,0.0,22.3,0.0,76.1,Topic 7,76.1
Document 364,0.0,19.0,45.9,0.0,0.0,0.0,0.0,35.1,Topic 2,45.9
Document 365,0.0,0.0,16.1,0.0,43.0,0.0,0.1,40.8,Topic 4,43.0
Document 366,0.0,18.7,0.0,0.0,0.0,0.0,0.0,81.3,Topic 7,81.3
Document 367,22.9,0.0,4.0,0.0,0.0,0.0,0.0,73.0,Topic 7,73.0
Document 368,13.6,0.0,28.1,0.0,0.0,5.5,0.0,52.7,Topic 7,52.7
Document 369,0.0,0.0,9.4,0.0,0.0,0.0,0.0,90.6,Topic 7,90.6
Document 370,5.6,0.0,10.0,0.0,0.0,0.0,12.9,71.4,Topic 7,71.4
Document 371,0.0,0.0,0.1,0.0,0.0,0.0,56.4,43.5,Topic 6,56.4
Document 372,0.4,7.3,0.0,0.0,41.8,0.0,0.0,50.4,Topic 7,50.4
Document 373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Topic 7,100.0
Document 374,0.0,7.3,0.0,28.9,0.0,0.0,0.0,63.7,Topic 7,63.7
Document 375,0.0,0.0,0.0,40.6,2.0,0.0,0.1,57.2,Topic 7,57.2
Document 376,0.0,22.6,0.0,0.0,6.1,24.7,12.8,33.8,Topic 7,33.8
Document 377,0.0,38.5,0.0,9.6,0.0,0.6,12.2,39.0,Topic 7,39.0
Document 378,0.0,11.7,0.9,12.3,42.4,11.4,0.1,21.1,Topic 4,42.4
Document 379,21.0,0.0,0.0,13.8,17.9,0.0,0.0,47.3,Topic 7,47.3
Document 380,0.1,0.0,23.5,0.0,0.0,0.0,10.5,65.9,Topic 7,65.9
Document 381,0.0,9.2,0.0,6.4,43.4,0.0,0.0,41.0,Topic 4,43.4
Document 382,3.7,0.0,36.1,0.0,0.0,0.0,0.0,60.1,Topic 7,60.1
Document 383,0.0,0.0,7.3,0.0,0.0,0.0,21.2,71.4,Topic 7,71.4
Document 384,21.9,16.7,0.2,0.1,0.1,18.1,0.0,43.0,Topic 7,43.0
Document 385,0.0,3.0,0.0,45.6,0.0,0.0,0.0,51.4,Topic 7,51.4
Document 386,22.2,0.0,0.0,0.0,0.0,0.0,0.0,77.8,Topic 7,77.8
Document 387,0.0,0.0,0.0,21.2,6.1,23.0,0.0,49.7,Topic 7,49.7
Document 388,0.0,21.3,0.0,44.9,0.0,0.0,0.0,33.8,Topic 3,44.9
Document 389,0.0,15.7,0.0,0.0,16.9,0.0,0.0,67.4,Topic 7,67.4
Document 390,25.6,12.6,0.0,0.0,0.0,0.0,0.0,61.7,Topic 7,61.7
Document 391,0.0,0.0,0.0,0.0,29.9,0.0,0.0,70.1,Topic 7,70.1
Document 392,0.0,72.6,14.3,0.0,0.0,13.1,0.0,0.0,Topic 1,72.6
Document 393,0.0,0.0,22.2,24.3,0.0,0.0,0.0,53.6,Topic 7,53.6
Document 394,43.9,0.0,0.0,2.6,0.0,0.0,0.0,53.4,Topic 7,53.4
Document 395,22.3,0.0,0.0,0.0,0.0,17.7,0.0,60.0,Topic 7,60.0
Document 396,0.0,0.0,26.8,0.0,26.0,0.0,0.0,47.2,Topic 7,47.2
Document 397,0.1,0.0,14.8,0.0,19.2,0.0,0.0,65.8,Topic 7,65.8
Document 398,4.1,0.0,0.0,0.0,0.0,15.3,0.0,80.6,Topic 7,80.6
Document 399,0.0,0.0,0.0,0.0,0.0,5.6,16.0,78.3,Topic 7,78.3
Document 400,0.0,0.0,0.0,19.2,0.0,0.0,18.2,62.5,Topic 7,62.5
Document 401,0.0,0.0,11.6,0.0,0.0,0.0,35.2,53.1,Topic 7,53.1
Document 402,6.9,1.0,0.0,0.0,0.0,0.0,3.2,88.9,Topic 7,88.9
Document 403,0.0,12.6,0.0,0.0,3.8,0.0,0.0,83.6,Topic 7,83.6
Document 404,11.3,0.0,0.0,0.0,0.0,29.1,0.0,59.5,Topic 7,59.5
Document 405,15.8,0.0,22.5,0.0,0.0,0.0,14.7,47.1,Topic 7,47.1
Document 406,0.0,1.0,9.3,21.2,0.1,13.2,38.0,17.3,Topic 6,38.0
Document 407,0.0,0.0,3.7,0.0,20.6,0.0,10.0,65.6,Topic 7,65.6
Document 408,0.0,0.0,0.0,0.0,9.3,0.0,23.3,67.4,Topic 7,67.4
Document 409,0.0,1.0,0.0,18.1,0.0,10.7,0.0,70.2,Topic 7,70.2
Document 410,0.0,0.0,14.4,0.0,0.0,0.0,32.6,53.0,Topic 7,53.0
Document 411,0.0,15.5,0.0,0.0,37.9,0.0,0.0,46.6,Topic 7,46.6
Document 412,0.0,24.9,0.1,0.0,50.8,0.0,0.0,24.2,Topic 4,50.8
Document 413,0.0,0.0,0.0,0.0,0.0,4.3,0.0,95.6,Topic 7,95.6
Document 414,8.5,0.0,19.7,0.0,15.9,16.4,10.8,28.7,Topic 7,28.7
Document 415,0.0,0.0,10.7,20.7,0.0,0.0,0.0,68.5,Topic 7,68.5
Document 416,0.0,0.0,66.4,0.0,0.0,0.0,0.0,33.6,Topic 2,66.4
Document 417,0.0,0.0,0.0,47.9,0.0,10.1,18.2,23.8,Topic 3,47.9
Document 418,10.1,0.0,18.1,0.0,12.6,0.0,0.0,59.2,Topic 7,59.2
Document 419,0.0,0.0,57.9,0.0,0.0,0.0,0.0,42.1,Topic 2,57.9
Document 420,24.3,0.0,12.3,0.0,0.0,3.9,0.0,59.5,Topic 7,59.5
Document 421,0.0,0.0,0.0,31.7,0.0,0.0,0.0,68.2,Topic 7,68.2
Document 422,0.0,0.1,19.4,15.4,0.0,0.0,0.0,65.1,Topic 7,65.1
Document 423,0.0,0.0,13.6,9.1,19.6,0.0,0.0,57.7,Topic 7,57.7
Document 424,0.0,0.0,3.9,20.7,0.0,0.0,0.0,75.3,Topic 7,75.3
Document 425,20.3,1.7,38.7,26.7,0.0,1.2,0.0,11.4,Topic 2,38.7
Document 426,33.4,0.0,7.8,8.2,0.0,3.1,0.0,47.5,Topic 7,47.5
Document 427,16.7,47.7,0.0,0.0,0.6,6.3,0.0,28.6,Topic 1,47.7
Document 428,0.0,36.6,42.2,0.0,0.0,0.0,0.0,21.2,Topic 2,42.2
Document 429,0.0,0.0,3.1,0.0,37.9,0.0,0.0,58.9,Topic 7,58.9
Document 430,5.1,15.6,0.0,26.3,15.2,0.0,0.0,37.8,Topic 7,37.8
Document 431,7.8,0.0,0.0,91.9,0.0,0.0,0.0,0.3,Topic 3,91.9
Document 432,0.0,0.0,48.8,15.4,0.0,0.0,0.0,35.8,Topic 2,48.8
Document 433,0.0,5.1,47.6,0.0,0.0,0.0,14.2,33.2,Topic 2,47.6
Document 434,13.2,0.0,0.0,0.0,34.6,0.0,0.0,52.2,Topic 7,52.2
Document 435,23.1,0.0,0.0,0.0,0.0,26.8,0.0,50.1,Topic 7,50.1
Document 436,0.0,3.2,40.2,1.1,5.5,0.0,0.0,50.1,Topic 7,50.1
Document 437,0.0,88.8,0.1,0.0,11.1,0.0,0.0,0.0,Topic 1,88.8
Document 438,0.0,0.0,0.0,0.0,8.1,30.2,0.0,61.7,Topic 7,61.7
Document 439,0.0,0.0,0.0,0.0,0.0,0.0,35.9,64.0,Topic 7,64.0
Document 440,0.0,0.8,0.0,27.4,0.0,0.0,22.5,49.3,Topic 7,49.3
Document 441,31.0,0.0,0.0,15.1,0.0,0.0,0.0,53.9,Topic 7,53.9
Document 442,0.0,0.0,43.3,8.4,0.0,0.0,0.0,48.2,Topic 7,48.2
Document 443,0.0,0.0,0.0,0.0,21.8,52.4,25.7,0.1,Topic 5,52.4
Document 444,20.4,0.0,0.0,0.0,0.0,0.0,0.0,79.6,Topic 7,79.6
Document 445,0.0,0.0,25.2,27.5,0.0,0.0,0.0,47.3,Topic 7,47.3
Document 446,0.0,0.0,0.1,0.0,52.0,0.0,0.0,47.8,Topic 4,52.0
Document 447,0.0,0.0,0.1,0.0,0.0,42.4,0.0,57.4,Topic 7,57.4
Document 448,0.0,26.9,0.0,0.0,28.7,0.0,0.0,44.4,Topic 7,44.4
Document 449,0.0,2.3,9.0,0.0,0.0,0.0,47.7,40.9,Topic 6,47.7
Document 450,0.0,2.1,13.6,33.8,0.0,0.0,0.0,50.6,Topic 7,50.6
Document 451,0.0,23.8,0.0,0.1,32.7,0.0,21.8,21.7,Topic 4,32.7
Document 452,0.0,39.6,29.3,31.1,0.0,0.0,0.0,0.0,Topic 1,39.6
Document 453,0.0,52.2,6.5,21.3,0.0,0.0,0.0,19.9,Topic 1,52.2
Document 454,0.0,0.0,0.0,14.1,73.7,0.0,0.0,12.1,Topic 4,73.7
Document 455,6.7,0.0,0.0,21.6,6.6,0.0,0.6,64.4,Topic 7,64.4
Document 456,0.0,33.3,0.0,0.0,0.0,0.0,0.0,66.7,Topic 7,66.7
Document 457,24.4,2.8,11.1,0.0,0.0,7.6,0.0,54.0,Topic 7,54.0
Document 458,0.0,24.9,0.0,25.6,0.0,0.0,19.7,29.8,Topic 7,29.8
Document 459,0.0,27.3,0.0,0.0,0.0,0.0,0.0,72.7,Topic 7,72.7
Document 460,0.0,0.0,0.0,1.0,11.1,42.9,15.8,29.3,Topic 5,42.9
Document 461,0.0,16.5,0.0,35.2,0.0,15.2,0.0,33.1,Topic 3,35.2
Document 462,0.0,0.1,32.4,0.0,0.0,12.9,10.6,43.9,Topic 7,43.9
Document 463,0.0,0.0,0.0,0.0,0.0,40.8,0.0,59.2,Topic 7,59.2
Document 464,0.0,0.5,0.0,0.0,0.0,0.3,0.0,99.2,Topic 7,99.2
Document 465,0.0,0.0,8.3,0.0,0.0,0.0,0.0,91.7,Topic 7,91.7
Document 466,0.0,0.0,35.9,24.8,2.1,0.0,3.6,33.7,Topic 2,35.9
Document 467,0.0,0.0,18.0,11.3,28.7,0.0,0.0,42.0,Topic 7,42.0
Document 468,0.0,0.0,12.0,0.0,0.0,41.9,0.0,46.1,Topic 7,46.1
Document 469,0.0,33.3,0.0,0.0,0.0,0.0,4.1,62.6,Topic 7,62.6
Document 470,27.8,5.5,2.1,0.0,25.5,0.0,0.0,39.1,Topic 7,39.1
Document 471,0.0,0.0,0.1,59.4,0.0,0.0,0.0,40.5,Topic 3,59.4
Document 472,36.3,0.0,0.0,0.0,0.0,0.0,0.0,63.7,Topic 7,63.7
Document 473,0.0,34.6,28.3,0.0,0.0,0.0,0.0,37.1,Topic 7,37.1
Document 474,0.0,0.0,0.0,0.0,42.0,0.0,0.0,57.9,Topic 7,57.9
Document 475,0.0,0.0,0.0,0.0,45.7,0.0,0.0,54.3,Topic 7,54.3
Document 476,0.0,41.2,4.4,14.2,0.0,0.0,0.0,40.2,Topic 1,41.2
Document 477,0.0,84.5,0.0,0.0,15.5,0.0,0.0,0.0,Topic 1,84.5
Document 478,0.0,11.5,34.5,7.6,46.4,0.0,0.0,0.0,Topic 4,46.4
Document 479,0.0,0.0,0.0,0.0,0.0,2.3,0.0,97.7,Topic 7,97.7
Document 480,20.4,5.9,0.0,7.9,0.0,0.0,0.0,65.7,Topic 7,65.7
Document 481,14.7,0.0,0.6,64.5,0.0,0.0,0.0,20.2,Topic 3,64.5
Document 482,30.9,5.1,0.0,0.0,0.0,12.0,0.0,52.0,Topic 7,52.0
Document 483,0.0,5.2,0.0,0.0,0.0,23.5,0.0,71.2,Topic 7,71.2
Document 484,24.5,0.0,0.0,0.1,0.0,0.0,0.0,75.4,Topic 7,75.4
Document 485,0.0,18.7,0.0,0.1,0.0,0.0,0.0,81.2,Topic 7,81.2
Document 486,0.0,5.5,0.0,0.0,0.0,0.0,30.8,63.7,Topic 7,63.7
Document 487,0.0,41.8,0.0,0.0,34.1,3.4,0.0,20.7,Topic 1,41.8
Document 488,0.0,0.0,0.0,29.7,0.0,0.0,0.0,70.2,Topic 7,70.2
Document 489,8.6,19.8,0.0,0.0,0.0,21.1,0.0,50.5,Topic 7,50.5
Document 490,0.0,4.9,25.5,19.4,0.0,0.0,0.0,50.2,Topic 7,50.2
Document 491,0.0,65.4,14.3,0.0,0.0,20.1,0.0,0.1,Topic 1,65.4
Document 492,0.0,0.0,0.0,8.6,0.0,37.6,0.0,53.7,Topic 7,53.7
Document 493,5.8,0.0,0.0,0.0,0.0,41.7,0.1,52.4,Topic 7,52.4
Document 494,32.1,0.0,0.0,0.0,0.0,0.0,0.0,67.9,Topic 7,67.9
Document 495,0.0,0.8,0.0,8.6,22.2,0.0,0.3,68.0,Topic 7,68.0
Document 496,32.6,0.0,11.5,0.0,0.0,0.0,0.0,55.8,Topic 7,55.8
Document 497,0.0,48.0,0.0,0.1,14.4,0.2,0.0,37.3,Topic 1,48.0
Document 498,67.7,0.0,0.0,0.0,0.0,0.0,0.0,32.3,Topic 0,67.7
Document 499,0.0,0.0,12.2,34.7,0.0,0.0,0.0,53.0,Topic 7,53.0
Document 500,0.0,78.2,0.0,9.1,0.0,0.1,0.0,12.6,Topic 1,78.2
Document 501,0.0,0.0,0.0,0.0,9.8,0.0,0.0,90.2,Topic 7,90.2
Document 502,5.5,6.7,5.9,9.6,0.0,0.0,0.0,72.3,Topic 7,72.3
Document 503,0.0,0.0,4.4,0.0,0.0,0.0,0.0,95.4,Topic 7,95.4
Document 504,28.9,7.3,0.0,19.4,0.0,0.0,0.0,44.5,Topic 7,44.5
Document 505,0.0,0.0,22.1,0.0,12.5,0.0,0.0,65.3,Topic 7,65.3
Document 506,0.0,0.0,30.5,0.0,29.9,0.0,15.1,24.5,Topic 2,30.5
Document 507,3.8,43.3,18.4,0.3,0.0,0.0,0.0,34.1,Topic 1,43.3
Document 508,2.9,0.0,0.0,5.2,5.9,0.0,24.3,61.7,Topic 7,61.7
Document 509,0.0,0.0,29.3,0.0,28.9,0.0,0.0,41.8,Topic 7,41.8
Document 510,0.0,2.9,0.0,0.0,2.7,5.7,0.0,88.7,Topic 7,88.7
Document 511,0.0,23.3,0.1,50.9,0.0,0.0,0.0,25.7,Topic 3,50.9
Document 512,13.5,0.0,0.0,2.5,0.0,0.0,0.0,84.0,Topic 7,84.0
Document 513,11.3,0.0,0.0,0.0,10.4,13.6,0.0,64.6,Topic 7,64.6
Document 514,0.0,0.0,18.5,0.0,55.7,0.0,0.0,25.8,Topic 4,55.7
Document 515,0.0,3.0,0.6,0.0,0.0,58.6,0.0,37.8,Topic 5,58.6
Document 516,0.0,0.0,0.0,0.0,0.0,20.6,6.0,73.4,Topic 7,73.4
Document 517,0.0,0.0,15.4,0.0,0.0,38.6,0.0,46.0,Topic 7,46.0
Document 518,0.0,0.0,0.0,24.7,0.0,0.1,33.5,41.7,Topic 7,41.7
Document 519,0.0,0.0,5.5,22.0,0.0,24.8,0.0,47.6,Topic 7,47.6
Document 520,17.6,8.8,0.0,0.0,17.6,0.0,0.0,55.9,Topic 7,55.9
Document 521,0.0,0.1,0.0,0.0,0.0,0.0,0.0,99.8,Topic 7,99.8
Document 522,0.0,4.6,0.0,9.7,24.4,0.0,0.0,61.3,Topic 7,61.3
Document 523,0.0,0.0,0.2,11.9,0.0,0.0,0.0,87.9,Topic 7,87.9
Document 524,25.9,0.0,0.0,0.0,0.0,0.0,0.0,74.1,Topic 7,74.1
Document 525,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Topic 6,100.0
Document 526,0.0,0.0,0.0,4.8,0.0,0.1,0.0,95.0,Topic 7,95.0
Document 527,0.0,0.1,0.0,12.5,0.0,0.0,32.9,54.5,Topic 7,54.5
Document 528,0.0,1.4,12.6,0.0,0.0,29.2,10.2,46.6,Topic 7,46.6
Document 529,40.6,0.0,4.2,0.0,0.0,0.0,1.5,53.6,Topic 7,53.6
Document 530,0.0,9.2,0.0,36.3,21.6,0.0,0.0,32.9,Topic 3,36.3
Document 531,0.0,0.0,0.0,0.0,0.0,13.8,0.0,86.1,Topic 7,86.1
Document 532,0.0,0.0,0.0,16.1,0.0,0.0,0.0,83.9,Topic 7,83.9
Document 533,9.2,0.0,30.3,4.0,9.4,0.0,0.0,47.0,Topic 7,47.0
Document 534,0.0,34.3,0.0,17.9,0.0,0.0,0.0,47.9,Topic 7,47.9
Document 535,0.0,0.0,0.0,42.5,0.0,0.1,5.4,52.0,Topic 7,52.0
Document 536,0.0,15.8,11.7,0.0,23.4,0.0,0.0,49.0,Topic 7,49.0
Document 537,0.0,2.8,0.0,0.0,25.4,0.0,0.0,71.8,Topic 7,71.8
Document 538,0.0,22.3,24.9,0.0,0.0,9.2,0.0,43.6,Topic 7,43.6
Document 539,0.0,18.7,0.0,26.7,0.0,0.0,0.0,54.6,Topic 7,54.6
Document 540,0.0,0.0,0.0,47.7,0.0,0.0,0.0,52.3,Topic 7,52.3
Document 541,0.0,0.0,13.7,0.0,9.5,0.0,5.9,70.8,Topic 7,70.8
Document 542,0.0,0.0,9.9,36.7,0.0,31.4,2.9,19.0,Topic 3,36.7
Document 543,0.0,0.0,0.0,0.0,0.0,46.4,9.9,43.7,Topic 5,46.4
Document 544,0.0,0.0,0.0,0.0,23.7,10.3,0.0,65.9,Topic 7,65.9
Document 545,0.0,20.9,6.0,0.0,0.0,0.0,38.8,34.2,Topic 6,38.8
Document 546,0.0,51.3,0.0,0.0,0.0,0.0,13.3,35.3,Topic 1,51.3
Document 547,0.0,0.0,14.1,0.0,14.8,0.0,20.0,51.1,Topic 7,51.1
Document 548,0.0,0.6,38.9,0.0,12.3,10.7,14.0,23.4,Topic 2,38.9
Document 549,0.0,10.6,0.0,0.0,0.0,26.7,0.0,62.6,Topic 7,62.6
Document 550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Topic 7,100.0
Document 551,0.0,0.0,63.6,0.0,0.0,0.0,0.0,36.4,Topic 2,63.6
Document 552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,Topic 7,99.9
Document 553,14.1,0.0,0.0,0.0,7.9,0.7,0.0,77.2,Topic 7,77.2
Document 554,0.0,10.6,0.0,31.2,0.0,0.0,0.0,58.2,Topic 7,58.2
Document 555,0.0,0.0,28.3,0.0,0.0,0.0,0.0,71.7,Topic 7,71.7
Document 556,0.0,0.0,46.8,0.0,0.0,0.0,19.2,34.0,Topic 2,46.8
Document 557,0.0,20.6,0.0,0.0,0.0,0.0,0.0,79.3,Topic 7,79.3
Document 558,0.0,0.0,48.4,0.0,0.0,0.0,0.0,51.6,Topic 7,51.6
Document 559,0.0,30.5,20.7,17.6,0.0,0.0,4.3,26.9,Topic 1,30.5
Document 560,0.0,0.0,56.4,0.0,0.0,0.0,0.0,43.6,Topic 2,56.4
Document 561,0.0,17.0,40.1,0.0,0.7,0.0,0.0,42.2,Topic 7,42.2
Document 562,0.0,0.0,0.0,0.0,23.7,30.2,0.0,46.1,Topic 7,46.1
Document 563,0.0,0.0,0.5,0.0,0.0,45.4,0.0,54.1,Topic 7,54.1
Document 564,0.0,21.6,0.0,22.3,0.0,0.0,35.1,21.0,Topic 6,35.1
Document 565,4.4,83.9,0.0,0.0,0.0,0.0,0.2,11.4,Topic 1,83.9
Document 566,0.0,37.8,20.4,0.0,0.0,13.7,0.0,28.1,Topic 1,37.8
Document 567,0.0,0.0,0.0,30.7,0.0,0.0,0.0,69.3,Topic 7,69.3
Document 568,0.7,27.9,31.1,0.0,0.0,0.0,0.1,40.1,Topic 7,40.1
Document 569,0.0,0.0,0.0,2.5,16.7,46.2,0.0,34.5,Topic 5,46.2
Document 570,0.0,0.0,35.9,0.0,0.0,18.9,0.0,45.2,Topic 7,45.2
Document 571,25.0,0.0,0.0,11.4,0.1,22.2,0.0,41.3,Topic 7,41.3
Document 572,0.0,0.0,0.0,27.2,0.0,12.6,0.0,60.2,Topic 7,60.2
Document 573,0.0,37.0,16.9,0.0,0.0,0.0,0.0,46.1,Topic 7,46.1
Document 574,0.0,0.0,0.0,6.4,0.0,29.8,7.2,56.5,Topic 7,56.5
Document 575,0.0,31.8,0.1,0.0,0.0,0.0,27.0,41.1,Topic 7,41.1
Document 576,24.5,0.0,0.0,0.0,0.0,0.0,0.0,75.5,Topic 7,75.5
Document 577,0.0,0.2,0.0,46.6,0.0,0.0,0.0,53.2,Topic 7,53.2
Document 578,0.0,0.0,19.5,14.2,0.0,0.0,0.0,66.2,Topic 7,66.2
Document 579,0.3,26.3,0.0,0.0,0.0,6.6,3.4,63.4,Topic 7,63.4
Document 580,0.0,0.0,0.2,0.0,22.1,0.0,0.0,77.6,Topic 7,77.6
Document 581,25.6,0.0,0.0,0.0,0.0,0.0,0.0,74.3,Topic 7,74.3
Document 582,2.6,2.2,39.3,0.0,0.0,10.5,0.0,45.3,Topic 7,45.3
Document 583,13.9,0.0,0.0,29.8,7.7,0.0,0.0,48.6,Topic 7,48.6
Document 584,8.4,0.0,17.4,0.0,44.0,0.0,0.0,30.2,Topic 4,44.0
Document 585,0.0,0.0,23.1,0.0,0.0,0.0,23.3,53.5,Topic 7,53.5
Document 586,38.0,0.1,0.0,0.0,0.0,0.1,0.0,61.8,Topic 7,61.8
Document 587,16.6,14.3,0.0,16.1,0.0,0.3,0.0,52.6,Topic 7,52.6
Document 588,0.0,40.3,0.0,0.0,0.0,17.2,0.0,42.4,Topic 7,42.4
Document 589,0.0,0.0,0.0,0.0,25.5,0.0,0.0,74.5,Topic 7,74.5
Document 590,47.4,0.0,0.0,9.1,0.0,0.0,0.0,43.6,Topic 0,47.4
